Gene_ID	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_1050	sim_50_300	sim_50_450	sim_50_750	sim_50_900	sim_70_150	sim_70_750	sim_70_900	sim_90_300	sim_90_450	sim_90_750	sim_110_300	sim_110_450	sim_110_750	sim_110_1050	sim_30_900	sim_50_150	sim_50_1050	sim_70_300	sim_70_450	sim_70_600	sim_70_1050	sim_90_150	sim_90_900	sim_110_150	sim_110_600	sim_50_600	sim_110_900	sim_90_600	sim_90_1050
ENSG00000127528.6	0.0716	NA	0.1172	0.0824	NA	0.0978	NA	NA	0.1120	0.0867	0.0360	NA	0.0505	0.0991	0.0613	NA	0.0944	0.0820	NA	NA	0.0701	0.0511	NA	NA	NA	NA	0.0229	NA	NA	0.0755	NA	0.1044	NA	0.0489	NA
ENSG00000127561.16	0.0467	0.0416	0.0657	NA	0.0479	0.0244	NA	0.0681	0.0118	0.0246	0.1382	0.0378	0.0273	0.0713	0.0764	NA	0.0871	0.0645	NA	0.0299	NA	0.0570	0.0141	NA	0.0332	0.0527	0.0436	0.0770	NA	0.0777	0.0540	0.0610	0.0581	NA	0.1302
ENSG00000128228.5	0.0183	0.0141	0.0125	NA	NA	NA	0.0098	0.0045	0.0066	NA	0.0251	0.0129	NA	NA	0.0059	NA	0.0094	NA	NA	NA	0.0072	0.0032	NA	NA	NA	NA	0.0001	0.0100	0.0032	NA	NA	NA	NA	0.0069	NA
ENSG00000128283.7	0.1392	NA	0.0453	0.0129	0.1859	NA	NA	NA	NA	0.0039	0.0227	0.1138	0.0945	0.2500	0.0693	NA	NA	0.1780	NA	NA	NA	NA	0.3322	NA	0.1426	NA	0.0480	NA	0.0173	NA	0.0154	0.0502	NA	0.2118	0.0442
ENSG00000128482.16	0.2326	NA	0.1090	0.1483	0.2087	0.0196	NA	NA	0.0936	0.1288	0.0810	0.1336	0.1122	NA	0.1164	NA	0.0649	0.0269	NA	0.2232	0.1694	0.0192	0.1169	NA	0.1684	0.0067	0.0664	0.0998	0.3933	0.1003	0.2957	0.1580	NA	NA	0.2293
ENSG00000128524.5	0.0815	NA	NA	0.0839	0.0169	NA	NA	NA	NA	0.0871	0.0495	NA	NA	0.0854	NA	NA	0.0718	NA	NA	NA	NA	0.0421	NA	NA	0.1012	NA	0.0615	NA	NA	0.0124	0.0640	NA	NA	NA	NA
ENSG00000128917.8	0.0903	0.0754	NA	NA	0.0783	0.0728	0.0345	0.0914	NA	NA	0.0310	NA	NA	0.0412	0.0214	0.1597	NA	0.0287	0.0208	NA	NA	0.0261	0.0267	0.0331	0.0213	0.0239	NA	0.0351	0.0434	0.0309	0.0126	NA	NA	0.0055	0.0268
ENSG00000129152.4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENSG00000129195.16	0.0420	0.0231	0.0818	0.0122	0.0376	0.0125	NA	0.0242	0.0177	0.0316	0.0234	0.0262	0.0311	0.0300	0.0203	NA	0.0406	0.0364	NA	NA	0.0517	NA	0.0166	0.0209	0.0129	0.0123	0.0276	0.0308	0.0288	0.0430	0.0188	NA	0.0242	0.0323	0.0208
ENSG00000129226.14	0.1065	0.1116	0.1570	0.0931	0.0958	0.1664	0.1493	0.1830	0.1048	0.1825	0.1121	0.0888	0.0883	0.0645	0.1070	0.1504	0.0865	0.1580	0.1043	0.0783	0.1165	0.0362	0.1001	0.1394	0.1220	0.1277	0.2955	0.0861	0.0337	0.1063	0.2573	0.2243	0.0320	0.1370	0.2049
ENSG00000129235.11	0.0736	0.0347	0.0995	0.0913	0.0479	0.0955	0.0985	0.1015	0.0897	0.0638	0.0397	0.0650	0.0695	0.1170	0.1546	NA	0.1943	0.0720	NA	0.1061	0.0408	0.0569	0.1303	0.0649	0.1134	0.1014	0.0704	NA	0.1427	0.1898	0.0590	0.0822	0.0739	NA	0.0752
ENSG00000130173.14	0.0509	0.0843	0.0525	0.2263	0.1902	0.0118	NA	0.1735	0.0403	0.0211	0.0269	0.0210	0.0896	0.1936	0.0319	NA	0.1128	0.0309	NA	0.2229	0.2187	0.0056	0.0277	NA	0.0522	0.2066	0.0736	0.0707	0.0636	0.1263	0.1917	0.0246	0.0063	NA	0.0726
ENSG00000130203.10	0.0267	NA	0.0177	0.0280	NA	NA	0.0501	0.0151	0.0209	0.0350	NA	0.0373	0.0381	NA	0.0399	0.0181	0.0283	0.0322	0.0379	0.0397	0.0174	NA	NA	0.0178	0.0218	NA	0.0307	0.0229	NA	0.0382	NA	0.0182	0.0164	0.0447	0.0302
ENSG00000130208.10	0.0491	0.0353	0.1455	0.0302	0.0442	0.0600	0.0257	0.0344	0.0610	NA	0.0191	0.0923	0.0199	0.1150	0.0550	NA	0.0082	0.0088	0.0062	NA	0.0694	0.0171	0.0253	0.0551	0.0120	0.0582	NA	0.0911	0.0110	0.0204	0.0406	0.0196	0.0151	0.0058	0.1259
ENSG00000130222.11	0.0660	0.0017	0.0451	0.0065	0.0044	0.0514	0.0374	0.0093	0.0545	0.0702	0.0702	0.0934	0.0161	0.0152	0.0296	NA	0.0396	0.0495	NA	0.0190	0.0244	0.0247	0.0088	0.0494	0.0247	0.0352	0.0656	0.0468	0.0717	0.0480	0.0887	0.0366	0.0483	0.0234	0.0394
ENSG00000130427.3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	NA	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	NA	0.0000	0.0000	NA	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENSG00000130545.16	0.0488	0.0097	0.0533	0.1574	0.0305	0.0613	0.0430	0.0374	0.0635	0.1132	0.0688	0.0663	0.0358	0.0476	0.0198	NA	0.0921	0.0331	NA	0.0650	0.0800	0.1252	0.0261	0.0474	0.0509	0.0453	0.0790	0.2150	0.0363	0.0297	0.0985	0.0462	0.0452	0.0502	0.0312
ENSG00000130598.17	0.5988	0.2431	0.5238	0.2048	0.4046	0.1634	0.6413	0.6815	NA	0.2623	NA	0.5538	0.2509	0.4739	0.7701	0.5091	NA	NA	0.4729	NA	0.5994	0.6949	0.5898	0.5265	NA	0.5338	0.5927	0.7176	0.6264	0.4512	0.4907	0.6308	0.2051	0.6723	0.2337
ENSG00000130706.13	0.2779	0.1128	0.2772	0.0880	0.0918	0.0806	0.0135	0.2050	0.3008	0.1812	0.3244	0.3275	0.2321	0.0819	0.0215	NA	0.1172	0.2556	NA	0.2129	0.1615	0.0598	0.2580	0.1231	0.0411	0.1652	0.0492	0.1957	0.2204	0.2316	0.1559	0.2472	0.1644	0.0540	0.1690
ENSG00000130772.14	0.0446	NA	0.1211	0.0050	NA	0.0284	0.2737	0.0220	0.0832	0.0115	0.0561	0.3392	0.0217	NA	0.0090	NA	0.0297	NA	NA	0.0422	0.0619	0.0928	0.0663	NA	0.0889	0.3140	0.0132	0.0449	0.0674	0.0342	0.0467	0.0456	NA	NA	0.0293
ENSG00000130810.20	0.0961	0.0629	0.0309	0.1943	0.0463	0.0215	0.1905	0.0723	0.0249	0.1225	0.0665	0.0495	0.0397	0.0254	0.0348	NA	0.1142	0.0509	NA	0.0506	0.0639	0.0915	0.0509	0.1424	0.0267	0.0463	0.0250	0.1029	0.1232	0.1136	0.0954	0.0506	0.1205	0.1021	0.0479
ENSG00000130829.18	0.0144	0.0338	0.0893	0.0204	0.0516	0.0203	0.0319	0.0054	0.0812	0.0610	0.0700	0.0522	0.0751	0.1375	0.0263	0.0282	0.0622	0.0614	NA	0.0611	0.0764	0.0271	0.0066	0.0726	0.0184	0.0335	0.0986	0.0053	0.0988	0.1214	0.0014	0.0025	0.0510	0.0045	0.0082
ENSG00000131055.5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	NA	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENSG00000131097.7	0.0437	NA	0.0134	0.0751	0.0496	0.0472	NA	0.0579	NA	0.0546	0.0344	0.0527	NA	0.0161	NA	NA	0.0336	NA	NA	0.0155	0.0275	0.0242	NA	0.0237	0.0562	0.0680	0.0875	0.0164	0.0246	0.0753	NA	0.0063	0.0351	NA	0.0549
ENSG00000131174.7	0.0646	NA	0.0743	0.0938	0.1285	0.0641	0.0190	NA	0.0673	0.0365	0.0967	0.1209	NA	0.1038	NA	NA	0.0522	NA	NA	0.0615	0.0698	0.0558	NA	0.0583	NA	0.0765	NA	NA	NA	0.0424	0.0730	0.0373	0.0597	0.0850	0.0914
ENSG00000131188.12	0.0516	0.0406	0.0506	0.0523	0.0734	0.0906	0.0351	0.0282	0.0342	0.0502	0.0546	0.0663	0.0237	0.0524	0.0326	NA	0.0178	0.0393	NA	0.0478	0.0262	0.1287	0.0122	0.0167	0.0330	0.0246	0.0323	0.0342	0.0483	0.0357	0.0299	0.0316	0.0280	0.0601	0.0455
ENSG00000131264.4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENSG00000131469.15	0.0697	0.0439	0.0700	0.0376	0.0389	0.0571	NA	0.0766	0.0583	0.0384	0.0435	0.0914	0.0223	0.0457	0.0489	NA	0.0394	0.0952	NA	0.0394	0.0826	0.0935	0.0333	NA	0.0458	0.0343	0.0591	0.0370	0.0544	0.0503	0.0374	0.0552	0.0615	NA	NA
ENSG00000131475.7	0.0223	0.0399	0.0496	0.0349	0.0432	0.0091	0.0431	0.0306	0.0473	0.0432	0.0324	NA	0.0288	0.0290	0.0273	0.0277	0.0375	0.0309	NA	0.0349	0.0386	0.0113	0.0330	0.0356	0.0077	0.0053	NA	0.0564	0.0226	0.0546	0.0278	NA	NA	NA	NA
ENSG00000131477.11	0.0594	0.0301	0.0574	0.0320	0.0234	NA	NA	0.0297	0.0186	NA	NA	0.0413	0.0186	0.0562	0.0373	0.0179	0.0198	0.0218	NA	0.0206	0.0203	0.0167	0.0181	0.0407	0.0343	0.0374	0.0107	NA	0.0125	NA	0.0199	0.0404	0.0032	0.0192	0.0153
ENSG00000131480.9	0.0347	0.0166	0.0192	0.0936	0.0208	0.0264	0.0472	0.1168	0.1035	0.0088	0.0640	0.0407	0.0913	0.0031	0.0437	0.1099	0.1137	0.0200	0.0989	0.0274	0.0312	0.0228	0.0476	0.0882	0.1225	0.0036	0.1419	0.0651	0.0083	0.1736	0.0120	0.0025	0.1287	0.0113	0.1096
ENSG00000131650.15	0.0644	0.0389	0.0318	0.0385	0.0485	0.0619	0.0300	0.0345	0.0251	0.0286	0.0337	0.0555	0.0271	0.1128	0.0164	NA	0.0522	0.0524	NA	0.0587	0.0452	0.0900	0.0694	0.0407	0.0555	0.0522	0.0516	0.0930	0.0359	0.0963	0.0705	0.0449	0.1013	0.0504	0.0335
ENSG00000131771.14	0.0319	0.0359	0.0168	0.0271	0.0524	0.0299	NA	0.0204	0.0287	0.0204	0.0227	0.0329	0.0459	0.0135	0.0224	NA	0.0220	0.0309	NA	0.0389	0.0318	0.0258	0.0342	NA	0.0390	0.0221	0.0352	0.0385	0.0362	0.0161	0.0354	0.0165	0.0394	NA	0.0525
ENSG00000131808.11	0.0781	0.0333	0.1009	0.0988	0.0915	0.0484	0.0568	0.1471	0.0858	0.0630	0.0573	0.0640	0.0760	0.1044	0.0665	0.1221	0.0302	0.0300	NA	0.0555	0.0140	0.0928	0.0073	0.0495	0.0107	0.0928	0.0709	0.0545	0.1063	0.0745	0.0622	0.0180	0.1420	0.0176	0.0203
ENSG00000131845.15	0.0356	0.0367	0.0448	0.0428	0.0287	0.0153	0.0297	0.0300	0.0057	0.0297	0.0336	0.0368	0.0264	0.0421	0.0247	0.0274	0.0254	0.0628	0.0602	0.0054	0.0353	0.0291	0.0308	0.0324	0.0383	0.0134	0.0242	0.0557	0.0146	0.0358	0.0075	0.0032	0.0387	0.0509	0.0297
ENSG00000131944.11	0.0658	0.0353	0.0161	0.0213	0.0455	NA	NA	0.1144	0.0077	0.0713	0.0880	0.0503	0.0463	0.0189	0.0071	NA	0.1278	0.0226	NA	0.0877	0.0269	0.0999	0.0329	NA	0.0688	0.0395	0.0178	0.0392	0.0869	0.0471	0.0330	0.0146	0.0457	NA	0.0194
ENSG00000132017.11	0.0235	0.0585	NA	0.1247	0.1114	0.0710	NA	0.0685	0.0077	NA	0.0813	0.0375	0.0780	0.0928	0.0496	NA	0.0297	0.0370	NA	0.0180	0.0751	0.0885	0.0514	NA	0.0716	0.0263	0.0328	0.0960	0.0452	NA	0.0720	0.0697	0.1372	NA	0.0486
ENSG00000132259.13	0.0097	0.0022	0.0331	0.0374	0.0842	0.0460	0.0237	0.0658	0.0407	0.0325	0.0443	0.0173	0.0318	0.0561	0.0383	NA	0.0512	0.0316	NA	0.0397	0.0377	0.0278	0.1049	0.1158	0.0528	0.0259	0.0804	0.0072	0.0333	0.1192	0.0431	0.0310	0.0943	0.0167	0.0077
ENSG00000132563.17	0.0285	0.0327	0.0289	0.0364	0.0443	0.0563	0.0646	0.0449	0.0210	0.0519	0.0217	0.0689	0.0196	0.0319	0.0437	NA	0.0354	0.0117	NA	0.1004	0.0269	0.1027	0.0108	0.0275	0.0409	0.0351	0.0071	0.0297	0.0182	0.0311	0.0214	0.0559	0.0218	0.0217	0.0359
ENSG00000132591.12	0.0385	0.0752	0.0646	0.0933	0.0732	0.0526	0.0309	0.0956	0.0440	0.1257	0.0618	0.1010	0.0888	0.0548	0.0924	0.0514	0.1045	0.0707	NA	0.0770	0.0622	0.0808	0.0739	0.0740	0.0758	0.1009	0.0759	0.0780	0.0549	0.1018	0.0589	0.0470	0.0863	0.0994	0.0433
ENSG00000132603.15	0.0648	NA	0.0162	0.0609	0.0725	0.0402	NA	0.0252	NA	NA	0.0501	NA	0.0378	0.0243	0.0554	0.0404	NA	0.0315	NA	NA	0.0425	0.0454	0.0431	NA	NA	NA	0.0269	0.0550	0.0519	0.0219	0.0349	0.0431	NA	0.0588	0.0120
ENSG00000132698.15	0.0499	0.0159	0.0658	0.0250	0.0092	0.0357	NA	0.0527	0.0472	NA	NA	0.0730	0.0348	0.0783	NA	0.0187	0.0320	NA	NA	0.0294	NA	0.0442	NA	0.0337	0.0205	0.0650	NA	0.0528	0.0362	NA	0.0584	0.0302	0.0494	0.0190	0.0430
ENSG00000132702.13	0.1298	0.0916	0.0919	0.0586	0.0604	0.0658	0.0725	0.0514	0.0182	0.0302	0.0541	0.1309	0.0807	0.0512	0.0613	0.0660	0.0592	0.0510	0.0521	0.0753	0.0568	0.0308	0.0547	0.0616	0.0334	0.0717	0.0413	0.0790	0.0605	0.0864	0.1333	0.0810	0.0981	0.0720	0.0435
ENSG00000132773.12	0.0972	0.0848	0.0466	0.0779	0.1019	0.1007	0.0275	0.0506	0.0583	0.0757	0.0911	0.1368	0.1755	0.1019	0.1090	NA	0.0707	0.0646	NA	0.0581	0.0324	0.1372	0.1048	0.0943	0.0794	0.0415	0.1252	0.1077	0.1014	0.1049	0.0785	0.1018	0.0845	0.1287	0.1112
ENSG00000132855.5	0.0033	0.3813	0.0091	NA	0.1188	0.0635	0.1294	0.4680	0.0661	NA	0.2386	0.2672	NA	0.3670	0.1907	0.2624	0.3298	NA	0.2021	0.1081	0.2311	0.5105	0.0159	NA	NA	0.0662	0.2708	0.1765	NA	0.0702	0.1186	0.3038	NA	NA	0.1006
ENSG00000132879.14	0.0836	0.0689	0.0541	0.0633	0.1021	0.1508	0.1308	0.0570	0.0528	0.0264	0.0555	0.0621	0.0416	0.1331	0.0900	0.0696	0.0568	0.0353	0.0355	0.0626	0.0664	0.0194	0.0633	0.0636	0.0907	0.0520	0.0498	0.0539	0.0685	0.0685	0.0931	0.0715	0.0523	0.0380	0.0461
ENSG00000133111.4	0.0292	0.2527	0.0760	0.0744	0.1268	0.0426	0.1201	0.1340	0.1350	0.2252	0.1968	0.0444	0.0127	0.2023	0.1080	0.0018	0.2147	0.0999	0.0078	0.1219	0.1315	0.0569	0.0844	0.0491	0.0151	0.2276	0.0584	0.0063	0.2174	0.0306	0.0787	0.2328	0.0206	0.2205	0.1044
ENSG00000133574.10	0.0165	NA	0.0740	0.0657	0.0290	0.0773	0.0255	0.0853	0.0343	0.0201	0.0583	0.0825	NA	NA	0.1056	0.0425	0.0328	0.1012	0.0293	0.1008	0.0967	0.0206	0.1337	0.0649	NA	NA	0.0603	0.0773	0.0761	0.0585	0.0260	0.0904	0.0853	0.0774	0.0643
ENSG00000133636.11	0.0251	0.0849	0.0441	0.0036	0.0117	0.0056	0.0442	0.0571	0.0132	NA	NA	0.0361	0.0097	0.0602	NA	NA	NA	NA	NA	0.0246	NA	NA	NA	NA	NA	0.0282	NA	0.0099	NA	0.1344	0.0124	0.0444	NA	0.0355	NA
ENSG00000134200.4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	NA	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	NA	0.0000	0.0000	NA	0.0000	0.0000	0.0000	0.0000	NA	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	NA	0.0000
ENSG00000134363.12	0.0950	0.1257	0.2243	0.1949	0.1405	0.1258	0.0728	0.2060	0.2081	0.1277	0.1966	0.3356	0.0482	0.1129	0.1666	0.0875	0.1375	0.2464	NA	0.1169	0.1606	0.2095	0.2978	0.2741	0.2858	0.1421	0.1939	0.2805	0.1178	0.1720	0.0625	0.1255	0.2654	0.1725	0.2400
ENSG00000135406.15	0.0356	0.0340	0.0132	0.0327	0.0139	0.0207	0.0520	0.0441	0.0357	0.0394	0.0379	0.0251	0.0259	0.0293	0.0407	0.0202	0.0205	0.0205	0.0392	0.0385	0.0217	0.0323	0.0377	0.0446	0.0690	0.0309	0.0370	0.0522	0.0332	0.0411	0.0194	0.0178	0.0229	0.0336	0.0440
ENSG00000135441.8	0.0563	0.0344	0.0731	0.0364	0.0201	0.0200	0.0236	0.0229	0.0408	0.0878	0.0404	0.0449	0.0583	0.0374	0.0659	0.0476	0.0393	0.0415	0.0668	0.0862	0.0508	0.0501	0.0457	0.0631	0.0388	0.0498	0.0369	0.0702	0.0589	0.0234	0.0567	0.0387	0.0609	0.0028	0.0365
ENSG00000135482.7	0.0649	0.0602	0.0626	0.0137	0.0300	NA	0.0513	NA	0.0530	NA	0.1042	0.0695	NA	NA	0.0496	NA	NA	0.0460	NA	0.1092	NA	0.0820	0.0507	0.0785	0.0971	NA	0.0911	NA	0.0640	0.1149	0.0455	0.0806	0.0643	NA	0.0716
ENSG00000135587.9	0.0717	0.0673	0.0931	0.1786	0.1120	0.0268	NA	0.0383	0.0469	0.2265	0.1739	0.0466	0.0472	0.0887	0.1509	NA	0.0963	0.0875	NA	0.1484	0.0492	0.1357	0.1371	NA	0.1729	0.0206	0.2347	0.1364	0.1108	0.0747	0.1036	0.1858	0.0435	NA	0.0987
ENSG00000135722.9	0.0358	0.0272	0.0501	NA	0.0466	0.0411	0.0302	0.0455	NA	0.0392	NA	NA	0.0499	0.0297	0.0235	NA	0.0458	0.0230	NA	NA	NA	NA	0.0229	0.0466	0.0522	NA	0.0235	0.0273	0.0382	0.0393	0.0317	0.0273	0.0389	0.0429	NA
ENSG00000135940.7	0.0347	0.0062	0.0407	0.0245	0.0238	0.0545	NA	0.0150	0.0273	0.0154	0.0422	NA	NA	0.0218	0.0309	NA	0.0143	0.0188	NA	NA	0.0108	0.0198	NA	NA	NA	NA	NA	0.0302	NA	0.0186	0.0286	0.0815	0.0119	NA	0.0060
ENSG00000136159.4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	NA	0.0000	0.0000	NA	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENSG00000136244.12	0.0820	0.0232	0.0365	0.0419	0.0479	0.0435	0.0475	0.1132	0.0404	0.0369	0.0469	0.2120	0.0442	0.0711	0.0436	0.0387	0.0741	0.0338	0.0386	0.0467	0.1035	0.0386	0.0368	0.0604	0.0411	0.0438	NA	0.0593	0.0967	0.0357	NA	0.0668	0.0440	0.0302	0.0624
ENSG00000136444.10	0.0422	0.0327	0.0208	0.0319	0.0387	0.0415	NA	0.0487	0.0379	0.0290	NA	0.0367	NA	0.0497	0.0303	NA	0.0406	0.0298	NA	NA	0.0377	0.0221	0.0544	NA	0.0559	NA	NA	0.0297	0.0331	0.0468	0.0370	0.0328	0.0461	NA	0.0289
ENSG00000136463.9	0.0336	0.0351	0.0371	0.0226	0.0143	0.0583	0.0354	0.0330	0.0537	0.0288	0.0453	0.0484	0.0874	0.0080	0.0850	0.0289	0.0261	0.0567	0.0490	0.0342	0.0223	0.0128	0.0247	0.0439	0.0176	0.0207	0.0289	0.0918	0.0340	0.0312	0.0481	0.0155	0.0006	0.0289	0.0288
ENSG00000136535.15	0.0687	NA	NA	0.0594	0.1052	0.0167	0.0925	0.0706	0.1087	0.0817	0.1125	0.1099	NA	0.0447	0.0614	0.0587	0.1585	NA	0.0528	0.0775	0.1206	NA	0.1007	0.0828	0.0527	0.0502	0.0809	0.0559	NA	0.0660	0.0724	0.1174	0.0866	NA	NA
ENSG00000136630.13	0.0849	0.0709	0.0303	0.0550	NA	0.0008	NA	0.0616	0.1151	0.0426	NA	NA	0.0534	0.0369	0.1390	0.0191	0.0729	0.0948	NA	0.0565	0.0489	0.0095	0.0619	NA	0.0869	0.0481	0.0957	NA	NA	0.0595	NA	0.0637	NA	NA	NA
ENSG00000136694.9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	NA	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENSG00000136807.14	0.0836	NA	0.1464	0.1032	0.0707	0.1100	NA	0.0543	0.0577	0.0820	NA	0.0615	0.0633	0.0707	0.0576	NA	NA	0.1085	NA	0.0909	0.0610	NA	0.0767	0.0899	0.0999	0.0801	0.0672	0.0959	NA	NA	0.0787	0.0440	NA	0.0317	0.0798
ENSG00000136816.16	0.1396	0.0674	0.0370	0.0695	0.0542	0.1720	NA	0.0184	0.0723	NA	NA	0.0608	0.0501	NA	NA	NA	NA	0.0648	NA	0.1221	0.0168	0.0607	NA	0.0732	0.0690	NA	NA	0.0194	0.1031	0.0612	0.0429	0.0428	0.0422	0.0587	NA
ENSG00000136918.8	0.0617	0.0536	0.0557	0.0258	0.0581	0.0517	0.0705	0.1071	0.0299	0.0405	0.0495	0.0581	0.0119	0.0477	0.0178	0.0114	0.1055	0.0230	NA	0.0465	0.0124	0.0379	0.0091	0.0348	0.0413	0.0898	0.0342	0.0074	0.0526	0.0492	0.0448	0.0530	0.0340	0.0367	0.0665
ENSG00000136999.5	0.0130	0.0939	NA	0.0550	NA	0.1199	NA	0.0776	NA	NA	0.0845	NA	NA	NA	0.0430	NA	0.0634	0.0226	NA	NA	NA	NA	0.0725	NA	0.1173	NA	0.1265	NA	NA	NA	NA	NA	NA	0.0080	NA
ENSG00000137124.8	0.2671	NA	0.0437	0.0179	0.2775	NA	0.2057	0.2217	0.2654	NA	0.2800	0.2671	NA	NA	0.2632	0.1671	NA	NA	0.1137	NA	NA	NA	NA	NA	0.2096	NA	0.1447	NA	NA	0.2482	0.2714	0.0873	NA	0.2698	0.1524
ENSG00000137161.18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENSG00000137185.13	0.0460	0.0991	0.0184	0.0466	0.0330	0.0453	0.0277	0.0587	NA	0.0335	0.0322	0.0368	0.0126	0.0435	0.0248	NA	0.0438	NA	NA	NA	0.0328	0.0403	NA	0.0529	0.0339	0.0913	0.0195	0.0988	0.0280	0.0322	0.0490	NA	0.0517	0.0326	0.0187
ENSG00000137193.14	0.0847	0.0460	0.0270	0.0186	0.1162	0.0251	0.0381	0.0054	0.0123	0.0202	0.0340	0.0281	0.0072	0.0191	0.0093	0.0858	0.0925	0.0536	0.1609	0.0772	0.0871	0.1144	0.0048	0.0247	0.0427	0.0228	0.0319	0.1590	0.0951	0.1280	0.0417	0.0393	0.0234	0.0257	0.0501
ENSG00000137204.15	0.0517	0.0209	0.0394	0.0208	0.0269	0.0304	0.0259	0.0596	0.0338	0.0262	0.0850	0.0548	0.0813	0.0670	0.0462	NA	0.0711	0.0468	NA	0.0463	0.0317	0.0429	0.0151	0.0899	0.0969	0.0267	0.0235	0.0178	0.0259	0.0396	0.0415	0.1308	0.0438	0.0768	0.0211
ENSG00000137720.8	0.0506	0.0271	0.0353	0.0252	0.0454	0.0660	0.0430	0.0977	0.0503	0.0931	0.0578	0.0369	0.0247	0.0435	0.0681	NA	0.0701	0.0754	NA	0.0829	0.0854	0.0504	0.0447	0.0473	0.0648	0.0343	0.0886	0.0278	0.0531	0.0934	0.0498	0.0461	0.0344	0.0231	0.0634
ENSG00000137818.12	0.1050	0.1581	0.0721	0.0477	0.1637	0.0669	0.1170	NA	0.0939	0.0213	NA	0.0556	NA	0.0328	0.0977	NA	NA	0.0294	NA	0.0831	0.0609	0.1334	0.0352	NA	0.1311	0.0854	0.1334	0.0242	0.0755	0.0953	0.1095	0.1913	0.0819	0.1846	0.1928
ENSG00000138080.14	0.0103	0.1234	0.2123	0.0305	0.2641	0.2121	NA	0.2180	0.0218	0.0306	0.1987	0.1719	0.1273	0.0105	0.0798	NA	0.0087	0.0232	NA	0.0078	0.0019	0.0234	0.1824	NA	0.0402	0.1010	0.2368	0.0091	0.1325	0.1429	0.0426	0.3542	0.0392	NA	0.1255
ENSG00000138381.10	0.0362	0.0287	0.0317	0.0518	0.0896	0.0623	0.0393	0.0581	0.0197	0.0606	0.0490	0.0277	0.0274	0.1142	0.0689	NA	0.1444	0.0451	NA	0.0424	0.0759	0.1337	0.0777	0.0620	0.0983	0.0620	0.0276	0.0933	0.0517	0.0949	0.0607	0.0473	0.0070	0.0497	0.0651
ENSG00000139053.3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
