Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000107140.17	1315	57	457	844	1001	59	280	1575	21	62	98	100	1047	883	2604	176	103	816	1273	1143	1370	3141	319	92	1196	201	1077	1863	684	14	77	na	703	1147	209
ENSG00000107159.14	1255	159	27	na	na	990	1244	1316	46	na	712	1176	160	624	na	na	337	na	39	783	787	na	405	229	475	na	1236	3331	1208	396	31	na	594	1590	na
ENSG00000107175.12	4186	479	961	853	1944	3122	361	194	58	957	1458	898	2353	131	3459	523	511	139	2455	2615	97	140	61	1178	1430	200	2473	3029	3375	257	1286	na	129	1342	2780
ENSG00000107185.10	5794	832	653	1848	3342	2145	276	1969	31	3267	861	3146	3021	2807	1421	705	59	4230	2456	2362	1160	3177	1633	2362	3898	5387	4635	2388	3636	1368	1425	na	4407	6196	8603
ENSG00000107317.13	156	na	301	315	na	352	253	498	5	182	185	814	209	573	na	na	700	266	137	683	79	316	171	675	204	249	213	95	na	195	297	na	461	134	1157
ENSG00000107807.13	na	116	150	na	na	na	na	na	na	na	476	na	284	na	na	69	na	na	101	600	566	810	na	na	na	na	na	na	855	na	88	na	na	386	na
ENSG00000107815.10	295	255	523	343	81	1737	3609	236	20	73	2108	1184	3754	na	373	135	na	74	1307	1384	1883	1572	644	644	62	501	1744	1269	568	542	87	na	214	311	na
ENSG00000107821.15	1237	266	na	0	39	1192	na	1184	40	na	na	na	915	10	na	na	378	na	na	1072	676	na	149	na	na	na	825	na	na	64	30	na	592	109	88
ENSG00000107872.14	579	222	98	315	165	80	na	532	20	na	829	na	1193	na	532	406	978	1443	na	91	1569	327	285	425	1345	864	1464	na	3739	198	380	na	na	1776	198
ENSG00000107984.10	na	377	na	na	260	na	2423	1967	33	na	32	1434	1254	na	na	235	na	na	1231	2408	na	3107	272	na	na	984	805	1823	45	256	531	na	1685	1415	2034
ENSG00000108179.14	1251	538	75	285	1253	43	2224	2575	27	340	53	32	1362	3575	2920	99	477	169	959	2788	569	2201	104	98	88	1168	29	2275	2715	387	13	na	35	2260	4002
ENSG00000108255.8	3783	540	815	24	328	2623	556	2308	9	713	673	1312	2861	3240	1650	251	604	134	2431	2058	1448	369	23	659	2101	1366	2036	2988	74	232	534	na	1061	1156	1709
ENSG00000108342.13	1748	71	382	382	1790	1395	145	516	na	556	na	108	773	527	170	na	70	144	842	118	na	440	39	259	1393	1035	651	839	251	8	173	na	499	605	227
ENSG00000108688.11	177	na	70	183	321	na	247	114	107	28	975	984	na	115	166	245	26	na	122	211	2339	1728	na	135	na	na	na	69	1563	43	212	na	na	1585	na
ENSG00000108691.10	na	na	447	na	na	na	99	na	na	358	na	na	na	na	1200	206	na	na	711	89	na	na	na	na	615	795	1126	na	na	9	407	na	926	na	na
ENSG00000108700.5	1250	156	362	528	698	847	1141	1196	151	366	574	716	902	1052	1274	174	360	467	710	901	975	1305	180	329	491	637	875	1029	1107	193	364	na	688	880	1003
ENSG00000108784.10	1705	307	na	1191	921	na	1882	na	na	491	na	414	1355	57	1142	195	na	na	na	na	na	2708	10	425	1114	na	1858	791	na	162	529	na	na	73	991
ENSG00000108813.12	na	481	19	498	761	na	na	na	na	na	571	78	na	758	772	na	199	na	na	na	na	na	152	31	na	528	na	497	na	na	410	na	213	1450	769
ENSG00000108830.11	2989	263	40	424	69	121	na	na	3	525	566	na	1663	2670	712	318	na	595	895	na	1752	1500	257	755	352	1359	1509	2467	2808	58	208	na	291	1835	na
ENSG00000108947.5	3491	707	1549	666	3120	2129	4173	1645	153	458	1495	2930	3515	1318	1539	393	1455	1534	1731	2087	4433	5254	765	1501	723	2781	2821	1307	1591	430	1487	na	1936	2313	1342
ENSG00000108961.14	157	na	541	na	na	89	na	503	24	na	na	na	1034	1954	na	234	453	61	971	122	83	180	42	na	51	82	188	na	2016	40	89	na	1050	114	167
ENSG00000109205.17	116	223	53	91	67	3129	137	54	39	1143	10	206	93	169	729	29	44	49	75	76	1375	73	236	517	24	41	120	4006	1375	8	28	na	1236	2150	157
ENSG00000109208.5	2373	329	647	797	1294	1258	1990	2374	116	658	1017	1318	1712	1993	2310	277	695	1027	1311	1814	1993	2305	318	643	844	1344	1360	2034	2348	319	654	na	1029	1309	2049
ENSG00000109272.4	1519	191	411	600	902	1087	1374	1630	180	382	640	887	1101	1274	1486	194	404	642	844	1114	1242	1611	232	460	619	839	1037	1307	1543	193	403	na	904	1014	1303
ENSG00000109321.11	na	503	na	732	1700	131	3270	384	na	na	147	106	na	na	1796	473	824	99	2151	na	175	1371	299	496	31	168	1138	2762	1172	54	1062	na	na	na	3490
ENSG00000109475.17	738	na	na	na	880	639	581	na	447	869	289	na	1470	347	2031	318	577	2012	1447	335	268	485	265	94	199	na	262	230	2252	293	na	na	na	2597	3868
ENSG00000109534.17	208	538	519	113	111	268	94	3526	32	1560	74	172	157	3405	164	56	743	139	1652	236	4808	3797	326	1016	128	2138	238	256	4553	26	737	na	837	1742	251
ENSG00000109758.9	3155	29	425	77	64	2380	3140	4881	61	859	59	2839	3291	2113	57	62	25	1214	535	492	331	407	32	34	803	2702	1111	209	1967	269	188	na	75	89	316
ENSG00000110104.13	429	461	1069	1584	1030	1456	258	1789	29	672	923	999	2575	2093	2394	184	715	1485	1464	103	734	3171	280	33	105	1515	254	80	1688	29	690	na	1160	122	2587
ENSG00000110108.10	140	na	na	60	525	182	545	na	na	361	322	736	na	2136	na	172	na	na	20	936	na	124	85	581	745	943	na	na	3336	156	na	na	na	378	157
ENSG00000110195.14	298	12	596	133	124	209	237	514	34	607	161	3271	3873	254	154	32	43	30	1799	na	310	346	465	664	157	2332	419	91	4268	294	100	na	1279	82	1583
ENSG00000110245.12	1700	187	60	476	905	1022	0	1	0	4	3	1	2	0	1233	257	20	0	34	1297	1271	1758	209	0	0	17	864	0	0	328	546	na	0	669	709
ENSG00000110484.7	1410	na	327	na	867	871	na	1431	109	399	478	728	na	1279	1582	na	na	na	875	na	na	na	na	na	477	na	na	na	1090	na	na	na	751	na	953
ENSG00000110536.14	na	na	429	1003	696	1870	1327	391	10	na	1081	714	1028	1999	1878	354	12	129	77	196	109	na	15	56	na	14	1016	191	3139	264	11	na	1232	na	45
ENSG00000110944.9	3515	297	1047	128	2304	191	1714	113	40	89	812	1105	166	1277	330	29	916	1026	2071	1105	2527	586	567	19	757	950	34	2983	2002	263	177	na	125	1842	1896
ENSG00000111046.4	1858	273	528	831	1079	1358	1642	1954	205	531	871	1101	1338	1544	1939	234	560	797	1122	1391	1646	1849	305	497	808	1178	1413	1614	1838	272	524	na	1037	1303	1723
ENSG00000111049.4	1714	254	455	710	1040	1238	1642	1694	167	514	811	998	1244	1593	1779	257	495	785	1032	1236	1565	1905	264	534	689	1061	1323	1553	1725	245	504	na	1089	1323	1450
ENSG00000111057.11	203	552	19	583	481	1218	429	na	na	378	464	127	1117	na	310	187	112	na	na	145	na	3987	129	799	na	154	140	64	2022	192	972	na	118	753	na
ENSG00000111262.6	1681	264	na	na	na	na	na	na	na	409	na	na	na	na	na	na	na	na	na	na	na	na	208	na	na	752	na	na	na	na	na	na	na	na	2061
ENSG00000111664.11	1736	186	409	23	136	225	na	na	22	684	967	na	1488	436	750	133	400	120	na	184	239	707	na	158	84	105	1388	na	1236	111	55	na	na	2205	na
ENSG00000111669.15	2189	326	1	na	59	2049	na	144	10	144	52	23	2028	67	212	157	156	83	37	71	na	3530	27	na	1364	572	1	86	na	92	13	na	365	na	165
ENSG00000111678.11	84	334	201	101	1332	3460	na	1982	73	40	66	1239	1635	1832	1373	85	na	1584	79	316	2031	2288	46	42	185	214	371	1962	3521	337	659	na	1986	na	1819
ENSG00000111775.3	1592	na	na	na	na	382	na	509	56	169	495	na	36	na	na	173	na	na	na	na	na	1261	88	196	568	na	na	174	1828	na	na	na	107	na	na
ENSG00000111843.14	3925	26	55	1743	1364	189	361	3344	20	364	425	74	2879	1610	299	258	55	814	2337	119	102	1588	36	511	79	2490	85	2526	2475	17	572	na	22	1141	1576
ENSG00000112110.10	341	334	66	742	1828	20	417	1162	97	369	60	157	2072	3195	724	133	64	244	284	2307	2867	1737	110	494	1038	2155	236	1305	839	31	988	na	1762	1371	3140
ENSG00000112115.7	1075	123	346	539	656	769	878	1107	92	271	495	658	761	901	1058	148	298	482	632	795	904	1125	171	310	437	592	806	909	1105	144	302	na	646	762	915
ENSG00000112212.12	3111	258	548	1002	90	91	1751	2346	98	46	944	1610	115	166	3527	297	1446	1026	85	2730	1499	265	26	48	71	1029	3443	2942	2034	10	613	na	135	2163	2566
ENSG00000112238.12	3997	486	452	1664	973	2617	3343	3954	58	1133	1548	929	1216	3237	195	569	440	631	909	909	3277	1564	308	1129	1558	1930	145	3176	3733	508	1120	na	2222	1106	3448
ENSG00000112306.8	210	51	418	1214	112	1382	1746	1732	37	950	1073	1849	974	2282	3403	478	537	1504	1264	2489	3080	1918	258	1127	1364	98	2237	1696	562	318	40	na	930	1302	1610
ENSG00000112984.12	393	18	269	646	808	101	2315	821	34	232	719	1725	162	2682	3120	206	417	770	14	305	1085	56	94	438	768	1878	58	1150	204	216	700	na	926	1889	1809
ENSG00000113520.11	1204	519	0	137	na	1095	3140	na	490	na	0	724	381	646	4	0	na	229	764	889	225	0	0	0	0	0	0	1432	193	568	0	na	0	1016	na
ENSG00000114125.14	2127	na	785	na	203	35	na	130	67	758	29	na	na	na	2551	68	823	433	76	1513	74	223	41	na	54	na	667	1813	na	na	na	na	na	na	na
ENSG00000114315.4	1710	578	444	1780	na	na	111	4174	96	na	na	2226	na	1665	1718	na	na	na	na	na	na	1695	642	1109	na	1053	na	1514	na	na	66	na	na	1482	3384
ENSG00000114349.10	0	17	na	7	81	235	na	1786	31	297	na	824	798	172	2574	200	0	110	417	na	911	34	na	88	66	835	9	11	3011	22	301	na	74	1854	195
ENSG00000114395.11	264	na	na	154	1675	na	2596	125	31	na	na	309	220	77	188	234	na	1254	77	1313	na	849	58	552	161	na	na	na	na	53	128	na	889	na	109
ENSG00000114784.4	47	na	698	1689	1135	2951	1754	na	na	na	na	2151	1419	na	na	na	na	na	na	1555	209	2052	na	na	2000	2271	165	1765	na	na	1192	na	na	3180	na
ENSG00000114902.14	1956	28	454	647	88	1232	1	1792	39	47	55	116	25	1814	2028	256	311	25	1007	54	102	173	18	1043	1072	54	69	1127	49	287	53	na	36	833	214
ENSG00000114942.15	2817	288	na	37	975	2476	4031	60	45	586	na	1069	1793	2391	na	233	306	110	na	263	603	na	143	36	na	213	118	332	873	32	221	na	na	293	1039
ENSG00000115234.11	949	395	394	235	51	218	697	1493	86	111	617	201	255	840	295	154	331	267	743	155	218	770	153	575	204	598	1159	282	2921	483	226	na	732	190	na
ENSG00000115255.12	4131	197	64	249	342	2218	4239	2072	150	92	711	607	183	1671	1078	239	649	800	169	1264	3085	2689	334	448	58	552	294	239	1528	220	43	na	330	909	1750
ENSG00000115274.15	2255	283	613	1477	101	1098	1795	194	58	762	645	1051	1764	404	3276	41	632	1077	306	729	72	304	504	1102	2120	2394	157	2010	426	342	723	na	1194	603	159
ENSG00000115297.11	1462	168	249	295	734	na	na	2346	31	261	614	1207	586	na	na	212	na	1320	73	928	1030	97	10	na	85	na	539	1071	na	400	63	na	na	45	na
ENSG00000115386.6	na	475	307	na	951	na	628	1118	34	357	74	na	na	na	na	575	62	na	614	1936	2857	na	na	308	na	180	164	na	1445	189	1038	na	62	na	na
ENSG00000115446.12	na	na	na	398	1229	na	134	2066	na	85	1577	99	2031	394	na	350	na	1775	na	1173	na	182	na	644	na	52	146	2093	174	na	856	na	na	2427	150
ENSG00000115507.10	140	9	64	na	45	202	89	na	27	na	na	na	na	na	1200	190	na	67	2025	1568	79	na	na	na	na	133	na	251	572	32	na	na	na	772	na
ENSG00000115541.11	na	29	na	92	903	1309	1527	165	na	260	na	79	1187	57	na	na	30	na	na	1227	221	na	154	398	47	na	na	595	1779	32	na	na	na	na	118
ENSG00000115738.10	1929	na	941	843	797	na	na	1666	120	na	na	na	na	113	44	264	na	342	77	73	1222	na	25	982	975	na	14	222	570	na	na	na	na	81	na
ENSG00000116014.10	130	15	29	761	988	910	na	2047	75	446	1494	781	612	na	220	218	732	1597	na	4186	na	na	na	na	na	35	1796	na	na	99	498	na	na	na	1438
ENSG00000116032.5	2988	333	na	na	1046	2284	na	na	na	1093	na	na	458	na	na	na	28	1175	2195	na	na	na	402	773	na	na	na	na	na	na	470	na	na	na	na
ENSG00000116096.6	312	325	513	806	1086	1502	1674	1931	263	39	138	1286	1520	1805	2041	287	533	783	1250	1382	1765	1798	288	601	75	1085	159	1879	2043	288	535	na	1094	1438	78
ENSG00000116157.6	1652	227	na	na	na	1286	na	1717	na	524	674	1077	na	na	na	268	na	769	na	na	79	1643	265	na	825	na	na	1458	1795	na	na	na	na	na	1555
ENSG00000116586.12	647	242	na	327	na	651	155	776	37	566	110	76	215	2266	239	271	na	68	180	na	337	354	254	218	95	604	1152	na	540	308	na	na	379	508	109
ENSG00000116717.13	111	483	26	672	na	1479	na	na	93	62	na	115	na	317	372	na	na	na	1618	1921	na	na	20	673	70	140	139	1119	na	na	624	na	137	1534	201
ENSG00000116726.5	1602	198	485	738	876	1016	1404	1514	147	463	642	860	1059	1324	1558	204	448	686	842	1081	1406	1617	225	431	642	823	1123	1436	1705	238	400	na	892	1167	1277
ENSG00000116741.8	190	na	na	29	0	na	2332	na	na	na	0	637	0	na	0	na	na	na	na	0	0	915	20	na	371	na	574	1141	0	na	0	na	631	1261	0
ENSG00000116863.11	5765	931	970	2678	2274	4556	1455	1661	148	1058	796	2043	3167	1123	6457	914	1750	2712	3356	2792	5447	1687	567	1285	757	3433	2943	5178	4411	571	1675	na	944	3241	5050
ENSG00000117152.14	557	163	94	138	377	587	323	442	42	133	1231	159	1942	440	471	73	22	1036	54	290	1665	1495	258	234	963	1287	233	278	2306	289	100	na	954	351	2117
ENSG00000117399.14	4339	562	493	332	917	2798	621	3946	19	692	882	622	1310	1746	4193	10	1124	3	2338	1584	1741	1654	132	536	1883	772	7	68	200	208	938	na	156	651	83
ENSG00000117560.8	230	292	821	781	257	1528	1981	1807	84	154	951	1647	1441	801	3081	290	591	937	1277	172	193	2132	311	571	73	1455	2070	1707	2167	320	823	na	1089	1393	2587
ENSG00000117877.11	856	37	na	509	na	646	1094	118	27	na	na	486	900	1083	241	119	43	na	na	478	1043	176	na	287	55	na	417	na	na	na	na	na	na	na	1566
ENSG00000118298.12	152	508	19	na	44	65	1135	199	45	31	27	838	946	1873	1070	202	321	na	7	2307	42	2000	80	5	623	na	62	na	122	233	270	na	804	606	107
ENSG00000118526.7	na	419	803	na	1360	2009	na	na	na	na	na	na	na	na	2432	na	na	154	na	na	na	2070	na	na	na	1355	na	na	na	na	na	na	1543	na	na
ENSG00000118655.8	125	263	634	30	77	na	197	3415	73	34	1667	na	247	137	194	16	830	na	120	56	308	80	239	121	60	1824	71	na	na	na	76	na	1737	115	1293
ENSG00000119718.11	955	62	475	27	2269	2412	1201	2288	1065	291	664	1502	1164	625	1596	175	na	486	636	434	927	624	na	889	181	na	na	400	138	30	415	na	325	24	1588
ENSG00000119862.13	3363	150	340	818	280	1978	2889	1518	89	344	1197	1689	2615	172	194	108	1004	1207	724	1718	2515	171	163	358	1125	665	2137	105	2682	286	472	na	2080	48	579
ENSG00000119915.5	4997	226	1287	783	2580	1281	4117	1882	172	478	1903	2773	1286	1668	1878	684	1361	2116	2711	3312	1598	4686	257	1362	1941	2709	3372	3891	1904	661	1356	na	1031	3145	4129
ENSG00000121068.14	3610	745	555	na	2679	2005	na	3047	38	581	60	101	na	6381	2807	na	565	1168	na	1643	82	287	386	na	643	na	711	na	1443	7	767	na	94	na	85
ENSG00000121797.10	121	64	21	na	na	na	184	na	na	na	30	na	233	na	na	na	na	na	na	na	63	94	na	na	na	na	na	na	na	49	na	na	na	na	na
ENSG00000121807.7	998	na	na	na	1310	na	1439	na	na	na	na	375	na	na	142	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ENSG00000122026.11	1568	57	52	810	885	450	1355	330	31	111	94	570	231	1255	364	560	175	333	285	na	1880	164	153	257	87	299	339	525	1887	553	1146	na	1108	634	247
ENSG00000122035.7	88	107	229	12	495	100	63	161	1	347	48	250	30	na	na	na	na	54	na	90	na	1017	na	259	na	373	na	na	56	35	0	na	599	na	na
ENSG00000122133.17	206	351	876	105	290	1559	3051	2360	40	204	494	450	366	1878	2326	289	639	125	431	na	464	628	63	86	732	306	1521	856	3553	149	26	na	884	426	368
ENSG00000122140.13	1079	151	83	na	199	1803	244	295	na	487	859	337	1107	54	1408	56	278	1496	90	1178	na	167	na	92	1229	na	277	136	306	23	351	na	131	1332	na
ENSG00000122386.11	2086	35	480	105	1609	1788	1763	3106	6	831	810	1357	1219	1542	2120	36	99	202	1119	625	297	518	176	165	316	193	1381	2642	613	361	157	na	719	1133	311
ENSG00000122585.8	2580	253	1012	1476	2090	1586	1376	260	41	616	754	1382	1519	1460	107	668	1004	51	1009	1434	195	2347	243	629	82	1106	1122	1484	2779	270	715	na	31	1277	1423
ENSG00000122852.15	1197	13	704	36	57	1985	1609	1537	na	723	54	na	2072	na	1789	24	493	24	37	157	na	na	3	487	69	54	1825	134	na	179	53	na	na	23	166
ENSG00000122861.16	1187	na	486	503	866	2136	163	81	78	194	na	953	2103	1153	na	129	1194	47	217	na	77	167	119	809	131	461	1565	2626	2665	439	na	na	696	1283	268
ENSG00000123353.10	46	307	366	49	66	0	na	2002	3	14	0	55	25	2428	na	na	63	24	1548	962	1376	2229	21	796	870	na	na	14	0	187	243	na	60	59	na
ENSG00000123395.15	78	20	239	72	54	na	na	218	na	50	na	1836	na	na	656	187	na	175	na	1239	na	na	na	47	36	na	na	261	na	na	19	na	na	1260	na
ENSG00000123975.5	1727	247	521	809	983	1280	1476	1791	187	486	750	1077	1258	1507	1629	266	556	783	1037	1273	1503	1764	277	506	785	998	1329	1461	1762	259	513	na	1022	1274	1482
ENSG00000124102.5	1868	247	522	752	1038	1329	1604	1895	181	533	757	1003	1261	1597	1889	259	531	814	1046	1366	1596	1828	221	540	767	1084	1319	1630	1864	258	522	na	1011	1285	1619
ENSG00000124103.10	na	na	69	na	1410	na	2392	na	60	971	1532	na	na	2008	na	12	na	na	1415	na	na	na	464	na	na	2188	na	na	2089	29	na	na	1360	na	na
ENSG00000124157.7	2199	212	514	833	1066	1788	1717	2166	65	537	268	1125	1680	2161	1818	248	252	805	456	1316	1937	1885	656	527	806	1096	644	1868	1886	344	559	na	1143	1748	3491
ENSG00000124216.4	1819	270	492	747	979	1244	1477	1740	141	512	698	1032	1196	1481	1770	271	500	773	963	1043	1437	1837	243	514	715	936	1212	1806	1829	210	476	na	1032	1214	1465
ENSG00000124233.12	1777	300	478	732	1008	1289	1624	1967	70	576	831	1090	1410	1643	1891	287	573	773	1184	1300	1744	1791	241	579	874	1096	1434	1702	1835	283	498	na	1145	1316	1739
ENSG00000124253.11	846	116	na	na	na	na	na	na	na	281	7	520	na	329	na	na	na	na	na	na	na	na	na	na	1106	na	na	na	na	7	na	na	22	804	29
ENSG00000124391.5	na	na	na	93	na	na	1870	1948	na	na	585	1071	1438	na	na	na	na	885	1102	1342	na	na	189	573	na	788	1447	1708	1923	297	na	na	36	na	na
ENSG00000124444.16	329	na	461	647	na	1079	26	671	27	355	638	812	na	na	601	191	457	na	186	1016	1203	1639	199	na	191	855	631	na	77	26	na	na	752	1093	611
ENSG00000124593.16	147	516	58	45	973	2971	2782	303	33	1325	803	1110	1077	1584	1629	194	549	1037	105	1261	2077	222	35	981	134	56	2833	1521	1852	575	1364	na	1767	141	1561
ENSG00000124702.19	5045	682	533	1860	244	1932	1476	1707	143	37	836	1012	1794	1747	3334	462	817	696	115	237	4245	3429	240	1220	125	1029	1338	1337	3391	560	1159	na	2507	2440	3119
ENSG00000124713.6	5596	808	1290	935	1193	3522	4835	1956	144	1394	1827	2500	3211	4701	2064	687	1385	877	3067	3663	4079	5154	677	1556	2013	2852	1515	4716	1877	756	1402	na	1249	3629	4307
ENSG00000124935.4	709	81	206	308	387	539	624	641	240	168	303	356	531	571	741	88	210	297	422	471	564	697	94	191	337	375	506	637	677	85	222	na	420	489	598
ENSG00000124939.6	1795	277	484	790	1035	1269	1453	1784	169	503	739	1025	1257	1533	1707	248	565	747	966	1226	1517	1742	204	504	703	976	1274	1555	1780	220	493	na	994	1238	1507
ENSG00000125084.13	1622	463	1003	792	1829	1091	1389	3347	147	987	1320	1987	2299	1402	3266	240	980	1462	1851	1170	2884	3338	480	977	732	1769	1136	2682	1636	471	439	na	943	2272	2846
ENSG00000125148.7	0	0	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	0	na	na	na	0	0	na	na	na	na	na	na	na	na	45	0	na
ENSG00000125363.14	1350	383	306	35	514	1256	212	463	31	408	306	1711	829	1182	299	30	647	1549	780	667	373	141	222	779	553	1001	1391	169	1001	107	76	na	518	795	490
ENSG00000125398.8	1572	224	481	600	831	1115	1189	1507	135	437	702	911	1084	1253	1648	232	430	608	849	1086	1344	1506	203	393	654	865	1062	1360	1653	228	427	na	824	1021	1249
ENSG00000125445.11	203	193	62	94	na	2568	209	122	16	20	43	na	1229	na	37	344	36	557	2086	473	1135	259	50	15	75	na	90	195	66	195	50	na	na	na	2500
ENSG00000125492.11	1754	236	467	787	1053	1218	1491	1655	174	531	773	973	1133	1516	1740	207	507	675	1082	1233	1468	1734	205	493	737	928	1110	1463	1711	231	470	na	1086	1177	1359
ENSG00000125520.14	na	155	461	40	na	na	1255	1031	71	na	na	670	1376	426	na	183	34	na	1616	na	137	1707	287	508	610	86	2004	2756	1355	512	na	na	94	na	519
ENSG00000125534.10	na	295	na	506	32	1386	124	1069	43	296	744	674	67	1336	1808	341	33	802	41	43	na	202	262	155	51	38	118	957	1689	371	643	na	142	1156	na
ENSG00000125571.10	4715	42	596	72	1454	3400	135	2483	40	667	132	2129	1638	1796	3464	405	45	392	157	914	3306	125	302	1136	1536	1294	80	97	4655	137	31	na	102	1730	189
ENSG00000125611.16	243	375	486	656	1226	103	1982	2292	85	48	684	107	1313	2840	4095	75	1074	1787	1071	1034	1381	1547	321	545	753	131	1132	1057	1528	282	405	na	1928	160	2059
ENSG00000125652.8	174	270	1137	1012	1349	1581	3186	3969	24	569	914	1277	2798	4640	4196	350	1138	2348	2702	702	1510	3316	563	1310	870	1451	1502	112	113	744	983	na	2953	1293	185
ENSG00000125656.11	4304	21	110	272	328	na	1352	1262	20	25	62	190	198	na	353	na	765	1757	na	2061	374	1747	na	144	595	115	453	1416	748	275	807	na	986	na	na
ENSG00000125657.5	1528	198	435	562	782	1101	1224	1448	75	435	632	786	1077	1139	1547	211	381	546	823	963	1254	1489	205	399	614	769	1084	1232	1477	239	441	na	888	1114	1204
ENSG00000125787.11	0	0	199	0	0	0	0	0	0	0	0	116	152	0	0	23	0	0	671	4	18	0	0	0	0	0	455	0	0	0	0	na	0	156	0
ENSG00000125815.9	1676	447	165	1169	355	2577	2999	3600	23	1138	1551	2043	1293	2008	1331	543	1110	135	2115	121	1384	3653	539	220	922	134	1236	118	1341	516	954	na	1210	2643	476
ENSG00000125843.11	2530	337	535	891	1393	299	1873	2093	32	490	433	1090	1220	1213	821	316	425	701	206	1734	2342	1170	358	503	31	1125	878	1511	2203	292	637	na	1142	1644	2245
ENSG00000125901.6	5179	278	1388	2147	1022	3593	4250	1978	168	1404	2189	2887	3480	4292	4961	764	496	2201	2937	3544	4296	1774	691	1492	723	2746	3733	4335	5093	714	1520	na	1164	3693	4313
ENSG00000125962.16	168	na	207	na	na	285	452	na	na	211	79	882	na	371	299	253	na	na	na	498	858	104	na	533	na	na	102	na	464	298	66	na	na	na	1173
ENSG00000125995.16	0	23	na	54	0	0	198	0	na	0	118	na	53	na	0	na	na	0	5	461	na	na	na	0	0	181	na	0	96	42	120	na	0	529	na
ENSG00000126254.12	343	52	64	55	231	279	4808	5039	58	1022	112	244	2543	1771	227	95	112	102	72	1488	291	211	71	1254	209	117	1217	455	1852	19	81	na	313	1321	284
ENSG00000126264.10	1545	370	434	1075	85	1646	917	1532	190	472	683	596	1820	2198	100	104	662	74	60	1310	183	2739	319	747	1161	1311	99	1701	2494	396	639	na	1290	1029	1882
ENSG00000126432.14	2077	404	578	127	1486	2846	1436	4406	22	36	73	138	2806	2032	1580	396	23	1602	1046	2163	1645	75	213	731	533	90	157	363	1737	234	669	na	41	166	2244
ENSG00000126549.11	na	126	99	na	na	1207	1110	na	3	na	177	635	394	na	134	140	109	na	na	na	678	na	na	47	na	100	na	828	na	na	123	na	637	474	143
ENSG00000126749.17	266	361	na	na	1968	483	1654	1322	44	na	66	na	2511	734	na	243	na	979	na	na	3567	na	413	na	857	1141	188	na	263	na	513	na	na	na	1999
ENSG00000126895.16	na	288	na	846	135	56	2686	na	38	712	195	96	1381	477	na	115	na	na	104	na	na	147	na	na	76	na	123	182	367	288	38	na	1207	1318	57
ENSG00000126947.13	775	114	236	410	492	592	719	770	104	197	388	321	639	688	790	124	238	315	529	398	720	778	96	233	392	445	563	463	795	115	252	na	501	555	465
ENSG00000127184.13	935	190	75	288	732	630	1435	190	7	144	133	355	1050	802	63	72	368	83	341	311	316	715	na	na	610	104	1173	122	164	373	33	na	322	181	33
ENSG00000127528.6	na	123	276	375	na	na	na	1038	185	na	769	515	na	574	na	22	na	na	741	764	790	332	17	na	na	na	na	431	na	na	239	na	256	na	na
ENSG00000127554.13	na	na	na	na	na	na	na	na	na	18	na	na	na	na	na	na	na	na	na	na	328	1646	na	45	na	na	na	na	na	na	na	na	1728	na	na
ENSG00000127561.16	2056	196	200	1441	1331	1277	316	3379	305	128	131	na	1607	na	130	204	939	29	950	323	1971	61	422	na	767	97	61	329	572	173	311	na	na	1366	na
ENSG00000128045.7	153	na	na	978	152	na	1047	2326	na	na	na	452	695	2280	na	116	na	na	316	1081	na	794	115	269	380	411	41	12	423	397	733	na	500	664	na
ENSG00000128165.9	1245	na	na	na	na	na	na	na	na	na	na	715	43	na	na	201	351	83	na	951	na	1269	159	325	496	na	na	na	1289	188	34	na	na	na	1041
ENSG00000128228.5	na	na	601	na	na	na	na	na	105	524	956	na	na	1810	na	317	567	888	na	1584	na	31	294	na	na	na	1439	na	na	295	na	na	1260	na	1948
ENSG00000128283.7	na	na	na	268	428	672	na	na	44	na	544	343	97	na	1145	na	na	na	172	na	122	710	244	na	748	na	597	272	581	na	151	na	606	367	95
ENSG00000128285.5	2179	65	na	na	na	na	na	na	na	na	794	na	1283	na	na	261	na	na	na	na	1789	na	na	na	na	287	1294	na	na	na	588	na	1084	na	na
ENSG00000128482.16	2125	297	409	51	203	2080	na	1172	na	na	1064	934	536	2637	2545	146	592	na	859	957	1428	4542	33	280	529	62	1584	97	2418	87	na	na	na	194	59
ENSG00000128524.5	na	32	479	na	1030	na	na	na	0	na	na	940	986	na	na	349	na	na	na	na	972	974	239	na	617	na	na	na	na	na	414	na	548	1406	na
ENSG00000128590.5	na	161	na	na	na	na	na	742	na	na	na	na	na	na	na	5	359	na	na	520	na	na	na	239	na	na	na	na	1308	172	376	na	na	na	na
ENSG00000128626.12	136	77	108	106	160	na	74	868	na	na	156	78	na	41	na	190	na	na	156	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
