Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000102931.8	13.90	na	na	.43	9.03	na	1.81	na	na	.84	3.26	.53	na	7.77	22.08	1.51	na	6.76	9.31	4.88	na	2.71	4.79	na	2.04	5.76	.72	1.80	na	7.33	6.44	na	na	na	8.84
ENSG00000102962.5	2.53	2.94	2.62	2.75	2.83	na	2.48	2.40	2.68	2.25	2.64	2.63	2.42	2.41	2.38	2.81	2.89	2.69	2.36	2.58	2.28	2.50	1.70	2.12	3.15	2.96	2.48	2.67	2.74	2.37	2.86	na	2.78	2.38	2.63
ENSG00000102978.13	.18	.24	.63	.64	4.10	.55	3.94	2.10	1.46	12.25	8.23	3.98	5.91	.26	na	.87	1.99	1.96	8.61	1.15	2.04	2.01	5.94	5.93	.51	2.22	.20	4.51	.40	1.26	1.43	na	1.38	1.71	na
ENSG00000102981.10	3.13	2.98	1.11	8.13	na	na	5.60	na	.80	2.97	.50	na	na	4.30	na	.56	na	1.67	1.25	1.12	1.53	na	na	na	1.79	na	na	na	3.65	na	na	na	.97	na	3.96
ENSG00000103035.11	na	4.86	na	na	na	na	10.95	na	.94	11.83	na	4.88	7.89	7.17	1.39	8.07	na	.83	na	11.92	.93	1.43	7.89	na	2.87	na	na	12.62	2.35	na	1.92	na	2.12	na	na
ENSG00000103152.12	na	8.44	1.33	.48	.40	na	4.70	3.38	3.54	7.80	na	7.18	4.49	3.76	2.18	na	na	.46	15.87	na	.89	na	2.10	na	.63	13.15	15.11	na	na	na	6.03	na	.66	na	1.23
ENSG00000103254.10	na	na	1.22	4.46	1.71	na	5.23	.37	1.44	1.66	1.19	na	.34	2.21	9.45	2.66	3.47	.66	7.52	3.00	5.32	18.87	.92	.45	.40	.20	3.73	na	.70	3.25	1.65	na	4.15	na	1.19
ENSG00000103260.9	.49	na	3.79	1.10	.78	na	na	.31	1.47	na	.76	.42	.88	.46	.48	5.05	3.26	.48	.49	1.49	na	2.81	3.35	.30	na	na	6.09	na	4.36	.87	7.53	na	4.05	na	4.82
ENSG00000103269.14	2.67	8.82	6.57	.70	2.63	na	7.31	10.67	2.71	7.64	5.15	4.90	5.11	.64	3.05	5.00	7.92	5.07	1.19	1.09	5.66	7.28	1.31	11.44	.49	1.68	1.75	3.84	.86	5.12	2.88	na	5.41	na	2.22
ENSG00000103343.13	2.86	na	.85	.77	2.89	na	.82	na	4.62	1.72	8.14	2.86	3.84	3.21	2.58	6.41	.51	6.58	2.92	2.17	1.35	na	2.37	1.51	5.22	1.62	3.02	.44	.67	.56	na	na	1.16	.74	na
ENSG00000103507.14	.47	.38	na	na	na	.43	.72	1.18	.97	.71	2.29	.31	1.93	1.20	na	1.86	2.09	.51	3.13	1.02	na	.18	2.15	1.28	na	.48	.58	5.39	3.19	.20	2.98	na	.18	na	.63
ENSG00000104142.11	10.28	3.60	4.53	3.85	1.80	na	4.87	6.29	1.40	1.55	14.61	5.39	1.42	2.72	9.38	.87	na	.79	7.93	8.04	13.51	4.96	4.94	5.76	5.11	5.28	3.49	4.43	2.51	8.75	11.21	na	na	na	3.27
ENSG00000104472.10	na	na	.23	.80	na	na	2.35	na	.92	na	na	na	na	5.68	na	na	na	2.69	.33	.66	2.63	na	1.70	na	1.03	na	na	na	1.77	1.26	na	na	2.78	3.74	na
ENSG00000104825.17	9.62	1.52	2.27	3.28	1.03	2.87	2.59	1.26	3.49	7.02	2.06	1.16	3.45	3.39	3.12	1.79	11.20	5.21	2.34	4.15	.86	3.53	.06	.37	2.65	18.20	10.95	.48	5.12	2.06	.27	na	.85	1.23	1.30
ENSG00000104863.12	0	3.17	.84	0	2.45	.90	0	11.45	8.17	0	.91	6.65	5.28	5.00	.58	5.96	na	8.09	.85	8.73	4.90	na	3.19	3.50	na	3.38	1.28	.59	0	2.55	6.48	na	3.10	1.06	na
ENSG00000104889.7	5.90	na	2.31	na	3.13	na	6.49	1.84	na	.68	3.34	.47	.79	11.67	3.38	2.16	4.03	1.16	2.26	1.24	1.42	4.15	2.18	na	2.06	13.56	4.51	3.25	1.72	3.93	3.35	na	6.51	na	na
ENSG00000104899.8	10.89	6.85	na	.63	6.29	na	5.51	5.87	2.45	3.35	12.85	2.79	16.90	2.16	3.69	5.65	6.21	2.37	4.98	na	6.80	5.33	6.00	7.59	na	2.47	2.20	2.65	na	5.41	na	na	8.11	8.78	13.45
ENSG00000104918.8	0	0	na	na	0	na	na	na	25.73	21.91	na	na	na	25.57	na	0	0	0	na	na	0	0	0	0	27.94	0	0	0	31.98	24.94	0	na	0	0	na
ENSG00000104938.18	.29	.96	3.91	1.69	.99	na	.25	4.50	10.46	na	.31	2.62	1.01	.31	1.29	na	na	1.30	.50	1.41	1.54	1.98	5.88	.63	1.68	.59	.71	na	1.06	1.24	7.13	na	2.01	na	na
ENSG00000104976.13	5.36	.94	4.07	2.52	1.71	na	6.78	na	5.79	1.83	.45	na	1.46	4.11	0	8.72	2.53	0	6.47	5.47	1.88	13.51	7.77	1.88	.99	7.19	2.29	na	0	na	3.65	na	1.34	1.38	1.13
ENSG00000104979.9	na	na	na	.05	na	na	na	na	3.70	13.74	na	9.28	na	0	na	0	3.74	na	5.77	na	8.24	.48	na	3.93	0	na	na	1.21	5.91	na	0	na	na	na	12.06
ENSG00000105137.13	1.61	2.09	na	na	3.75	na	2.15	1.54	1.73	4.38	1.05	1.78	1.18	1.56	1.23	1.82	6.16	3.66	6.93	3.39	na	.36	3.40	1.82	1.44	.77	3.36	.22	2.69	.86	.74	na	4.47	na	1.37
ENSG00000105141.6	9.29	12.50	2.58	6.24	15.36	8.88	4.88	1.21	4.87	3.86	1.83	5.41	20.00	4.34	20.13	12.33	1.90	2.73	2.52	3.87	6.42	5.59	16.10	6.05	5.19	16.21	1.56	6.97	11.59	21.89	.86	na	4.36	1.62	3.93
ENSG00000105146.14	2.07	2.09	.45	2.02	2.14	19.66	.59	1.30	4.87	.48	1.27	1.30	1.98	.71	3.60	1.46	6.68	12.75	7.01	2.19	1.30	1.17	1.53	3.22	3.83	.68	1.40	1.05	.89	2.05	1.54	na	6.03	2.53	.80
ENSG00000105185.12	1.41	0	3.10	0	.93	na	1.33	0	5.88	6.04	4.20	1.69	4.02	2.85	1.85	.38	1.69	0	2.62	14.53	.54	1.40	6.27	2.65	1.27	.42	2.66	na	.01	7.25	1.99	na	8.54	1.83	na
ENSG00000105198.12	19.32	3.02	14.76	13.21	0	10.04	12.18	0	na	18.66	0	0	na	na	0	0	na	0	na	17.88	na	0	0	0	na	0	na	na	0	21.71	10.52	na	na	na	0
ENSG00000105246.6	na	22.14	5.20	na	na	na	7.43	na	na	18.61	na	na	na	18.46	16.84	na	21.47	13.81	15.36	21.39	12.89	7.25	na	22.87	10.05	17.35	na	22.97	na	17.42	na	na	na	15.40	na
ENSG00000105261.8	16.19	10.78	9.44	9.34	15.11	19.44	10.39	29.34	6.00	21.75	13.57	5.94	29.44	15.04	14.63	17.67	6.33	11.41	21.11	29.91	11.19	26.95	26.00	16.53	3.69	11.69	19.49	9.19	1.72	19.24	2.96	na	11.13	6.13	20.82
ENSG00000105369.10	4.48	10.25	13.47	7.16	7.91	8.85	.60	6.46	.26	15.72	2.79	3.22	18.16	5.33	11.26	17.53	4.85	18.55	8.69	11.51	1.33	2.28	1.86	7.43	4.70	7.04	8.26	7.45	1.40	13.01	.90	na	6.49	7.42	10.42
ENSG00000105371.10	na	4.04	na	na	11.12	na	8.16	11.55	na	na	7.16	na	na	7.50	na	na	na	8.85	9.72	na	1.81	8.31	11.74	na	na	8.42	9.31	na	4.49	na	2.46	na	na	na	5.53
ENSG00000105376.5	na	.39	1.09	3.92	na	na	9.68	4.66	2.47	.32	na	na	10.55	na	2.08	na	na	1.74	4.51	na	na	na	2.27	na	2.84	3.52	na	5.73	.20	na	na	na	na	na	na
ENSG00000105472.14	14.49	9.40	4.93	6.78	4.12	na	4.30	9.14	1.69	13.13	11.37	6.94	15.96	3.11	3.91	5.81	9.48	4.81	18.02	3.76	3.87	8.70	23.27	9.52	10.44	5.84	1.83	12.53	9.11	11.79	17.33	na	2.87	11.91	7.70
ENSG00000105519.18	6.74	4.36	13.38	6.68	4.18	7.78	3.97	1.87	2.11	na	2.34	na	na	3.74	7.60	1.65	5.34	2.55	2.34	4.08	5.48	1.33	2.28	2.38	3.17	5.31	na	1.26	2.37	na	na	na	6.07	.98	.71
ENSG00000105550.10	3.25	6.81	18.45	14.89	11.28	na	1.17	6.79	12.06	13.77	4.05	2.69	11.22	11.63	6.22	3.34	4.34	2.12	14.22	15.19	14.29	16.19	17.88	10.44	2.13	6.24	1.87	2.39	15.33	9.80	5.96	na	12.88	na	7.76
ENSG00000105640.13	na	2.09	na	2.78	.74	na	1.03	3.18	1.20	.74	1.11	na	na	1.58	na	3.55	na	1.73	na	6.04	.34	na	na	na	1.99	.87	1.57	1.46	1.51	2.72	.86	na	2.59	na	2.85
ENSG00000105672.15	1.04	4.44	.44	2.53	3.73	6.95	8.36	1.66	.83	2.20	2.10	7.92	2.42	2.40	2.12	14.99	na	.47	7.28	.80	.20	4.50	4.02	na	15.28	na	2.99	.91	na	10.64	7.50	na	3.45	7.41	6.10
ENSG00000105677.12	.59	5.84	3.95	na	1.16	na	6.57	2.14	2.16	4.65	7.09	.54	.80	4.00	2.27	2.85	na	na	1.42	3.69	na	.39	na	.88	.40	8.27	2.28	1.37	2.07	na	8.26	na	na	na	4.70
ENSG00000105697.9	6.90	0	na	na	na	na	7.01	0	1.32	na	na	8.01	na	0	0	na	0	na	0	7.92	0	0	0	4.90	0	0	0	na	13.80	0	na	na	2.46	na	0
ENSG00000105711.14	.70	.17	2.77	na	.38	1.86	1.48	.27	na	na	.03	.45	.20	.28	1.26	.32	na	1.52	.81	1.13	.72	.34	.20	5.77	.27	na	1.30	.14	na	.64	.36	na	.09	.06	.66
ENSG00000106038.13	na	na	1.67	na	na	1.24	.76	na	.44	1.45	.44	.85	2.01	.69	na	na	.14	4.04	na	1.76	na	3.45	1.44	1.27	2.11	3.80	2.35	.39	na	4.01	na	na	3.33	3.30	na
ENSG00000106268.16	3.86	5.43	na	.93	7.45	na	2.77	na	4.33	na	5.16	4.51	3.16	2.48	.38	1.19	3.11	4.68	10.28	.66	5.42	1.08	2.64	na	1.67	4.05	1.77	10.77	3.23	3.34	1.61	na	.14	.90	3.82
ENSG00000106330.12	5.30	3.82	11.05	1.41	.92	na	5.13	10.24	2.46	3.60	6.70	7.17	8.15	.77	1.24	4.78	na	.80	9.68	1.43	3.96	3.55	2.48	14.56	.15	.91	5.06	1.51	12.68	6.11	2.01	na	na	na	.82
ENSG00000106333.13	na	2.97	na	.53	na	na	2.13	na	3.40	1.49	1.03	na	5.05	.55	.66	na	na	3.14	.97	na	na	na	2.24	na	na	na	1.06	na	.74	9.97	2.36	na	na	na	2.06
ENSG00000106367.15	4.92	25.49	5.15	6.94	6.18	11.01	.58	20.51	na	na	.57	na	na	na	.79	7.11	2.67	2.56	17.44	4.38	2.31	5.65	na	2.46	1.21	na	15.72	1.19	4.70	2.40	2.41	na	4.47	2.55	19.87
ENSG00000106400.12	1.00	.78	1.52	.32	.66	na	.45	1.80	.64	.57	1.16	2.67	1.98	4.06	1.44	0	14.61	1.36	.82	.58	1.95	.81	1.60	10.65	1.35	.58	1.69	.28	.20	2.71	.37	na	1.07	2.11	6.85
ENSG00000106560.11	na	3.18	na	2.04	1.36	na	2.14	na	1.25	2.14	0	2.77	1.36	0	na	.86	0	na	na	0	na	2.13	na	0	0	1.71	0	0	na	na	3.08	na	0	na	na
ENSG00000106803.10	na	na	3.32	8.21	na	na	na	12.20	3.47	5.66	1.04	na	2.71	na	4.87	8.29	21.12	.77	na	23.82	1.27	5.72	14.75	na	9.36	na	6.17	2.09	na	na	na	na	13.80	na	na
ENSG00000107140.17	11.32	.95	2.06	2.34	4.75	na	.15	2.29	1.91	.85	1.39	.65	2.36	2.98	5.17	3.84	.51	2.06	5.68	1.44	1.25	5.94	3.20	.47	6.85	1.01	6.66	6.44	1.29	.72	1.36	na	1.58	na	.47
ENSG00000107159.14	28.67	11.29	.54	na	na	5.84	10.28	19.57	3.03	na	1.91	10.69	2.22	3.44	na	na	8.83	na	.32	3.76	4.38	na	9.16	3.47	4.85	na	4.08	18.39	9.28	20.12	21.60	na	4.02	17.65	na
ENSG00000107175.12	5.58	4.65	9.10	7.41	9.32	6.57	3.94	1.83	3.75	6.20	6.24	8.43	5.92	1.45	7.85	15.84	9.83	3.05	4.13	12.12	1.07	1.02	3.49	17.27	10.28	3.29	11.07	11.80	4.14	5.25	9.68	na	2.13	9.07	11.79
ENSG00000107185.10	3.03	3.32	1.66	1.09	5.98	na	.27	1.03	.21	2.90	.86	1.64	2.16	2.24	1.38	3.49	1.09	1.86	2.99	2.87	1.05	1.91	4.10	1.56	2.09	5.74	2.87	1.26	2.31	2.96	1.07	na	1.17	na	3.61
ENSG00000107317.13	.82	na	2.12	1.52	na	na	.82	.27	0	1.03	1.66	1.90	0	.56	na	na	na	1.97	1.37	4.15	1.13	0	4.02	10.61	.99	0	2.46	.78	na	7.41	3.65	na	na	na	5.85
ENSG00000107807.13	na	5.71	7.61	na	na	na	na	na	na	na	7.73	na	2.67	na	na	3.47	na	na	5.16	3.00	4.08	5.03	na	na	na	na	na	na	3.15	na	2.85	na	na	na	na
ENSG00000107815.10	.68	1.07	.44	.48	.39	na	6.39	.35	.77	.73	6.12	1.22	7.07	na	.98	.69	na	.23	2.01	3.24	2.39	3.40	6.71	2.84	.39	1.02	6.24	1.98	.37	7.25	.78	na	.66	na	na
ENSG00000107821.15	4.63	3.94	na	0	1.16	2.41	na	3.40	0	na	na	na	3.61	.19	na	na	6.99	na	na	3.93	1.91	na	3.54	na	na	na	2.62	na	na	.87	0	na	3.23	.64	0
ENSG00000107872.14	2.64	2.23	2.89	1.10	1.99	na	na	1.80	2.20	na	3.31	na	10.51	na	.55	8.04	5.28	7.64	na	1.99	2.62	3.40	4.66	1.63	6.10	2.63	7.34	na	7.14	7.71	3.61	na	na	4.95	.68
ENSG00000107984.10	na	7.34	na	na	1.70	na	10.25	4.45	2.44	na	1.03	5.50	3.84	na	na	2.87	na	na	12.47	6.32	na	5.85	2.35	na	na	5.70	5.41	9.74	.42	4.34	5.58	na	6.37	1.74	11.70
ENSG00000108179.14	7.64	7.72	.68	.69	7.73	na	3.05	3.00	5.90	4.70	.67	.62	1.07	14.26	3.79	1.04	4.59	5.39	3.69	8.78	.31	5.28	1.71	1.14	2.25	2.26	.64	4.23	4.83	7.21	.56	na	.58	3.07	19.92
ENSG00000108255.8	20.30	5.56	18.40	.61	4.11	12.68	4.39	14.62	1.36	23.17	9.91	17.90	24.92	22.69	5.14	10.44	10.80	2.31	27.71	18.69	8.69	12.18	1.50	11.09	28.66	11.16	23.98	20.29	1.38	15.68	11.23	na	23.23	4.45	8.05
ENSG00000108342.13	3.68	.70	1.67	1.10	2.38	na	.44	1.10	na	4.76	na	.26	1.14	1.60	1.06	na	1.48	.42	1.25	1.63	na	1.62	.27	.52	3.30	2.63	2.96	.47	1.33	.62	.98	na	.42	na	.66
ENSG00000108688.11	3.51	na	4.64	3.91	10.17	na	5.31	2.09	14.57	2.06	13.14	9.14	na	1.32	2.53	13.88	1.13	na	4.17	3.12	14.23	3.73	na	9.07	na	na	na	.91	14.35	5.97	7.23	na	na	9.73	na
ENSG00000108691.10	na	na	4.35	na	na	na	.94	na	na	3.13	na	na	na	na	7.47	7.77	na	na	8.32	1.28	na	na	na	na	12.19	10.86	1.90	na	na	.36	1.93	na	1.69	na	na
ENSG00000108700.5	16.12	15.14	15.74	13.90	14.23	na	15.29	15.43	16.30	16.44	15.01	14.53	14.20	14.37	14.70	15.26	14.63	12.73	15.42	15.46	14.69	14.70	13.97	15.29	14.71	14.79	15.05	15.44	14.19	19.48	15.77	na	14.58	14.33	14.03
ENSG00000108784.10	3.63	3.44	na	7.91	2.37	na	3.85	na	na	1.03	na	1.07	5.43	.74	1.48	3.08	na	na	na	na	na	8.86	.96	4.21	5.29	na	8.71	3.67	na	.75	6.12	na	na	2.73	4.50
ENSG00000108813.12	na	1.52	.38	3.42	3.39	na	na	na	na	na	3.09	.31	na	3.02	.68	na	2.08	na	na	na	na	na	1.92	1.02	na	1.43	na	1.69	na	na	3.64	na	.26	6.03	.56
ENSG00000108830.11	2.27	3.06	1.50	2.40	.63	na	na	na	.09	3.31	3.39	na	3.66	4.05	2.69	2.57	na	2.91	4.87	na	4.05	2.22	1.88	3.78	1.12	3.61	3.80	2.67	4.54	1.11	1.30	na	.39	3.47	na
ENSG00000108947.5	6.00	8.15	8.54	4.49	9.21	na	8.34	4.70	4.66	4.11	6.49	8.50	8.60	4.58	4.66	5.88	8.95	6.34	6.66	6.51	8.33	8.77	9.71	8.61	5.34	8.22	6.70	4.35	4.36	7.86	8.48	na	5.93	6.71	4.70
ENSG00000108961.14	1.90	na	6.85	na	na	na	na	4.65	2.31	na	na	na	6.04	6.91	na	2.64	3.80	1.72	4.70	1.84	1.26	1.85	2.86	na	1.61	1.81	2.36	na	4.81	0	.73	na	2.97	1.81	2.04
ENSG00000109205.17	1.36	4.28	5.67	2.85	.34	na	1.95	.25	5.41	9.36	.40	2.60	2.73	.89	5.23	3.49	na	1.50	.46	.62	2.29	.19	2.34	3.32	.66	1.34	.31	8.41	5.26	.80	1.79	na	2.40	na	3.11
ENSG00000109208.5	13.57	11.78	13.77	13.39	11.57	na	13.35	13.55	16.11	12.89	13.61	12.95	13.54	13.62	13.26	13.50	13.10	14.51	12.66	13.85	12.74	12.77	13.25	13.65	14.31	13.02	13.69	13.63	13.28	13.82	11.71	na	12.89	12.59	13.79
ENSG00000109272.4	14.59	15.78	14.23	14.45	15.25	na	14.96	14.48	14.21	13.97	14.87	15.09	14.19	14.55	15.20	14.77	12.99	14.87	15.91	15.11	14.56	14.78	15.28	19.17	13.98	14.86	14.21	13.90	14.00	17.93	13.99	na	14.60	na	13.64
ENSG00000109321.11	na	7.50	na	11.46	5.37	na	7.32	2.74	na	na	6.15	1.04	na	na	7.74	10.46	na	3.51	11.60	na	2.60	6.79	10.13	na	.92	3.59	9.18	6.96	4.38	5.46	11.04	na	na	na	22.00
ENSG00000109475.17	.69	na	na	na	4.44	na	1.04	na	3.02	6.72	5.13	na	9.19	2.54	7.62	1.22	na	6.41	2.97	.83	.27	1.59	2.13	na	.94	na	1.99	.44	8.76	4.27	na	na	na	na	3.71
ENSG00000109534.17	2.48	13.82	8.34	3.34	1.04	na	.68	11.28	2.54	8.64	1.52	2.96	.77	10.92	2.09	.66	14.66	2.39	11.62	3.24	10.24	15.35	7.87	11.90	6.87	14.20	3.85	5.18	7.12	2.45	8.45	na	3.52	na	3.13
ENSG00000109758.9	1.79	1.21	1.96	1.92	.21	na	9.09	8.18	9.22	2.55	.89	8.63	4.91	2.52	.10	1.18	.36	1.57	1.75	1.02	2.36	2.84	1.25	.65	.77	4.52	3.60	.91	6.34	.95	2.12	na	1.25	na	2.03
ENSG00000110104.13	.72	4.74	9.03	2.45	1.89	na	.21	1.73	.98	2.34	1.54	2.97	3.66	2.92	3.19	4.46	2.60	10.59	4.53	1.17	.54	4.04	1.13	.55	.61	3.58	.84	.90	.25	1.13	3.04	na	3.70	na	7.51
ENSG00000110108.10	.54	na	na	.44	4.58	na	1.61	na	na	2.01	2.95	3.10	na	3.61	na	1.65	na	na	.59	3.36	na	.82	1.79	5.43	4.20	3.27	na	na	7.77	1.45	na	na	na	na	1.22
ENSG00000110195.14	2.94	1.00	7.27	3.46	1.52	na	2.12	4.20	4.22	2.95	3.58	7.49	9.62	2.25	1.42	2.17	.72	.79	3.39	5.09	2.40	2.89	5.29	9.39	2.12	8.30	2.39	1.15	4.59	4.46	3.13	na	13.84	1.26	4.88
ENSG00000110245.12	24.48	12.36	3.85	18.44	13.83	7.95	0	0	18.09	0	0	0	0	0	13.21	4.77	4.10	0	0	15.79	15.46	8.22	7.48	0	0	0	15.40	0	0	23.03	10.66	na	0	9.04	10.85
ENSG00000110484.7	13.09	na	5.39	na	17.27	7.75	na	21.60	11.99	14.53	7.51	7.23	na	16.62	29.18	na	na	na	18.23	na	na	na	na	na	4.51	na	na	na	3.17	na	na	na	9.21	na	3.40
ENSG00000110536.14	na	na	1.51	3.32	.95	na	2.50	.18	.36	na	5.05	1.84	2.76	1.08	2.05	1.47	na	.16	1.05	1.42	1.08	na	.54	na	na	.23	3.26	.25	8.29	1.56	.31	na	na	na	.17
ENSG00000110944.9	19.10	9.29	7.93	5.40	19.59	na	12.07	1.87	4.25	2.67	11.89	7.98	.55	6.95	.78	5.80	17.31	5.78	9.01	4.17	6.42	2.54	6.13	.90	11.28	4.74	.66	22.44	6.88	7.10	2.57	na	2.41	10.19	4.59
ENSG00000111046.4	12.54	11.82	13.75	11.91	11.57	na	12.77	13.14	14.45	12.09	12.66	11.43	12.16	11.44	13.10	11.46	12.93	11.94	12.67	12.48	11.74	12.21	13.63	11.35	12.66	12.41	12.69	11.57	12.30	11.90	11.00	na	12.80	12.11	12.52
ENSG00000111049.4	9.48	9.81	8.98	8.53	9.77	na	10.32	9.62	10.32	9.65	10.15	9.94	9.68	9.80	9.68	10.05	9.91	9.57	9.86	9.73	9.79	10.18	9.20	10.56	9.61	10.31	10.40	9.98	9.55	10.24	9.03	na	9.92	9.80	9.17
ENSG00000111057.11	1.14	10.75	.38	1.61	1.66	4.33	2.03	na	na	2.82	2.61	1.88	3.81	na	2.56	2.66	3.52	na	na	1.22	na	7.61	1.90	6.44	na	1.53	1.87	.32	4.47	2.29	3.93	na	1.87	3.58	na
ENSG00000111262.6	2.30	.56	na	na	na	na	na	na	na	.25	na	na	na	na	na	na	na	na	na	na	na	na	.60	na	na	.44	na	na	na	na	na	na	na	na	.23
ENSG00000111664.11	1.97	.72	2.60	.63	1.04	na	na	na	2.21	5.98	8.87	na	2.17	1.49	2.68	2.95	3.88	1.20	na	1.39	.42	1.19	na	.34	1.36	.31	2.92	na	1.13	4.94	.53	na	na	na	na
ENSG00000111669.15	9.29	8.20	0	na	.72	na	na	1.63	.58	2.71	.72	.31	5.50	1.12	3.15	3.35	0	2.51	.77	1.68	na	5.33	1.48	na	4.16	1.84	0	1.26	na	1.61	0	na	2.60	na	2.11
ENSG00000111678.11	.82	6.73	3.04	.67	1.06	18.33	na	5.70	9.58	1.15	2.63	8.15	5.43	6.94	5.65	4.78	na	11.66	1.05	1.50	1.86	6.67	3.34	.66	1.93	4.22	2.97	1.81	12.10	3.56	2.56	na	6.10	na	4.16
ENSG00000111775.3	16.42	na	na	na	na	na	na	2.54	9.50	3.46	11.48	na	.49	na	na	15.70	na	na	na	na	na	14.02	7.65	4.74	10.55	na	na	2.21	16.20	na	na	na	1.95	na	na
ENSG00000111843.14	8.23	2.09	3.45	6.56	6.01	na	10.54	10.15	2.54	1.42	1.86	2.31	11.25	5.97	3.64	2.62	1.92	5.29	10.85	1.07	1.62	4.08	3.52	7.32	3.76	19.00	1.46	7.86	11.28	1.79	3.22	na	.74	2.02	3.72
ENSG00000112110.10	1.36	6.31	1.80	.71	8.76	.37	3.81	9.48	13.86	7.12	.70	1.79	5.93	5.85	3.16	4.36	3.89	1.64	3.59	12.62	10.89	10.33	2.34	12.58	4.92	16.64	3.77	1.45	1.23	1.33	7.87	na	4.91	3.86	7.42
ENSG00000112115.7	4.97	5.38	5.36	5.69	5.10	na	4.39	5.18	4.83	4.43	4.94	5.33	4.96	5.08	4.67	4.61	4.63	4.69	4.75	4.61	5.29	5.14	3.37	4.43	5.11	4.71	5.35	4.63	5.13	5.64	4.89	na	4.60	na	5.49
ENSG00000112212.12	10.87	11.38	11.11	21.01	2.04	na	7.88	8.38	25.24	3.11	13.25	17.61	3.07	2.97	14.03	9.12	21.53	18.09	2.35	6.95	5.75	3.56	2.32	1.53	3.20	6.39	6.98	8.83	5.92	1.28	6.07	na	4.45	5.47	8.57
ENSG00000112238.12	4.09	2.10	1.53	5.99	1.60	na	5.42	2.94	3.06	3.93	4.84	2.38	.74	4.67	.55	3.40	4.21	3.27	1.05	3.28	3.98	2.80	1.29	3.90	5.28	3.88	.52	3.29	2.46	5.06	3.42	na	5.13	.74	5.61
ENSG00000112306.8	5.64	5.82	15.62	18.56	5.20	na	8.45	19.62	16.05	19.82	19.01	29.06	6.97	32.76	12.19	35.44	7.94	17.17	6.82	11.80	19.29	24.11	12.06	28.58	19.21	13.03	20.16	8.74	4.20	13.33	1.61	na	10.14	19.13	22.15
ENSG00000112984.12	1.65	1.50	2.39	2.53	1.22	na	6.21	1.80	1.69	2.36	.95	5.33	.34	9.74	5.88	1.65	2.56	1.33	1.92	.52	1.90	.66	7.65	2.05	3.82	5.10	1.31	1.39	2.09	6.55	5.70	na	.67	9.14	8.86
ENSG00000113520.11	10.44	23.07	0	10.35	na	na	35.03	na	33.11	na	0	8.16	18.84	8.32	.12	0	na	11.36	22.56	7.74	8.27	0	0	na	0	0	0	7.80	12.64	30.30	0	na	na	na	na
ENSG00000114125.14	2.03	na	7.56	na	1.14	.70	na	.57	1.62	9.26	.44	na	na	na	5.91	4.00	2.44	1.81	2.27	2.69	1.68	1.49	1.14	na	.12	na	2.74	5.05	na	na	na	na	na	na	na
ENSG00000114315.4	4.03	9.32	2.48	11.08	na	na	.95	12.20	6.78	na	na	8.55	na	5.69	9.69	na	na	na	na	na	na	4.28	13.49	4.94	na	6.69	na	7.57	na	na	2.05	na	na	na	11.83
ENSG00000114349.10	0	0	na	0	1.44	na	na	6.76	0	9.55	na	5.18	3.33	0	6.71	1.68	0	.72	1.69	0	1.22	0	na	0	0	3.25	0	0	5.73	0	5.88	na	0	na	1.79
ENSG00000114395.11	1.12	na	na	.80	6.30	na	3.57	.85	1.02	na	na	3.46	.56	.65	.65	2.93	na	5.59	.71	1.83	na	6.86	2.45	1.29	3.78	na	na	na	na	.28	.63	na	5.82	na	.77
ENSG00000114784.4	.70	na	2.94	8.91	9.02	na	9.36	na	na	na	na	4.25	14.35	na	na	na	na	na	na	5.49	2.99	10.71	na	na	14.15	4.84	3.18	11.52	na	na	9.85	na	na	13.35	na
ENSG00000114902.14	5.20	2.42	4.68	1.17	.41	na	0	1.46	1.57	1.69	.39	2.29	.43	7.24	2.48	5.42	7.79	.11	1.24	.49	.48	2.15	1.77	4.00	1.87	.42	1.01	7.33	.32	1.00	1.33	na	.64	1.98	1.41
ENSG00000114942.15	20.12	6.33	na	.87	2.55	na	7.61	.31	3.37	10.00	na	3.95	6.70	15.09	na	3.10	na	1.09	na	0	.19	na	1.39	na	na	1.99	.43	3.07	2.51	1.97	.73	na	na	na	4.22
ENSG00000115234.11	.21	7.97	4.47	.16	.42	na	1.75	1.91	1.91	1.39	3.32	.41	.56	.13	.47	1.17	.47	1.11	.20	.69	1.34	1.47	2.81	2.69	1.85	1.10	8.15	.07	3.02	3.59	1.29	na	.52	na	na
ENSG00000115255.12	12.03	6.42	.99	.73	2.47	13.72	5.53	6.18	2.64	1.98	3.92	2.81	1.98	3.52	4.18	3.55	3.28	3.22	1.51	2.23	7.11	4.29	9.27	11.25	.61	2.86	4.57	1.47	8.62	5.50	2.07	na	3.43	4.64	11.60
