Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000102390.11	35.26	3.27	18.69	15.46	32.01	40.66	21.83	31.03	6.13	36.84	na	32.29	19.65	15.42	na	33.36	42.04	24.43	33.97	30.05	31.64	25.19	30.97	8.76	30.46	29.84	26.53	36.02	15.34	40.17	38.88	na	32.15	35.85	37.57
ENSG00000102401.20	.86	24.79	2.04	19.53	4.27	14.82	1.18	21.55	2.69	na	16.69	15.39	.68	1.45	10.96	.66	4.05	3.28	10.68	1.09	26.60	.80	2.70	15.58	1.37	na	1.29	7.84	7.08	20.48	10.33	na	14.68	12.16	5.21
ENSG00000102409.10	6.18	na	3.01	na	6.70	na	11.08	5.20	6.74	9.59	6.67	na	na	na	na	14.11	11.60	na	10.11	na	na	.59	6.16	na	2.05	na	11.92	na	10.12	3.50	10.77	na	na	na	10.29
ENSG00000102854.16	1.73	11.15	1.23	14.48	1.64	2.64	1.91	2.28	3.48	36.74	2.88	32.58	12.46	1.08	3.29	1.13	3.55	16.58	10.89	28.04	1.61	17.17	20.39	23.82	1.69	9.65	2.76	.84	.71	.84	2.11	na	1.70	2.75	2.57
ENSG00000102890.16	4.09	14.65	12.67	14.08	3.89	8.79	16.15	10.49	1.83	2.62	12.43	19.88	12.61	2.56	3.22	10.55	3.57	1.63	19.67	1.59	20.14	6.93	7.68	1.22	2.45	39.76	2.83	2.00	19.45	10.48	na	na	14.96	2.97	16.50
ENSG00000102931.8	27.79	na	na	5.31	14.80	na	1.79	na	na	1.42	15.06	.63	na	22.30	53.08	13.79	na	21.86	18.14	14.22	na	20.23	24.89	20.92	2.00	22.84	.70	19.10	na	31.62	10.24	na	21.98	na	16.24
ENSG00000102962.5	3.96	4.14	12.40	12.20	11.66	11.72	3.76	3.77	2.68	3.76	3.99	4.92	3.86	11.15	3.80	20.84	4.42	3.83	3.86	3.71	5.40	7.56	4.00	3.71	4.53	4.35	11.25	6.39	11.93	4.87	12.19	na	11.58	11.81	4.14
ENSG00000102978.13	.77	5.25	1.64	15.75	4.93	1.21	17.75	8.18	4.62	53.12	45.20	24.73	47.15	9.92	na	4.96	17.60	12.50	38.51	13.45	3.42	2.42	41.06	42.48	.73	28.44	6.46	20.83	.91	6.07	1.89	na	1.75	21.45	na
ENSG00000102981.10	13.25	14.59	6.10	17.27	na	9.03	13.72	na	7.09	16.73	2.15	na	na	15.20	na	6.25	na	3.25	1.25	1.54	3.07	na	na	na	6.70	na	na	na	14.35	na	na	na	1.81	6.64	18.59
ENSG00000103035.11	na	20.88	na	na	na	2.62	52.74	na	.94	37.72	na	36.69	38.72	33.33	2.82	35.17	na	na	na	41.22	1.22	3.80	na	na	4.16	na	na	45.67	23.00	na	6.40	na	2.81	53.39	na
ENSG00000103152.12	na	46.91	2.84	10.81	3.96	1.94	46.20	15.52	4.66	31.08	na	31.69	47.24	6.73	4.86	na	na	1.75	44.35	na	5.22	na	3.30	na	8.69	46.26	50.29	na	na	na	41.92	na	1.45	42.64	3.62
ENSG00000103254.10	na	na	3.50	24.24	1.77	2.25	18.61	.38	1.44	27.56	6.63	na	.69	2.21	54.70	5.15	32.24	1.13	21.41	23.39	31.85	26.07	1.96	2.65	.40	1.40	25.20	na	2.98	19.95	30.24	na	35.48	48.20	1.59
ENSG00000103260.9	.84	na	41.66	4.60	3.25	6.17	na	1.68	3.19	na	2.55	3.66	2.33	9.77	.80	26.25	18.78	1.41	1.27	21.15	na	5.08	15.79	.35	na	na	28.06	na	30.80	1.23	18.82	na	24.01	na	17.12
ENSG00000103269.14	2.68	46.50	14.64	2.00	18.58	29.22	30.78	47.19	2.71	40.24	19.80	34.51	43.95	.64	3.05	18.55	26.78	30.35	1.19	2.55	39.70	49.64	2.34	47.56	3.61	2.85	1.75	15.73	1.09	29.31	22.76	na	34.32	47.03	2.22
ENSG00000103343.13	16.08	na	.85	.99	15.40	na	.82	na	4.62	13.21	27.15	27.26	28.90	16.93	27.87	31.01	.51	25.97	15.74	16.65	1.30	na	15.80	19.53	15.34	11.89	31.73	.44	.67	1.01	na	na	.97	.74	na
ENSG00000103507.14	.47	3.48	na	na	na	2.11	1.34	3.43	1.80	2.39	2.49	1.82	3.30	3.32	na	2.10	10.50	1.45	22.54	1.56	na	1.06	12.22	na	na	.98	3.13	35.31	18.46	2.56	11.16	na	1.10	na	2.33
ENSG00000104142.11	44.82	9.56	16.97	9.53	9.14	1.76	32.69	30.93	1.86	19.79	27.27	12.66	1.51	17.71	17.13	1.11	17.55	.79	21.42	16.97	25.67	24.40	16.33	29.99	17.54	14.62	9.88	21.24	16.01	28.57	33.72	na	13.75	1.03	12.81
ENSG00000104472.10	na	na	1.15	.98	na	na	5.91	na	1.26	na	na	na	na	17.40	na	na	na	11.52	.93	1.19	30.88	na	13.21	na	1.03	na	na	na	12.20	12.02	na	na	na	22.20	na
ENSG00000104825.17	29.51	3.54	15.23	3.28	1.49	33.85	3.89	1.26	3.14	14.76	13.80	3.87	20.74	3.39	35.46	20.55	21.74	45.95	2.84	39.11	1.71	43.51	.26	.51	2.65	52.94	22.37	1.53	4.11	18.99	1.23	na	1.09	12.61	1.30
ENSG00000104863.12	.99	41.86	1.69	9.95	7.13	16.90	1.56	33.75	10.18	6.18	16.24	27.03	25.77	20.75	7.58	27.53	na	42.90	4.65	31.91	36.00	na	5.66	29.11	na	10.02	2.75	12.95	5.53	28.87	31.67	na	22.91	5.53	na
ENSG00000104889.7	42.70	na	3.34	na	13.85	43.35	27.68	7.62	na	.51	13.47	2.68	4.91	32.08	3.36	25.00	25.22	14.33	5.58	7.46	3.08	5.02	9.65	na	2.51	38.03	46.79	4.95	3.34	27.56	3.95	na	62.44	35.45	na
ENSG00000104899.8	34.18	14.17	na	1.58	12.75	na	12.10	12.07	3.13	13.35	17.37	9.22	38.76	2.16	23.78	12.09	31.50	10.63	24.48	na	14.68	10.63	13.74	25.32	na	8.76	12.16	10.13	na	30.48	na	na	12.81	13.94	33.02
ENSG00000104918.8	0	0	na	na	0	na	na	na	25.73	46.25	na	na	na	37.33	na	0	na	0	na	na	0	0	0	0	40.29	0	0	0	65.10	34.02	0	na	0	0	na
ENSG00000104938.18	45.63	18.62	57.59	46.67	5.64	37.38	15.19	52.30	17.46	na	10.55	20.97	19.75	47.21	17.11	na	22.11	20.54	17.50	23.99	48.37	13.14	36.94	7.53	14.35	20.47	42.51	na	17.04	29.80	21.41	na	23.06	38.36	na
ENSG00000104976.13	45.22	2.50	19.05	2.46	3.75	25.39	34.16	na	5.88	1.99	1.79	na	11.57	31.99	.01	35.01	31.75	0	26.52	27.66	1.80	33.05	18.35	3.11	1.48	26.25	20.26	na	1.41	na	16.94	na	2.45	1.40	1.98
ENSG00000104979.9	na	na	na	1.25	na	7.40	na	na	6.97	32.35	na	27.10	na	5.59	na	13.84	10.32	na	15.51	na	20.98	6.27	na	31.66	3.22	na	na	1.44	12.05	na	.77	na	na	na	32.24
ENSG00000105137.13	13.51	27.00	na	na	21.40	5.58	5.90	3.79	2.42	18.88	15.67	26.93	13.31	3.65	10.15	16.61	16.05	20.21	19.32	12.16	na	1.70	13.21	6.37	9.45	5.70	14.29	3.11	18.51	8.64	4.85	na	19.41	na	15.05
ENSG00000105141.6	19.09	23.00	1.13	13.44	26.28	24.24	13.28	1.21	2.43	7.18	9.80	11.14	34.74	13.06	33.46	20.05	8.92	21.47	5.15	12.04	15.33	18.96	26.33	31.26	13.01	29.92	9.19	16.69	22.53	35.42	8.57	na	32.18	9.12	9.01
ENSG00000105146.14	9.60	4.08	2.82	28.18	30.78	55.35	2.49	6.31	10.61	.77	6.92	31.96	10.95	3.57	21.80	28.43	48.56	50.93	47.70	27.68	19.11	1.36	3.80	12.90	36.99	15.96	11.50	30.44	7.78	36.17	11.03	na	53.25	37.39	7.55
ENSG00000105185.12	3.35	1.75	31.11	2.76	6.53	15.51	14.88	2.59	13.15	56.47	32.81	6.50	28.02	26.97	27.37	19.85	23.33	14.31	23.20	42.59	3.30	8.26	7.81	5.84	11.74	12.43	6.28	na	7.35	46.32	47.66	na	23.96	6.89	na
ENSG00000105198.12	58.61	4.36	57.77	55.53	3.58	55.92	40.52	2.75	na	45.45	12.58	7.25	na	na	5.58	7.94	na	9.43	na	57.91	na	5.91	2.14	4.16	na	4.34	na	na	9.07	61.00	48.30	na	na	na	1.49
ENSG00000105246.6	na	50.80	9.69	na	na	13.18	12.02	na	na	49.40	na	na	na	48.14	21.78	na	50.00	19.76	28.32	52.09	21.30	13.20	na	49.95	20.28	35.44	na	51.71	na	24.64	na	na	na	28.52	na
ENSG00000105261.8	44.74	55.74	59.95	70.16	45.98	43.37	43.98	71.89	6.00	45.77	73.65	44.66	69.95	44.63	72.03	45.12	34.41	44.29	44.90	71.18	44.68	71.00	42.64	71.22	3.69	32.05	73.20	70.57	3.26	47.20	3.67	na	44.52	45.71	44.08
ENSG00000105369.10	22.73	41.21	51.57	49.67	22.76	41.50	1.36	25.54	.26	50.93	2.79	2.15	43.62	44.49	49.37	58.57	46.73	51.44	63.49	23.09	1.33	28.15	17.08	16.70	48.41	39.43	21.21	21.10	1.41	26.81	1.75	na	56.91	28.22	55.62
ENSG00000105371.10	na	22.01	na	na	19.90	19.23	22.13	20.84	na	na	19.66	na	na	19.78	na	na	.58	23.24	21.35	na	1.81	19.28	19.24	2.93	na	18.55	19.99	na	19.73	na	19.70	na	na	na	19.37
ENSG00000105376.5	na	2.17	18.75	10.63	na	10.30	19.76	10.73	2.47	.40	na	na	19.92	na	6.46	na	na	1.82	6.83	na	na	na	3.40	na	7.65	10.90	na	14.16	.33	na	na	na	na	.81	na
ENSG00000105472.14	36.38	35.63	18.16	17.33	3.41	2.02	3.90	39.14	2.44	17.30	35.95	37.47	34.12	19.09	19.95	20.24	19.14	26.80	37.27	18.22	3.87	37.66	44.50	35.90	17.43	18.83	20.51	16.50	19.43	38.64	34.76	na	2.87	35.07	36.05
ENSG00000105519.18	26.50	4.08	29.98	29.56	34.95	50.50	.58	7.38	1.13	na	1.44	na	na	11.26	30.23	12.57	43.01	20.32	22.57	29.03	4.26	1.79	18.77	1.45	28.25	53.42	na	1.60	16.28	na	na	na	43.28	1.79	2.08
ENSG00000105550.10	3.25	24.82	30.54	35.94	37.12	36.31	1.17	22.50	12.06	36.83	20.77	2.69	18.31	26.58	15.95	20.52	27.88	2.12	27.28	28.96	36.54	35.22	29.46	24.02	2.13	15.12	1.87	2.39	36.43	21.71	21.78	na	26.17	37.56	22.68
ENSG00000105640.13	na	4.83	na	20.42	4.09	28.71	19.90	34.66	3.72	3.03	4.67	na	na	4.78	na	34.17	na	8.72	na	23.23	1.69	na	na	na	16.73	5.46	18.45	2.73	5.53	40.72	7.09	na	21.53	na	23.53
ENSG00000105672.15	1.28	25.03	1.57	2.60	46.09	19.42	41.93	18.54	.98	2.20	2.10	50.58	2.57	3.73	3.06	45.30	na	1.11	44.33	3.08	1.57	26.57	27.57	na	46.02	na	34.78	1.66	na	33.18	28.02	na	4.21	25.17	42.24
ENSG00000105677.12	.59	27.50	5.11	na	7.97	1.58	20.10	2.12	2.60	55.92	24.17	.93	8.46	27.46	6.26	7.51	na	na	15.72	3.71	na	1.10	na	1.98	.77	51.46	2.84	1.61	2.23	na	61.90	na	11.91	41.31	5.18
ENSG00000105697.9	34.51	10.96	na	na	na	30.67	34.18	7.28	.71	na	na	35.66	na	15.00	15.72	na	15.01	na	13.41	36.55	14.18	9.10	3.48	23.97	8.40	12.97	14.37	na	31.54	11.10	na	na	24.57	na	12.31
ENSG00000105711.14	6.52	4.53	21.67	na	5.51	9.63	6.82	1.56	na	na	4.22	2.42	3.71	2.37	2.01	2.75	na	5.82	6.25	8.00	4.78	11.09	12.79	16.91	4.34	na	3.66	.51	na	5.01	4.55	na	.75	5.46	2.62
ENSG00000106038.13	na	na	8.48	na	na	9.02	.91	na	.85	8.91	.60	8.61	13.39	1.40	na	na	.32	10.00	na	9.90	na	12.14	10.44	9.73	8.62	11.87	8.57	.55	na	11.41	na	na	10.33	na	na
ENSG00000106268.16	23.67	42.43	na	1.64	51.97	2.42	3.30	na	5.26	na	38.98	33.28	4.46	3.59	1.71	5.04	5.04	40.82	51.42	1.96	41.13	1.39	6.02	na	2.30	15.46	2.91	34.66	3.13	8.71	2.20	na	4.38	2.42	19.59
ENSG00000106330.12	8.14	23.10	50.24	4.79	6.50	1.93	26.38	57.56	2.46	5.46	32.36	48.23	38.50	2.56	2.83	44.08	7.81	8.71	29.87	7.62	40.63	43.37	4.71	64.26	1.03	3.19	3.62	2.99	49.54	49.95	3.92	na	23.40	6.73	2.53
ENSG00000106333.13	na	18.95	na	2.69	na	.85	2.22	na	18.01	2.81	1.64	na	23.54	.68	1.04	na	11.58	3.92	2.14	na	na	na	5.11	8.32	na	na	3.63	na	2.46	24.87	11.68	na	na	na	9.22
ENSG00000106367.15	33.09	75.27	44.85	52.76	10.61	27.93	1.80	73.90	na	na	5.27	na	na	na	41.66	41.03	4.37	25.27	62.51	62.70	5.57	34.98	na	3.74	4.76	na	78.54	2.74	56.06	34.63	27.33	na	26.16	33.42	63.11
ENSG00000106400.12	5.22	.78	10.96	3.43	1.85	8.25	3.14	11.75	1.66	3.17	6.37	12.29	18.00	11.32	1.44	1.05	48.65	13.16	3.23	1.72	23.69	2.79	4.91	22.62	4.63	.83	4.41	2.83	.20	7.46	3.75	na	4.10	4.53	23.43
ENSG00000106560.11	na	8.77	na	7.03	.92	na	1.88	na	1.25	8.59	.28	6.19	7.50	0	na	6.60	0	na	na	0	na	7.86	na	0	0	4.85	0	0	na	na	7.24	na	.82	na	na
ENSG00000106803.10	na	na	19.66	27.35	na	na	na	43.69	3.47	41.52	7.14	na	7.27	na	10.93	38.44	50.99	1.06	na	40.03	11.23	37.22	43.75	na	36.58	na	34.16	12.77	na	na	na	na	46.90	na	na
ENSG00000107140.17	24.75	5.36	14.77	20.58	16.25	1.05	2.67	14.37	2.00	1.89	5.58	1.59	14.00	9.79	25.33	16.68	4.78	25.83	15.97	13.24	11.91	34.55	22.91	2.40	30.57	3.73	23.31	17.43	10.92	.91	2.89	na	14.16	11.89	1.76
ENSG00000107159.14	69.26	28.44	1.04	na	na	22.12	19.88	38.94	3.87	na	21.37	34.74	2.50	19.51	na	na	14.35	na	1.56	13.15	14.64	na	39.35	13.24	24.97	na	20.46	52.09	40.17	50.70	25.00	na	21.76	27.76	na
ENSG00000107175.12	34.81	28.57	29.95	17.65	28.71	35.28	3.94	1.83	3.82	28.50	30.22	14.22	27.60	1.45	30.89	33.14	16.13	3.05	34.15	30.59	1.07	1.33	4.04	34.40	29.83	3.29	28.94	31.36	28.33	16.19	38.12	na	2.13	16.86	27.27
ENSG00000107185.10	17.82	18.19	5.90	18.84	26.58	6.66	.68	10.27	.47	28.20	4.86	20.02	17.20	9.43	8.79	16.39	1.09	22.10	13.10	10.65	9.09	8.86	29.37	24.27	22.26	34.27	24.17	16.90	11.85	25.11	18.87	na	18.52	32.89	27.93
ENSG00000107317.13	3.68	na	25.08	16.57	na	11.22	8.30	12.30	1.03	15.55	8.63	28.32	5.70	13.59	na	na	55.91	14.90	4.92	20.86	2.19	7.11	22.64	42.74	12.25	9.32	8.22	2.39	na	29.50	23.07	na	23.21	4.20	26.86
ENSG00000107807.13	na	11.16	12.64	na	na	na	na	na	na	na	12.01	na	8.26	na	na	10.19	na	na	8.06	11.24	11.73	10.50	na	na	na	na	na	na	10.10	na	7.48	na	na	9.74	na
ENSG00000107815.10	2.01	14.65	11.58	7.39	.86	23.05	28.31	2.64	.96	2.42	43.96	14.22	33.89	na	4.08	5.77	na	1.92	19.84	13.11	15.21	17.06	32.16	15.70	.84	5.47	25.86	12.74	2.91	32.47	3.97	na	3.15	4.19	na
ENSG00000107821.15	16.02	24.31	na	0	1.16	18.12	na	6.89	1.94	na	na	na	11.49	.19	na	na	15.92	na	na	23.33	9.92	na	10.11	na	na	na	15.14	na	na	6.06	1.56	na	10.68	2.32	1.38
ENSG00000107872.14	7.09	22.81	5.66	9.95	4.57	1.77	na	8.24	2.32	na	25.18	na	25.29	na	6.81	42.20	43.60	43.42	na	1.99	26.54	5.12	28.24	22.94	40.41	20.44	29.49	na	45.93	18.01	19.88	na	na	34.43	3.78
ENSG00000107984.10	na	41.38	na	na	5.32	na	32.53	25.64	2.78	na	1.50	41.37	28.37	na	na	19.19	na	na	43.68	48.14	na	47.97	21.88	na	na	27.50	25.98	45.07	.54	26.91	26.18	na	44.13	34.62	47.05
ENSG00000108179.14	19.58	27.30	4.62	7.73	29.61	1.07	22.65	29.40	2.75	12.07	1.05	.62	20.16	51.74	39.29	8.43	26.69	5.91	19.28	36.77	10.04	30.90	9.61	6.20	1.79	29.42	.58	37.59	42.34	38.20	.56	na	.58	35.42	59.98
ENSG00000108255.8	51.56	56.13	44.31	1.23	11.27	57.45	12.82	38.35	1.36	38.64	27.67	37.14	58.06	61.92	30.95	31.33	35.52	6.40	71.29	46.93	30.00	7.29	2.86	38.26	64.78	41.41	52.25	56.40	1.38	32.17	31.52	na	33.86	27.45	35.57
ENSG00000108342.13	20.06	6.20	16.03	13.14	33.70	26.79	2.38	5.71	na	19.73	na	2.88	14.74	7.80	2.86	na	3.24	4.62	21.40	2.50	na	5.63	3.54	11.15	36.60	23.01	16.03	11.10	3.11	.62	7.00	na	9.71	9.44	3.76
ENSG00000108688.11	3.51	na	4.77	8.35	10.17	na	5.81	2.09	14.57	1.99	35.58	29.93	na	2.70	2.95	27.90	1.74	na	4.17	5.85	40.14	33.71	na	8.86	na	na	na	1.50	27.47	5.84	13.16	na	na	36.40	na
ENSG00000108691.10	na	na	16.05	na	na	na	.94	na	na	14.78	na	na	na	na	15.98	19.14	na	na	16.40	1.31	na	na	na	na	21.80	18.67	14.24	na	na	.65	13.70	na	13.60	na	na
ENSG00000108700.5	19.29	16.95	19.51	18.93	18.81	18.31	20.41	18.48	16.30	19.64	20.47	19.28	19.40	18.93	19.61	18.83	19.49	16.94	19.15	19.50	17.63	20.02	19.50	17.86	17.77	17.30	18.91	18.50	17.23	20.79	19.66	na	18.54	18.99	18.10
ENSG00000108784.10	18.99	22.62	na	26.93	19.36	na	18.39	na	na	14.02	na	6.89	20.83	.74	14.75	15.57	na	na	na	na	na	27.05	1.38	23.32	23.25	na	21.65	16.24	na	14.54	17.04	na	na	1.73	16.58
ENSG00000108813.12	na	29.83	.66	9.65	12.14	na	na	na	na	na	11.51	2.42	na	9.17	8.84	na	9.18	na	na	na	na	na	9.83	.99	na	11.17	na	7.85	na	na	12.78	na	5.11	23.96	7.30
ENSG00000108830.11	15.23	12.95	1.40	9.73	.69	.88	na	na	.09	14.34	9.09	na	16.38	16.09	8.59	15.43	na	6.31	13.06	na	16.29	10.67	13.11	13.53	6.68	14.21	12.95	15.91	13.17	4.28	8.23	na	2.46	13.78	na
ENSG00000108947.5	14.35	19.94	21.60	6.73	21.73	12.62	19.65	7.10	4.66	6.93	14.38	20.51	19.83	6.65	6.66	11.66	20.49	14.69	12.80	12.38	20.70	20.98	21.36	21.04	7.28	19.62	16.06	6.60	6.88	12.72	20.84	na	13.97	13.65	6.79
ENSG00000108961.14	2.55	na	29.19	na	na	2.03	na	8.52	2.93	na	na	na	21.05	31.29	na	28.12	22.32	2.63	26.80	3.03	1.86	3.43	4.80	na	2.05	2.44	4.53	na	30.50	4.37	5.44	na	27.25	2.49	3.06
ENSG00000109205.17	1.81	26.39	2.97	3.08	1.53	70.92	2.30	.91	4.19	55.97	.50	6.58	2.62	2.73	12.40	3.91	3.35	1.84	1.67	2.12	22.21	1.39	23.95	24.98	1.13	1.41	2.09	52.50	19.38	.92	1.79	na	27.24	43.12	3.21
ENSG00000109208.5	50.92	49.54	48.64	39.92	48.61	37.80	49.82	50.94	16.11	49.47	50.95	49.51	51.44	49.89	49.57	41.71	52.25	51.45	49.24	52.80	49.89	49.46	47.89	48.34	42.28	50.48	40.86	50.92	50.38	48.04	49.17	na	38.65	39.33	51.30
ENSG00000109272.4	26.50	23.69	25.13	24.61	27.37	26.52	27.70	28.12	22.11	23.81	26.12	26.91	26.84	25.94	25.88	23.80	24.84	26.05	25.84	27.11	25.30	27.88	28.01	27.79	25.25	25.61	25.45	26.37	26.69	23.73	24.64	na	27.40	24.95	26.47
ENSG00000109321.11	na	41.95	na	20.18	41.61	2.73	50.11	5.68	na	na	4.86	3.34	na	na	24.49	38.89	36.81	3.37	47.65	na	2.60	18.85	27.94	26.41	1.09	3.59	22.10	40.54	17.34	5.55	47.77	na	na	na	48.66
ENSG00000109475.17	9.63	na	na	na	26.10	14.28	10.94	na	38.20	37.20	12.36	na	36.23	5.73	31.86	19.14	29.58	58.30	31.40	5.09	2.38	7.58	20.47	7.34	7.44	na	5.93	5.38	26.05	37.75	na	na	na	59.00	49.74
ENSG00000109534.17	3.06	45.28	23.70	4.24	2.64	5.39	1.49	40.40	2.80	60.27	2.40	4.26	2.96	48.35	2.64	5.24	31.02	4.82	36.56	4.58	56.59	44.76	29.21	40.51	4.05	41.90	4.31	4.31	49.33	2.90	39.55	na	18.83	29.15	4.23
ENSG00000109758.9	23.71	1.53	10.86	2.60	.85	26.23	26.09	34.33	3.29	23.25	1.03	33.66	34.97	20.92	.41	3.46	.83	22.90	6.81	6.04	2.73	3.44	1.66	1.01	13.67	31.26	11.69	1.91	16.19	13.54	6.85	na	1.25	.95	2.81
ENSG00000110104.13	4.10	24.97	32.27	24.16	11.51	16.34	2.41	16.07	1.58	17.49	22.94	11.51	22.99	28.90	17.47	12.84	29.91	31.94	24.67	1.17	7.77	26.17	13.76	.68	1.74	22.13	3.33	.89	9.75	1.57	20.18	na	13.80	1.43	21.60
ENSG00000110108.10	1.66	na	na	1.65	7.57	2.20	5.57	na	na	9.47	8.08	10.19	na	18.93	na	9.53	na	na	.59	9.86	na	.85	7.52	14.74	13.37	11.33	na	na	21.89	12.32	na	na	na	6.75	1.32
ENSG00000110195.14	3.64	1.09	24.53	4.22	2.86	4.10	3.74	6.67	3.35	23.86	5.13	60.15	54.27	4.07	2.11	3.16	2.07	.88	36.88	na	5.21	4.51	37.71	27.60	4.73	41.94	7.55	1.38	49.39	23.80	4.73	na	27.36	1.46	22.11
ENSG00000110245.12	55.92	56.49	5.49	43.19	48.21	46.09	0	.67	0	1.36	.54	.07	.30	0	53.23	44.93	3.90	0	1.89	48.50	45.15	47.75	44.27	0	0	1.03	42.22	0	0	52.64	53.42	na	0	47.21	43.63
ENSG00000110484.7	22.87	na	14.66	na	26.90	16.65	na	27.67	11.99	22.95	14.89	17.53	na	26.86	36.11	na	na	na	27.99	na	na	na	na	na	13.83	na	na	na	13.02	na	na	na	18.91	na	13.55
ENSG00000110536.14	na	na	11.38	16.91	9.85	20.60	11.04	4.41	.60	na	17.50	10.90	14.05	17.28	13.07	17.79	.48	1.97	1.05	2.22	1.08	na	.74	1.64	na	.23	9.01	1.67	24.50	13.51	.31	na	14.32	na	.40
ENSG00000110944.9	51.69	31.76	50.53	5.32	48.48	4.89	28.28	1.87	5.16	4.69	26.32	29.11	3.58	25.47	5.18	3.87	45.91	36.40	50.87	25.41	45.23	10.85	57.15	1.31	25.67	25.97	.72	52.65	32.97	29.45	10.59	na	4.07	39.08	33.82
ENSG00000111046.4	18.59	19.03	18.47	19.31	18.83	19.00	19.17	19.45	14.45	18.65	20.24	19.22	18.75	18.05	19.35	16.58	19.53	18.65	19.60	19.38	19.12	18.51	21.03	17.42	18.80	20.43	19.67	18.79	18.40	19.06	18.33	na	18.22	18.24	20.01
ENSG00000111049.4	15.04	15.49	14.05	14.49	15.87	15.15	16.67	14.87	10.32	15.75	16.47	15.30	15.23	16.18	15.52	15.68	15.17	16.00	15.79	15.16	15.93	16.59	16.12	16.29	14.19	16.25	16.14	15.81	15.12	15.05	15.40	na	16.57	16.14	14.84
ENSG00000111057.11	3.17	38.57	.82	14.04	11.94	16.30	4.67	na	na	21.16	13.57	2.32	22.93	na	4.44	14.09	4.15	na	na	1.94	na	36.69	12.48	23.82	na	3.38	2.17	.95	21.36	14.52	27.64	na	2.90	13.39	na
ENSG00000111262.6	8.83	10.21	na	na	na	na	na	na	na	7.75	na	na	na	na	na	na	na	na	na	na	na	na	7.21	na	na	8.50	na	na	na	na	na	na	na	na	6.42
ENSG00000111664.11	15.20	16.07	17.17	.77	3.21	2.93	na	na	2.56	26.62	29.23	na	24.93	6.01	10.01	13.48	12.35	3.61	na	4.08	3.97	6.49	na	6.01	2.43	2.34	18.93	na	14.25	10.35	2.42	na	na	36.95	na
ENSG00000111669.15	44.14	39.46	.06	na	1.52	44.82	na	2.83	.83	11.48	1.96	.59	38.68	1.67	3.61	17.86	8.79	2.94	1.02	1.71	na	41.24	2.35	na	45.30	18.31	.02	1.40	na	10.62	1.10	na	12.27	na	3.88
ENSG00000111678.11	1.64	37.65	14.93	4.86	34.80	73.88	na	41.05	9.85	2.72	3.16	36.31	41.84	38.81	24.42	11.61	na	57.30	2.44	10.05	42.04	41.44	7.29	3.09	8.45	7.03	10.66	33.50	54.44	41.34	36.36	na	49.56	na	36.62
ENSG00000111775.3	34.27	na	na	na	na	10.30	na	9.60	9.50	11.67	23.93	na	1.11	na	na	25.29	na	na	na	na	na	26.38	14.54	13.41	27.46	na	na	4.24	39.42	na	na	na	3.91	na	na
ENSG00000111843.14	57.04	2.85	4.51	53.74	38.64	3.43	7.37	46.46	2.54	18.05	19.17	2.31	59.90	32.87	5.68	27.01	2.85	37.06	59.35	2.23	2.51	27.01	3.52	32.42	3.76	62.43	1.97	47.42	40.08	1.79	27.90	na	.65	37.20	28.70
ENSG00000112110.10	4.78	33.90	3.41	25.34	48.01	.53	8.30	19.56	10.18	20.73	2.11	3.79	47.91	54.42	12.00	13.89	3.89	9.52	8.44	47.47	46.32	28.74	12.40	24.21	32.30	53.86	5.82	23.98	11.58	4.59	52.13	na	46.06	32.76	52.96
ENSG00000112115.7	8.02	6.46	9.00	9.33	8.55	8.02	7.64	8.24	4.83	7.09	8.59	8.57	7.94	7.84	7.88	7.74	7.79	8.36	8.23	8.28	7.87	8.39	8.89	8.07	7.62	7.72	8.40	7.92	8.24	7.55	7.89	na	8.40	7.95	7.96
ENSG00000112212.12	41.32	27.65	28.79	38.82	2.70	2.31	34.17	35.37	12.46	3.11	29.52	44.70	3.07	3.68	51.84	29.55	66.11	38.45	2.35	51.24	27.50	4.09	2.74	3.32	3.20	31.31	62.93	44.44	30.00	1.28	33.60	na	4.45	53.73	40.95
ENSG00000112238.12	16.45	14.50	6.98	16.22	7.36	15.24	16.25	16.31	1.80	16.36	14.94	7.10	7.51	15.73	.86	16.48	6.82	6.50	7.03	5.67	15.88	6.86	9.41	16.39	14.98	14.03	.89	15.37	15.44	14.92	16.28	na	15.95	6.86	16.72
ENSG00000112306.8	5.64	7.76	33.28	52.50	5.20	41.31	43.28	36.05	6.49	68.69	54.88	69.22	30.34	66.10	78.48	71.44	40.43	82.00	47.62	80.18	69.13	37.90	39.15	79.75	66.34	4.43	65.01	42.15	14.34	46.76	3.04	na	35.01	36.91	37.70
