Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000124253.11	95.25	na	na	na	na	na	na	na	na	99.71	na	97.67	na	99.23	na	na	na	na	na	na	na	na	na	na	96.41	na	na	na	na	na	na	na	99.70	99.25	99.83
ENSG00000124391.5	na	na	na	100.00	na	na	100.00	100.00	na	na	100.00	100.00	100.00	na	na	na	na	100.00	100.00	100.00	na	na	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	na	100.00	99.44	na	na
ENSG00000124593.16	99.86	95.83	99.21	99.66	99.58	95.57	93.85	99.41	99.44	94.74	98.55	100.00	98.07	97.93	99.41	98.21	100.00	97.17	99.58	99.03	97.39	99.08	99.93	98.06	98.78	99.89	95.71	98.64	98.62	96.23	95.95	96.84	98.39	99.19	99.13
ENSG00000124702.19	89.44	90.00	100.00	94.51	96.82	94.99	99.44	100.00	96.21	99.01	97.03	98.74	95.42	90.64	87.91	90.99	91.46	98.98	99.50	97.50	88.64	90.54	97.28	93.24	97.82	91.00	99.97	100.00	88.42	92.37	88.55	95.30	91.63	88.99	91.80
ENSG00000124713.6	68.63	68.77	79.92	100.00	100.00	75.48	68.23	100.00	70.00	71.19	80.27	80.20	79.29	68.72	83.01	71.28	76.34	100.00	68.66	74.33	78.00	75.71	71.02	74.19	78.76	70.52	100.00	68.66	100.00	68.88	71.97	100.00	100.00	75.46	70.89
ENSG00000124935.4	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000124939.6	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00
ENSG00000125084.13	100.00	89.30	89.79	100.00	90.65	na	100.00	89.82	90.95	89.81	90.26	89.66	90.18	100.00	90.30	100.00	90.17	90.23	89.98	100.00	90.04	90.00	90.30	90.19	100.00	89.50	100.00	90.50	100.00	90.25	100.00	89.09	100.00	90.35	89.63
ENSG00000125363.14	98.62	97.37	96.91	98.91	89.66	na	99.72	93.74	98.07	91.71	94.27	99.20	91.56	98.56	97.55	na	90.71	87.72	88.80	91.81	95.94	98.41	93.16	94.54	87.23	86.78	94.10	98.38	96.56	99.24	99.63	97.28	95.90	na	99.48
ENSG00000125398.8	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000125445.11	99.84	97.85	97.56	97.59	na	94.19	97.74	98.96	na	na	na	na	93.99	na	na	96.85	98.68	81.82	94.83	90.64	97.99	97.25	95.01	99.73	98.88	na	99.51	98.99	99.81	99.42	99.21	99.61	na	na	95.90
ENSG00000125492.11	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000125520.14	na	100.00	99.14	na	na	na	99.31	97.10	95.79	na	na	99.23	95.18	99.55	na	97.64	na	na	98.08	na	98.57	99.75	95.76	99.83	99.74	na	97.13	91.28	98.53	85.92	na	99.90	98.56	na	99.23
ENSG00000125534.10	na	84.61	na	97.64	100.00	95.16	100.00	87.95	96.06	97.49	96.42	97.31	99.54	96.25	95.97	100.00	98.90	97.73	99.19	100.00	na	94.69	97.27	98.10	99.05	99.64	99.69	94.09	93.16	88.80	97.78	96.82	93.78	96.76	na
ENSG00000125571.10	88.07	95.85	96.12	99.22	88.07	na	99.63	92.63	97.60	99.92	96.88	86.04	90.99	94.82	85.76	78.96	98.87	100.00	95.00	89.27	92.89	99.65	93.61	86.96	86.66	92.77	98.57	99.43	90.60	96.03	100.00	92.20	96.24	na	96.72
ENSG00000125611.16	99.14	97.62	99.30	99.96	91.71	na	97.60	97.31	100.00	99.25	99.29	99.62	96.58	96.08	97.02	96.49	94.46	95.49	99.28	100.00	100.00	99.99	91.25	100.00	99.36	na	97.21	99.70	96.61	100.00	100.00	98.69	97.54	99.51	96.57
ENSG00000125652.8	99.48	100.00	86.78	90.87	93.60	na	89.38	83.15	100.00	97.94	100.00	92.96	81.39	78.75	74.87	92.77	86.95	82.91	87.74	100.00	99.08	91.32	78.28	82.25	100.00	90.44	99.73	97.77	99.68	79.43	74.18	95.27	79.42	99.33	96.96
ENSG00000125656.11	100.00	na	na	99.06	96.97	na	98.95	99.17	97.69	na	na	99.33	99.34	na	98.30	na	97.59	94.20	na	95.46	99.45	99.72	na	na	99.87	99.80	99.81	98.85	96.90	99.04	98.32	94.46	98.14	na	na
ENSG00000125657.5	100.00	100.00	100.00	100.00	100.00	na	100.00	na	100.00	100.00	100.00	na	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00
ENSG00000125787.11	na	na	100.00	na	na	na	na	na	na	na	na	90.30	100.00	na	na	90.90	na	na	100.00	na	na	na	na	na	na	na	100.00	na	na	na	na	100.00	na	100.00	na
ENSG00000125815.9	91.95	89.41	94.34	97.23	93.01	79.43	93.88	86.10	95.39	90.71	82.24	83.85	90.41	99.98	99.98	86.91	80.78	94.60	80.82	99.97	91.60	84.71	77.95	91.87	100.00	95.99	100.00	99.96	99.88	92.04	89.68	94.37	95.09	80.04	93.63
ENSG00000125843.11	100.00	na	99.17	99.81	99.71	na	100.00	100.00	98.96	100.00	99.70	99.43	97.94	99.91	99.82	99.43	98.91	99.24	99.74	99.29	100.00	99.91	100.00	98.58	na	100.00	99.88	99.50	99.57	98.81	99.65	99.63	99.45	na	100.00
ENSG00000125901.6	75.22	84.24	75.83	76.23	84.76	75.94	76.54	81.76	75.89	76.35	75.77	76.18	77.25	75.10	75.07	72.75	100.00	75.14	76.24	76.42	75.51	100.00	75.04	74.41	100.00	76.91	75.31	75.97	75.29	75.68	74.39	75.13	100.00	75.64	76.10
ENSG00000125962.16	99.58	na	100.00	na	na	na	99.90	na	na	99.67	99.28	99.05	na	98.79	98.58	97.87	na	na	na	99.72	100.00	99.60	na	99.30	na	na	99.89	na	98.05	98.05	na	100.00	na	na	99.07
ENSG00000125995.16	na	83.63	na	na	na	na	na	na	na	na	88.25	na	100.00	na	na	na	na	na	na	100.00	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ENSG00000126254.12	98.59	na	98.57	99.36	99.27	na	90.78	95.76	100.00	89.51	98.93	99.96	93.68	100.00	99.00	97.96	96.06	100.00	99.15	99.95	97.85	99.33	96.08	na	98.34	100.00	99.82	98.42	99.13	na	99.35	96.20	na	na	99.85
ENSG00000126264.10	100.00	78.43	96.59	77.45	100.00	na	91.27	100.00	69.34	100.00	100.00	100.00	81.75	83.21	98.01	86.16	69.17	95.56	98.27	100.00	96.59	69.08	71.94	71.95	70.88	84.85	100.00	99.93	77.49	89.08	66.60	97.58	65.24	94.75	65.19
ENSG00000126432.14	93.40	82.15	92.88	93.29	90.29	na	97.43	78.88	94.16	98.99	96.39	87.70	76.27	77.09	96.66	79.22	98.56	91.19	85.12	77.64	98.43	99.38	93.12	85.48	94.47	98.14	97.54	100.00	79.75	84.26	86.30	92.38	99.36	na	89.47
ENSG00000126549.11	na	98.82	98.48	na	na	na	93.67	na	na	na	98.58	99.37	99.18	na	99.65	na	97.46	na	na	na	97.16	na	na	na	na	99.63	na	99.06	na	na	99.44	na	na	99.25	99.28
ENSG00000126895.16	na	98.06	na	98.41	98.31	na	96.68	na	97.75	96.32	97.16	99.19	98.64	100.00	na	98.07	na	na	98.83	na	na	100.00	na	na	99.05	na	99.81	99.10	97.48	98.08	98.76	99.50	97.07	99.55	99.65
ENSG00000126947.13	96.15	100.00	95.01	95.23	100.00	na	95.68	96.01	95.66	96.79	95.90	100.00	95.08	96.22	95.75	95.62	95.57	100.00	95.10	100.00	95.63	96.40	96.70	95.96	95.29	95.78	95.83	100.00	95.61	95.79	95.24	96.05	na	na	100.00
ENSG00000127184.13	96.72	96.93	na	na	96.32	na	100.00	na	na	na	99.42	na	97.23	98.67	na	na	94.70	na	na	na	na	na	na	na	97.26	98.86	87.87	99.26	na	97.26	na	97.87	na	na	na
ENSG00000127528.6	na	100.00	100.00	100.00	na	na	na	100.00	100.00	na	100.00	100.00	na	100.00	na	97.76	na	na	100.00	100.00	100.00	100.00	na	na	na	na	na	100.00	na	na	97.62	100.00	100.00	na	na
ENSG00000127554.13	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	100.00	99.99	na	99.22	na	na	na	na	na	na	na	100.00	100.00	na	na
ENSG00000127561.16	99.85	na	98.28	95.45	95.03	na	99.93	93.23	99.54	97.68	99.54	na	96.03	na	98.53	99.46	95.04	na	99.06	97.48	99.81	99.79	94.77	na	99.54	99.56	98.69	99.92	100.00	99.90	99.59	100.00	na	na	na
ENSG00000128045.7	na	na	na	96.25	96.34	na	100.00	93.75	na	na	na	98.44	98.49	92.65	na	99.17	na	na	99.00	97.65	na	98.23	96.93	98.43	96.81	100.00	99.52	99.80	96.91	94.70	96.23	99.89	97.27	98.96	na
ENSG00000128165.9	99.98	na	na	na	na	na	na	na	na	na	na	98.11	100.00	na	na	99.10	98.48	99.35	na	98.96	na	99.05	98.14	97.26	98.53	na	na	na	97.83	98.73	99.87	97.86	na	na	97.64
ENSG00000128228.5	na	na	100.00	na	na	na	na	na	100.00	100.00	100.00	na	na	100.00	na	100.00	100.00	100.00	na	100.00	na	100.00	100.00	na	na	na	100.00	na	na	100.00	na	100.00	100.00	na	100.00
ENSG00000128283.7	na	na	na	100.00	na	na	na	na	100.00	na	100.00	99.52	na	na	100.00	na	na	na	100.00	na	100.00	100.00	100.00	na	96.60	na	100.00	100.00	99.46	na	99.52	100.00	100.00	na	100.00
ENSG00000128285.5	100.00	na	na	na	na	na	na	na	na	na	97.27	na	100.00	na	na	100.00	na	na	na	na	99.98	na	na	na	na	98.32	97.45	na	na	na	94.30	na	100.00	na	na
ENSG00000128482.16	97.62	98.46	89.51	98.65	96.10	na	na	95.23	na	na	98.56	100.00	97.66	86.24	98.72	100.00	94.77	na	100.00	94.98	98.09	92.62	98.89	na	98.12	99.15	88.43	100.00	90.05	98.37	na	100.00	na	na	97.72
ENSG00000128524.5	na	98.67	100.00	na	100.00	na	na	na	100.00	na	na	98.85	98.50	na	na	100.00	na	na	na	na	99.46	99.73	100.00	na	100.00	na	na	na	na	na	100.00	na	na	na	na
ENSG00000128590.5	na	95.89	na	na	na	na	na	97.22	na	na	na	na	na	na	na	na	96.42	na	na	96.27	na	na	na	na	na	na	na	na	97.35	96.08	95.80	na	na	na	na
ENSG00000128626.12	99.28	na	98.25	99.38	98.98	na	99.73	98.34	na	na	99.43	na	na	99.40	na	99.10	na	na	99.65	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ENSG00000128917.8	na	na	na	94.78	100.00	100.00	na	99.24	97.35	93.43	na	na	98.89	na	98.27	na	93.63	98.55	na	na	na	na	94.81	99.90	100.00	96.41	na	na	87.20	94.78	95.70	100.00	99.05	97.56	95.05
ENSG00000128965.13	na	98.74	94.93	99.18	100.00	na	98.62	na	na	na	na	99.19	na	94.76	na	na	96.84	na	na	98.29	97.96	98.57	95.40	99.02	99.59	na	na	99.22	na	na	98.45	na	na	na	99.71
ENSG00000129152.4	100.00	100.00	100.00	100.00	100.00	99.98	100.00	99.96	100.00	100.00	100.00	100.00	100.00	99.97	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.94	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000129195.16	na	94.35	95.97	93.70	98.74	na	99.46	99.66	98.73	97.83	na	99.27	99.80	98.10	96.08	na	na	100.00	na	99.64	na	98.01	98.14	95.86	100.00	99.04	99.23	92.42	98.35	na	99.24	99.67	98.83	na	99.23
ENSG00000129226.14	96.80	na	96.49	99.42	100.00	99.82	96.09	100.00	na	100.00	100.00	97.11	94.56	100.00	99.03	na	100.00	98.76	94.34	91.81	100.00	100.00	99.36	98.71	96.61	99.07	97.18	98.82	95.11	99.44	99.62	98.93	91.51	98.83	99.73
ENSG00000129235.11	na	87.97	na	na	100.00	na	na	98.96	na	100.00	na	100.00	na	98.26	87.80	95.27	82.39	98.33	94.98	98.02	100.00	99.82	99.09	99.40	95.49	98.47	100.00	na	99.40	na	97.02	na	na	na	97.72
ENSG00000130066.17	98.50	87.44	na	92.11	na	na	na	na	na	100.00	98.74	na	na	na	99.68	na	90.91	99.86	99.79	99.93	99.48	99.17	na	na	na	na	95.63	na	na	na	na	na	100.00	na	99.39
ENSG00000130173.14	85.21	na	na	92.22	88.33	na	63.75	na	85.51	na	88.37	83.55	100.00	85.57	87.12	100.00	91.76	77.91	93.17	85.02	91.21	na	na	na	na	79.76	82.92	72.50	71.67	97.59	76.15	88.03	na	na	na
ENSG00000130203.10	88.52	97.46	99.52	95.33	na	96.54	95.40	na	98.56	na	96.56	92.76	na	99.85	na	na	98.05	97.56	98.19	95.52	99.56	99.62	na	98.15	na	na	99.27	99.21	99.10	95.33	na	96.45	99.58	99.35	na
ENSG00000130208.10	na	na	100.00	na	na	97.59	90.09	na	93.47	93.06	96.10	na	99.88	97.56	97.46	96.24	90.69	97.78	97.74	94.08	na	na	91.17	92.67	98.46	94.31	94.75	na	98.25	92.42	94.07	75.39	98.48	na	na
ENSG00000130222.11	89.33	93.35	98.47	95.61	95.69	na	94.49	90.78	na	99.40	99.92	97.93	na	95.33	98.31	100.00	100.00	98.38	100.00	98.70	91.53	87.17	95.19	94.51	99.90	99.24	95.29	94.60	88.55	98.08	99.38	98.15	92.15	na	99.27
ENSG00000130244.13	na	na	93.25	98.43	97.20	na	99.94	99.91	na	96.60	na	99.97	99.65	94.45	98.97	na	98.91	na	99.26	99.41	na	100.00	na	na	99.04	na	96.00	na	99.61	na	94.23	99.28	na	na	97.90
ENSG00000130313.7	98.47	79.77	na	97.32	99.15	na	100.00	na	na	99.55	98.31	99.27	93.58	na	97.11	97.13	98.62	na	98.47	99.34	95.21	84.67	na	96.82	99.43	91.45	99.88	95.55	90.90	87.21	92.38	na	78.65	na	99.15
ENSG00000130427.3	100.00	100.00	81.18	85.71	85.72	na	80.72	81.41	100.00	99.93	86.36	80.95	80.92	86.07	100.00	87.10	100.00	100.00	86.50	100.00	81.09	100.00	82.88	86.03	80.95	81.76	85.85	86.30	81.38	81.71	82.81	99.97	85.54	na	85.64
ENSG00000130545.16	100.00	97.32	96.85	91.93	100.00	na	100.00	81.55	100.00	96.87	98.70	98.74	89.80	100.00	95.05	100.00	100.00	94.77	96.98	89.23	100.00	100.00	100.00	96.31	99.17	100.00	88.00	90.92	94.36	88.61	99.08	100.00	96.01	na	93.47
ENSG00000130598.17	na	94.26	na	na	98.03	89.64	92.43	96.79	96.16	na	96.83	98.98	84.87	93.85	94.73	96.15	97.09	96.08	98.11	na	97.94	97.34	na	98.57	na	95.06	97.36	95.48	92.46	na	94.65	96.93	96.14	83.19	97.53
ENSG00000130706.13	97.79	99.50	97.05	90.49	97.60	na	96.51	95.28	92.57	99.63	90.14	95.88	99.81	100.00	89.64	97.65	98.56	90.76	92.81	91.40	95.28	99.88	98.71	97.86	98.69	99.09	97.65	97.71	97.85	99.91	99.93	98.31	98.49	na	98.52
ENSG00000130772.14	98.86	95.43	98.14	na	na	na	na	93.26	98.68	na	90.59	99.40	na	98.28	100.00	93.31	98.47	97.62	97.60	100.00	99.59	99.22	98.11	na	100.00	99.00	94.80	98.47	98.23	na	na	na	na	na	na
ENSG00000130829.18	99.97	95.13	na	98.03	91.95	na	97.91	92.51	93.20	98.31	92.87	96.63	98.55	100.00	91.60	na	na	99.75	92.41	93.09	100.00	94.51	na	na	na	93.65	93.77	94.31	na	100.00	95.56	92.72	97.91	na	96.51
ENSG00000131055.5	na	na	na	63.92	na	na	na	100.00	na	70.17	na	100.00	100.00	na	64.14	65.23	na	na	65.24	na	na	na	100.00	62.33	71.35	65.78	na	na	na	66.40	na	na	74.42	63.16	100.00
ENSG00000131097.7	94.57	100.00	94.50	na	na	na	80.57	90.33	92.68	na	na	100.00	91.67	96.30	na	96.91	91.88	76.63	100.00	na	87.45	100.00	na	100.00	98.70	92.92	na	na	85.58	na	97.62	na	na	na	97.17
ENSG00000131174.7	99.28	98.36	98.65	na	98.89	na	na	97.42	98.52	na	99.73	87.22	92.22	98.61	na	na	99.53	na	98.89	99.18	99.47	na	98.50	99.06	na	98.59	96.90	na	98.24	na	89.32	na	98.91	na	na
ENSG00000131188.12	98.39	na	99.32	98.96	98.85	na	100.00	93.02	95.27	98.76	100.00	99.07	94.28	99.29	100.00	92.02	98.87	99.00	100.00	99.58	99.43	99.65	97.46	100.00	99.02	99.69	90.44	99.59	98.62	98.61	98.06	100.00	96.44	na	97.28
ENSG00000131264.4	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000131469.15	95.58	95.01	99.09	97.34	99.64	na	96.35	99.32	93.20	95.94	na	94.66	100.00	98.35	100.00	100.00	99.83	99.31	99.88	95.89	92.85	98.81	100.00	na	100.00	95.77	97.06	88.18	na	100.00	99.87	97.36	na	na	95.89
ENSG00000131475.7	84.05	97.52	95.35	97.52	98.73	na	na	97.65	96.49	96.36	99.35	99.17	99.38	97.47	98.67	96.39	86.84	99.49	na	99.67	95.36	na	97.69	96.80	99.28	97.61	na	97.89	na	90.75	98.43	93.20	na	98.13	98.81
ENSG00000131477.11	92.38	na	96.08	95.79	94.06	na	98.59	na	77.96	91.84	87.95	81.85	96.44	97.25	97.82	95.56	na	96.02	92.73	92.21	na	95.09	na	94.28	96.41	86.34	79.41	89.94	96.04	na	97.68	87.81	89.92	97.32	99.70
ENSG00000131480.9	94.89	100.00	93.69	98.27	92.05	96.01	95.27	97.70	96.81	97.00	94.90	93.67	98.19	94.04	94.76	96.12	98.47	92.47	99.45	93.55	97.15	95.76	99.07	100.00	96.22	98.81	95.18	94.07	94.32	100.00	98.12	100.00	97.24	95.52	94.62
ENSG00000131650.15	98.80	100.00	100.00	100.00	99.30	na	99.56	99.56	100.00	98.91	99.37	98.86	98.85	94.71	95.02	na	99.43	na	98.16	99.37	96.62	96.21	96.41	98.71	94.84	99.67	95.42	99.71	99.56	98.86	98.68	99.27	96.12	na	98.97
ENSG00000131652.14	99.13	na	99.03	98.55	99.67	na	99.46	99.93	na	98.64	98.97	99.84	93.99	99.84	98.59	na	99.17	98.69	98.66	97.02	99.88	98.06	97.47	na	97.76	99.65	99.82	98.99	99.64	na	na	na	na	na	99.81
ENSG00000131771.14	99.86	99.43	99.24	95.90	98.48	na	96.70	99.98	98.22	99.08	na	100.00	99.73	98.89	na	na	99.66	99.74	97.56	na	99.76	99.93	99.92	na	97.13	98.62	99.19	na	93.75	96.98	99.50	97.71	na	na	100.00
ENSG00000131808.11	99.53	na	98.87	100.00	99.69	na	100.00	98.90	98.40	98.71	100.00	99.54	100.00	99.87	na	97.81	99.38	98.08	99.75	100.00	100.00	99.58	98.66	na	98.76	100.00	99.45	98.81	99.80	98.93	98.35	99.60	99.73	100.00	98.87
ENSG00000131845.15	na	97.75	100.00	100.00	100.00	99.99	100.00	99.48	98.87	99.03	98.48	94.98	100.00	99.26	100.00	99.10	100.00	100.00	99.84	na	98.66	99.68	98.64	98.93	99.77	99.92	100.00	98.70	99.70	100.00	99.93	97.22	98.60	95.36	99.17
ENSG00000131944.11	98.93	na	na	99.54	96.07	na	99.53	na	na	96.98	na	na	na	98.58	99.01	na	100.00	99.66	98.85	98.85	na	97.76	98.94	na	99.41	na	98.24	91.90	93.72	99.64	na	99.67	na	na	99.85
ENSG00000132017.11	99.17	na	100.00	na	99.96	na	98.67	99.86	99.01	98.48	na	100.00	100.00	98.88	99.95	99.09	97.95	94.32	85.32	100.00	na	95.84	97.37	na	100.00	94.30	96.27	96.91	91.45	100.00	98.21	100.00	na	na	97.79
ENSG00000132259.13	89.25	100.00	92.65	90.55	94.85	na	89.32	96.08	95.46	83.92	100.00	90.33	100.00	98.93	100.00	96.95	96.29	88.55	94.04	89.06	91.71	96.26	92.84	89.49	82.08	95.42	97.46	93.77	99.10	86.12	89.81	95.86	89.67	na	92.46
ENSG00000132563.17	99.94	99.67	98.07	97.84	95.81	na	98.31	91.97	99.76	96.46	93.73	98.73	99.11	95.95	99.46	85.31	96.99	96.34	100.00	99.56	99.11	99.80	98.15	92.28	98.96	99.29	100.00	98.59	99.58	99.69	90.32	98.04	99.81	na	99.85
ENSG00000132591.12	98.88	95.79	99.18	95.62	99.40	na	99.28	99.14	99.04	94.23	99.28	na	99.60	98.67	97.91	95.66	100.00	95.83	99.31	95.18	99.56	98.74	97.18	98.97	100.00	99.72	99.75	100.00	99.50	100.00	95.10	98.69	96.21	99.41	100.00
ENSG00000132603.15	na	93.39	na	99.85	99.68	na	na	99.62	na	na	99.39	99.13	97.93	97.19	99.79	99.05	na	98.37	99.39	na	na	98.35	98.22	na	na	na	na	99.77	na	99.25	99.31	99.40	98.20	99.24	99.71
ENSG00000132698.15	97.64	na	100.00	na	77.16	na	99.84	94.99	97.64	98.11	99.80	96.27	95.29	na	na	99.87	na	95.88	93.98	95.46	na	na	na	97.50	95.96	99.89	99.79	94.29	99.44	92.89	99.81	na	94.89	98.66	100.00
ENSG00000132702.13	100.00	91.97	99.36	98.89	92.49	95.25	99.93	100.00	91.56	99.87	94.79	100.00	99.29	99.91	100.00	98.12	100.00	100.00	94.92	99.79	100.00	99.64	95.27	97.54	na	95.45	91.77	94.20	97.59	100.00	100.00	91.49	99.52	96.83	96.99
ENSG00000132773.12	97.42	89.74	95.25	99.28	97.44	na	95.16	99.12	94.96	100.00	98.02	96.49	99.92	81.65	91.65	90.59	99.14	98.69	100.00	98.29	97.76	95.02	na	99.39	97.26	94.65	87.46	89.59	96.85	95.60	99.56	99.90	95.77	na	98.19
ENSG00000132855.5	100.00	90.98	94.08	na	93.11	91.31	na	na	na	100.00	95.78	na	99.03	na	na	na	na	91.83	na	na	na	95.57	na	na	na	100.00	95.16	na	na	93.22	na	na	na	na	na
ENSG00000132879.14	97.89	na	na	na	98.29	99.11	98.74	97.11	na	98.70	100.00	99.75	na	98.99	100.00	98.81	100.00	99.93	99.55	100.00	100.00	100.00	99.07	na	98.56	99.05	97.95	na	98.98	99.58	na	99.60	na	95.01	99.87
ENSG00000133111.4	100.00	na	92.29	99.07	100.00	100.00	96.89	99.71	na	96.66	100.00	100.00	100.00	100.00	99.62	99.22	100.00	na	na	98.86	92.88	99.56	na	99.68	97.06	97.31	100.00	97.56	100.00	96.13	na	100.00	92.76	96.30	92.32
ENSG00000133574.10	98.91	99.11	99.46	99.29	98.81	93.49	100.00	98.89	97.39	na	99.22	na	100.00	99.44	99.35	99.34	98.49	99.89	99.81	99.78	99.68	100.00	na	na	na	na	98.20	na	99.88	98.90	na	98.95	97.98	99.76	100.00
ENSG00000133636.11	98.54	100.00	na	na	97.46	na	na	98.26	na	100.00	97.85	99.61	97.95	na	na	na	100.00	85.29	100.00	99.50	na	na	na	na	na	99.21	97.29	100.00	na	na	95.22	na	97.22	na	na
ENSG00000134107.5	na	91.67	na	na	na	na	na	na	na	100.00	92.01	85.48	93.88	na	86.75	98.59	100.00	99.80	98.38	92.56	na	98.89	92.54	99.84	94.15	93.93	94.37	98.12	na	93.29	99.64	99.68	99.77	95.46	na
ENSG00000134200.4	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	na	100.00
ENSG00000134323.13	na	98.88	100.00	99.54	na	na	na	na	na	na	na	100.00	na	na	na	100.00	100.00	na	100.00	na	na	100.00	na	na	na	100.00	na	100.00	na	na	na	na	na	na	na
ENSG00000134363.12	99.20	100.00	96.55	na	99.38	na	99.22	98.95	97.11	na	98.95	96.41	90.86	100.00	99.02	93.75	99.19	98.00	98.86	99.47	99.86	100.00	97.59	98.97	92.37	99.65	95.41	93.34	100.00	97.52	99.65	96.63	99.72	100.00	96.01
ENSG00000135406.15	91.90	92.78	97.50	98.82	96.22	86.91	100.00	100.00	97.00	98.54	99.04	95.53	99.46	99.03	83.34	96.27	86.17	99.74	98.92	95.08	100.00	99.98	97.67	90.11	95.73	99.82	96.59	100.00	95.33	99.44	na	97.91	99.89	98.57	99.88
ENSG00000135409.11	98.75	94.82	99.50	97.12	97.23	na	na	99.28	na	99.64	99.20	98.54	na	99.37	99.78	na	na	97.99	92.73	99.13	na	96.91	na	98.67	na	99.49	99.87	99.69	100.00	98.26	na	100.00	na	na	99.60
ENSG00000135469.14	99.73	98.19	na	99.53	99.10	na	na	99.33	na	99.46	96.81	na	99.06	na	99.62	na	96.48	98.53	99.36	na	95.52	na	94.69	98.90	na	97.59	na	99.79	na	na	96.66	na	99.33	na	na
ENSG00000135587.9	98.79	100.00	89.68	87.84	86.34	na	83.67	99.82	96.93	98.65	99.42	99.48	90.66	81.25	88.32	95.59	99.47	79.63	98.03	100.00	99.59	99.11	na	na	94.94	99.43	95.42	90.65	93.44	97.00	92.56	99.45	na	na	99.67
ENSG00000135722.9	na	97.89	98.52	98.55	97.99	na	99.31	99.78	96.95	97.70	99.55	na	99.08	na	99.21	na	98.59	99.28	99.43	na	97.31	98.16	na	97.08	98.96	na	na	97.47	na	na	96.55	96.18	99.64	na	98.28
ENSG00000135940.7	na	95.10	97.43	99.15	99.14	na	100.00	84.44	100.00	95.58	90.87	97.28	91.75	97.78	na	95.53	94.13	100.00	81.23	100.00	98.89	na	94.00	na	na	na	na	na	98.78	92.17	91.78	86.37	na	na	na
ENSG00000136159.4	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00
ENSG00000136244.12	99.17	na	99.16	95.46	na	99.54	99.29	98.37	99.56	98.74	95.17	98.05	99.76	98.24	96.53	98.74	91.73	99.95	99.97	98.20	97.70	na	na	92.19	90.94	99.96	98.51	98.81	98.60	97.52	99.44	98.10	97.99	100.00	99.85
ENSG00000136444.10	na	98.36	98.56	99.35	97.38	na	96.84	97.15	99.11	na	na	94.56	99.84	99.70	97.91	100.00	100.00	99.85	99.60	99.91	100.00	na	na	na	99.26	na	98.73	na	100.00	95.80	99.91	99.10	na	na	96.49
