Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000121068.14	83.33%	100.00%	100.00%	na	100.00%	80.00%	na	100.00%	100.00%	100.00%	75.00%	80.00%	na	75.00%	80.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	na	100.00%	na	75.00%	na	100.00%
ENSG00000121807.7	100.00%	na	na	na	100.00%	na	66.67%	na	na	na	na	100.00%	na	na	100.00%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	71.43%	na	na	na
ENSG00000122026.11	na	na	na	92.31%	na	na	92.31%	na	na	92.31%	na	na	92.31%	na	92.31%	91.67%	na	na	na	na	91.67%	na	91.67%	na	na	na	na	92.31%	92.86%	92.86%	100.00%	93.33%	na	na	na
ENSG00000122035.7	na	100.00%	100.00%	na	100.00%	na	na	na	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	100.00%	na	na	na	100.00%	na	100.00%	na	100.00%	na	na	na	na	na	na	100.00%	na	na
ENSG00000122133.17	na	83.33%	75.00%	81.82%	na	na	90.91%	81.82%	81.82%	81.82%	72.73%	90.00%	na	83.33%	90.00%	90.00%	90.00%	81.82%	100.00%	100.00%	81.82%	72.73%	75.00%	58.33%	81.82%	90.91%	81.82%	na	72.73%	71.43%	na	100.00%	81.82%	88.89%	88.89%
ENSG00000122140.13	91.67%	75.00%	na	na	na	na	83.33%	90.91%	na	88.89%	88.89%	88.89%	90.00%	90.00%	84.62%	na	90.00%	90.91%	91.67%	90.91%	na	80.00%	na	90.00%	88.89%	na	90.00%	92.31%	90.00%	na	90.00%	90.00%	91.67%	na	na
ENSG00000122386.11	57.14%	na	71.43%	50.00%	57.14%	na	71.43%	50.00%	na	75.00%	62.50%	57.14%	44.44%	66.67%	57.14%	na	75.00%	57.14%	62.50%	57.14%	42.86%	62.50%	62.50%	na	71.43%	75.00%	75.00%	62.50%	55.56%	na	71.43%	na	75.00%	50.00%	71.43%
ENSG00000122585.8	100.00%	75.00%	75.00%	75.00%	100.00%	na	75.00%	100.00%	100.00%	100.00%	75.00%	75.00%	75.00%	75.00%	75.00%	75.00%	100.00%	75.00%	75.00%	100.00%	100.00%	75.00%	75.00%	75.00%	100.00%	75.00%	75.00%	75.00%	75.00%	75.00%	100.00%	100.00%	75.00%	75.00%	75.00%
ENSG00000122852.15	71.43%	100.00%	100.00%	100.00%	na	na	80.00%	83.33%	na	71.43%	80.00%	na	80.00%	na	71.43%	83.33%	80.00%	100.00%	66.67%	71.43%	na	na	na	100.00%	80.00%	83.33%	83.33%	100.00%	na	83.33%	100.00%	na	na	100.00%	71.43%
ENSG00000122861.16	87.50%	na	88.89%	87.50%	80.00%	na	na	85.71%	85.71%	75.00%	na	85.71%	87.50%	87.50%	na	88.89%	62.50%	75.00%	88.89%	na	na	77.78%	na	85.71%	85.71%	85.71%	87.50%	88.89%	85.71%	87.50%	na	na	88.89%	85.71%	87.50%
ENSG00000123353.10	83.33%	83.33%	100.00%	83.33%	83.33%	na	na	83.33%	na	na	na	100.00%	na	100.00%	na	na	100.00%	na	100.00%	100.00%	83.33%	100.00%	na	100.00%	100.00%	na	na	na	na	83.33%	100.00%	100.00%	83.33%	83.33%	na
ENSG00000123395.15	90.91%	na	80.00%	90.00%	90.00%	na	na	80.00%	na	90.00%	na	81.82%	na	na	100.00%	72.73%	na	81.82%	na	63.64%	na	na	na	na	90.91%	na	na	90.00%	na	na	na	na	na	83.33%	na
ENSG00000123975.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000124102.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000124103.10	na	na	100.00%	na	100.00%	na	100.00%	na	66.67%	100.00%	100.00%	na	na	100.00%	na	na	na	na	100.00%	na	na	na	75.00%	na	na	100.00%	na	na	100.00%	66.67%	na	100.00%	100.00%	na	na
ENSG00000124157.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000124216.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000124233.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000124253.11	88.89%	na	na	na	na	na	na	na	na	90.00%	na	88.89%	na	63.64%	na	na	na	na	na	na	na	na	na	na	87.50%	na	na	na	na	na	na	na	87.50%	75.00%	77.78%
ENSG00000124391.5	na	na	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	na	na	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na
ENSG00000124593.16	28.57%	33.33%	30.77%	33.33%	33.33%	33.33%	35.71%	30.77%	33.33%	35.71%	25.00%	38.46%	30.77%	25.00%	46.67%	30.77%	38.46%	38.46%	30.77%	35.71%	35.71%	30.77%	33.33%	23.08%	35.71%	30.77%	46.15%	33.33%	46.67%	47.06%	33.33%	25.00%	33.33%	23.08%	40.00%
ENSG00000124702.19	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	66.67%	100.00%	100.00%	100.00%	66.67%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000124713.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	50.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000124935.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000124939.6	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000125084.13	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125363.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000125398.8	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125445.11	77.78%	77.78%	77.78%	87.50%	na	77.78%	88.89%	100.00%	na	na	na	na	70.00%	na	na	77.78%	77.78%	88.89%	88.89%	77.78%	77.78%	77.78%	77.78%	66.67%	77.78%	na	87.50%	77.78%	100.00%	70.00%	77.78%	70.00%	na	na	87.50%
ENSG00000125492.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125520.14	na	100.00%	66.67%	na	na	na	81.82%	80.00%	71.43%	na	na	60.00%	81.82%	72.73%	na	88.89%	na	na	81.82%	na	71.43%	72.73%	66.67%	90.00%	66.67%	na	90.00%	90.00%	61.54%	88.89%	na	80.00%	80.00%	na	81.82%
ENSG00000125534.10	na	100.00%	na	100.00%	100.00%	80.00%	100.00%	80.00%	100.00%	100.00%	80.00%	100.00%	100.00%	100.00%	100.00%	100.00%	75.00%	100.00%	75.00%	100.00%	na	100.00%	75.00%	100.00%	75.00%	100.00%	100.00%	80.00%	100.00%	80.00%	80.00%	80.00%	100.00%	100.00%	na
ENSG00000125571.10	83.33%	83.33%	83.33%	100.00%	100.00%	na	83.33%	83.33%	83.33%	83.33%	100.00%	83.33%	83.33%	83.33%	100.00%	83.33%	83.33%	100.00%	83.33%	100.00%	83.33%	83.33%	83.33%	83.33%	83.33%	83.33%	83.33%	83.33%	83.33%	83.33%	83.33%	83.33%	100.00%	na	83.33%
ENSG00000125611.16	100.00%	85.71%	85.71%	87.50%	83.33%	na	85.71%	85.71%	85.71%	85.71%	85.71%	100.00%	83.33%	85.71%	85.71%	85.71%	85.71%	83.33%	85.71%	85.71%	100.00%	100.00%	75.00%	100.00%	83.33%	na	100.00%	85.71%	100.00%	100.00%	100.00%	85.71%	71.43%	85.71%	83.33%
ENSG00000125652.8	75.00%	100.00%	75.00%	75.00%	75.00%	na	75.00%	75.00%	75.00%	75.00%	75.00%	75.00%	75.00%	100.00%	75.00%	100.00%	75.00%	100.00%	100.00%	100.00%	75.00%	75.00%	75.00%	100.00%	100.00%	75.00%	75.00%	75.00%	75.00%	100.00%	75.00%	75.00%	100.00%	75.00%	75.00%
ENSG00000125656.11	87.50%	na	na	87.50%	87.50%	na	87.50%	70.00%	70.00%	na	na	70.00%	87.50%	na	70.00%	na	87.50%	88.89%	na	80.00%	87.50%	77.78%	na	na	87.50%	88.89%	87.50%	70.00%	72.73%	88.89%	87.50%	87.50%	88.89%	na	na
ENSG00000125657.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000125787.11	na	na	100.00%	na	na	na	na	na	na	na	na	50.00%	100.00%	na	na	100.00%	na	na	100.00%	na	na	na	na	na	na	na	100.00%	na	na	na	na	100.00%	na	100.00%	na
ENSG00000125815.9	66.67%	66.67%	66.67%	66.67%	66.67%	100.00%	100.00%	100.00%	100.00%	66.67%	66.67%	100.00%	66.67%	100.00%	100.00%	66.67%	66.67%	100.00%	66.67%	100.00%	66.67%	66.67%	66.67%	66.67%	100.00%	100.00%	100.00%	100.00%	100.00%	66.67%	100.00%	100.00%	66.67%	66.67%	66.67%
ENSG00000125843.11	100.00%	na	85.71%	100.00%	100.00%	na	83.33%	100.00%	85.71%	85.71%	100.00%	83.33%	85.71%	100.00%	100.00%	83.33%	100.00%	100.00%	85.71%	85.71%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	85.71%	100.00%	83.33%	85.71%	83.33%	83.33%	na	85.71%
ENSG00000125901.6	100.00%	50.00%	100.00%	100.00%	50.00%	100.00%	100.00%	50.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125962.16	100.00%	na	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	91.67%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	100.00%	na	90.00%	na	na	90.00%
ENSG00000125995.16	na	100.00%	na	na	na	na	na	na	na	na	66.67%	na	100.00%	na	na	na	na	na	na	100.00%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ENSG00000126254.12	88.89%	na	100.00%	87.50%	100.00%	na	100.00%	90.91%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	90.91%	88.89%	88.89%	100.00%	100.00%	100.00%	100.00%	100.00%	88.89%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	87.50%
ENSG00000126264.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000126432.14	75.00%	100.00%	75.00%	100.00%	100.00%	na	75.00%	100.00%	100.00%	75.00%	75.00%	100.00%	100.00%	100.00%	75.00%	100.00%	75.00%	100.00%	75.00%	100.00%	75.00%	75.00%	100.00%	100.00%	75.00%	75.00%	75.00%	100.00%	75.00%	75.00%	75.00%	100.00%	75.00%	na	100.00%
ENSG00000126549.11	na	100.00%	100.00%	na	na	na	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	100.00%	na	na	na	na	100.00%	na	100.00%	na	na	100.00%	na	na	100.00%	100.00%
ENSG00000126895.16	na	85.71%	na	88.89%	85.71%	na	87.50%	na	100.00%	87.50%	100.00%	85.71%	88.89%	100.00%	na	100.00%	na	na	90.00%	na	na	100.00%	na	na	100.00%	na	90.00%	88.89%	88.89%	100.00%	87.50%	85.71%	100.00%	100.00%	88.89%
ENSG00000126947.13	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000127184.13	75.00%	85.71%	na	na	85.71%	na	100.00%	na	na	na	75.00%	na	85.71%	75.00%	na	na	85.71%	na	na	na	na	na	na	na	85.71%	85.71%	85.71%	75.00%	na	77.78%	na	100.00%	na	na	na
ENSG00000127528.6	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	na	100.00%	na	na	100.00%	100.00%	100.00%	na	na
ENSG00000127554.13	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	100.00%	100.00%	na	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	na	na
ENSG00000127561.16	85.71%	na	71.43%	85.71%	85.71%	na	71.43%	85.71%	71.43%	100.00%	85.71%	na	71.43%	na	71.43%	85.71%	85.71%	na	71.43%	71.43%	85.71%	71.43%	85.71%	na	85.71%	71.43%	71.43%	85.71%	100.00%	85.71%	71.43%	100.00%	na	na	na
ENSG00000128045.7	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000128165.9	100.00%	na	na	na	na	na	na	na	na	na	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000128228.5	na	na	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	na	na	100.00%	na	na	100.00%	na	100.00%	100.00%	na	100.00%
ENSG00000128283.7	na	na	na	100.00%	na	na	na	na	100.00%	na	100.00%	83.33%	na	na	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	na	85.71%	na	100.00%	100.00%	80.00%	na	100.00%	100.00%	100.00%	na	100.00%
ENSG00000128285.5	100.00%	na	na	na	na	na	na	na	na	na	100.00%	na	100.00%	na	na	100.00%	na	na	na	na	100.00%	na	na	na	na	100.00%	100.00%	na	na	na	100.00%	na	100.00%	na	na
ENSG00000128482.16	83.33%	83.33%	71.43%	71.43%	87.50%	na	na	87.50%	na	na	83.33%	85.71%	100.00%	88.89%	83.33%	100.00%	100.00%	na	100.00%	100.00%	83.33%	83.33%	100.00%	na	83.33%	100.00%	100.00%	85.71%	83.33%	83.33%	na	100.00%	na	na	100.00%
ENSG00000128524.5	na	100.00%	100.00%	na	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	na	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na	na	na	na	na	100.00%	na	na	na	na
ENSG00000128590.5	na	66.67%	na	na	na	na	na	66.67%	na	na	na	na	na	na	na	na	66.67%	na	na	66.67%	na	na	na	na	na	na	na	na	66.67%	66.67%	66.67%	na	na	na	na
ENSG00000128626.12	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	na	na	100.00%	na	100.00%	na	na	100.00%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ENSG00000128917.8	na	na	na	100.00%	83.33%	100.00%	na	66.67%	83.33%	71.43%	na	na	66.67%	na	66.67%	na	100.00%	80.00%	na	na	na	na	100.00%	80.00%	100.00%	100.00%	na	na	80.00%	100.00%	71.43%	100.00%	100.00%	66.67%	100.00%
ENSG00000128965.13	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	na	na	100.00%	na	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	na	100.00%	na	na	na	100.00%
ENSG00000129152.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000129195.16	na	80.00%	90.91%	81.82%	90.00%	na	80.00%	80.00%	80.00%	90.00%	na	81.82%	80.00%	81.82%	72.73%	na	na	90.00%	na	90.00%	na	80.00%	90.00%	80.00%	90.00%	80.00%	80.00%	90.00%	80.00%	na	80.00%	72.73%	81.82%	na	80.00%
ENSG00000129226.14	87.50%	na	100.00%	87.50%	85.71%	88.89%	83.33%	75.00%	na	100.00%	85.71%	100.00%	100.00%	85.71%	75.00%	na	88.89%	85.71%	83.33%	100.00%	85.71%	100.00%	85.71%	85.71%	100.00%	77.78%	100.00%	100.00%	100.00%	87.50%	83.33%	77.78%	100.00%	87.50%	85.71%
ENSG00000129235.11	na	90.00%	na	na	72.73%	na	na	72.73%	na	80.00%	na	72.73%	na	81.82%	72.73%	80.00%	80.00%	90.91%	80.00%	80.00%	81.82%	61.54%	80.00%	80.00%	80.00%	80.00%	90.00%	na	80.00%	na	72.73%	na	na	na	90.00%
ENSG00000130066.17	88.89%	88.89%	na	88.89%	na	na	na	na	na	88.89%	75.00%	na	na	na	80.00%	na	87.50%	100.00%	80.00%	80.00%	81.82%	77.78%	na	na	na	na	100.00%	na	na	na	na	na	100.00%	na	70.00%
ENSG00000130173.14	100.00%	na	na	66.67%	100.00%	na	100.00%	na	66.67%	na	66.67%	100.00%	100.00%	100.00%	66.67%	100.00%	100.00%	100.00%	66.67%	66.67%	66.67%	na	na	na	na	100.00%	66.67%	66.67%	66.67%	100.00%	100.00%	66.67%	na	na	na
ENSG00000130203.10	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	83.33%	100.00%	na	100.00%	na	na	100.00%	83.33%	100.00%	83.33%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	83.33%	100.00%	na
ENSG00000130208.10	na	na	85.71%	na	na	87.50%	80.00%	na	100.00%	88.89%	84.62%	na	80.00%	84.62%	81.82%	70.00%	90.00%	90.91%	88.89%	83.33%	na	na	88.89%	81.82%	90.00%	80.00%	81.82%	na	83.33%	70.00%	80.00%	80.00%	90.00%	na	na
ENSG00000130222.11	100.00%	75.00%	75.00%	75.00%	75.00%	na	75.00%	75.00%	na	75.00%	75.00%	75.00%	na	100.00%	75.00%	100.00%	100.00%	75.00%	100.00%	75.00%	75.00%	75.00%	75.00%	75.00%	75.00%	75.00%	75.00%	100.00%	75.00%	75.00%	75.00%	75.00%	100.00%	na	75.00%
ENSG00000130244.13	na	na	92.86%	100.00%	92.31%	na	84.62%	90.00%	na	100.00%	na	85.71%	91.67%	92.86%	84.62%	na	75.00%	na	91.67%	90.91%	na	86.67%	na	na	100.00%	na	92.31%	na	100.00%	na	93.33%	83.33%	na	na	83.33%
ENSG00000130313.7	100.00%	85.71%	na	100.00%	85.71%	na	88.89%	na	na	87.50%	75.00%	85.71%	87.50%	na	80.00%	85.71%	100.00%	na	88.89%	100.00%	87.50%	87.50%	na	70.00%	100.00%	100.00%	100.00%	100.00%	100.00%	75.00%	85.71%	na	100.00%	na	88.89%
ENSG00000130427.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000130545.16	83.33%	100.00%	66.67%	100.00%	80.00%	na	85.71%	80.00%	66.67%	100.00%	80.00%	66.67%	80.00%	80.00%	80.00%	83.33%	66.67%	80.00%	66.67%	80.00%	83.33%	83.33%	80.00%	80.00%	80.00%	66.67%	66.67%	100.00%	83.33%	83.33%	66.67%	80.00%	80.00%	na	83.33%
ENSG00000130598.17	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000130706.13	88.89%	87.50%	100.00%	100.00%	100.00%	na	100.00%	87.50%	100.00%	87.50%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	87.50%	87.50%	100.00%	100.00%	90.00%	88.89%	88.89%	88.89%	90.00%	100.00%	100.00%	87.50%	na	100.00%
ENSG00000130772.14	75.00%	66.67%	75.00%	na	na	na	na	75.00%	100.00%	na	80.00%	75.00%	na	75.00%	100.00%	100.00%	80.00%	75.00%	75.00%	100.00%	100.00%	80.00%	75.00%	na	100.00%	80.00%	100.00%	75.00%	75.00%	na	na	na	na	na	na
ENSG00000130829.18	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000131055.5	na	na	na	100.00%	na	na	na	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	100.00%
ENSG00000131097.7	100.00%	100.00%	80.00%	na	na	na	80.00%	83.33%	66.67%	na	na	100.00%	66.67%	80.00%	na	83.33%	80.00%	83.33%	100.00%	na	80.00%	83.33%	na	83.33%	100.00%	80.00%	na	na	66.67%	na	66.67%	na	na	na	80.00%
ENSG00000131174.7	60.00%	60.00%	50.00%	na	60.00%	na	na	60.00%	80.00%	na	60.00%	60.00%	60.00%	50.00%	na	na	66.67%	na	66.67%	50.00%	50.00%	na	60.00%	50.00%	na	60.00%	60.00%	na	60.00%	na	80.00%	na	80.00%	na	na
ENSG00000131188.12	80.00%	na	80.00%	80.00%	80.00%	na	100.00%	100.00%	80.00%	80.00%	100.00%	80.00%	100.00%	80.00%	100.00%	100.00%	80.00%	100.00%	100.00%	80.00%	80.00%	80.00%	80.00%	100.00%	80.00%	80.00%	100.00%	80.00%	80.00%	100.00%	80.00%	100.00%	100.00%	na	100.00%
ENSG00000131264.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131469.15	100.00%	77.78%	90.91%	88.89%	87.50%	na	77.78%	100.00%	72.73%	88.89%	na	77.78%	88.89%	100.00%	88.89%	77.78%	87.50%	100.00%	77.78%	77.78%	70.00%	87.50%	80.00%	na	77.78%	100.00%	77.78%	77.78%	na	87.50%	87.50%	87.50%	na	na	77.78%
ENSG00000131475.7	60.00%	77.78%	100.00%	70.00%	87.50%	na	na	88.89%	70.00%	75.00%	100.00%	87.50%	77.78%	77.78%	66.67%	100.00%	87.50%	77.78%	na	87.50%	70.00%	na	100.00%	87.50%	77.78%	80.00%	na	100.00%	na	70.00%	87.50%	60.00%	na	70.00%	70.00%
