Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000122026.11	96.55%	82.75%	85.65%	95.38%	96.17%	88.50%	97.00%	84.50%	90.49%	87.70%	88.57%	96.61%	89.97%	96.06%	84.15%	97.57%	88.08%	88.98%	86.14%	na	97.19%	93.31%	92.33%	92.20%	83.85%	85.86%	85.80%	86.25%	98.71%	94.54%	90.18%	88.50%	96.63%	96.93%	83.64%
ENSG00000122035.7	100.00%	95.33%	92.73%	98.90%	95.48%	100.00%	100.00%	100.00%	100.00%	95.48%	98.91%	100.00%	97.16%	na	na	na	na	98.90%	na	100.00%	na	95.44%	na	95.48%	na	95.48%	na	na	100.00%	97.82%	98.92%	na	95.48%	na	na
ENSG00000122133.17	67.14%	92.52%	94.25%	86.80%	100.00%	88.74%	95.05%	93.79%	90.40%	91.31%	89.37%	100.00%	96.77%	90.34%	84.33%	96.48%	84.45%	91.37%	100.00%	na	93.70%	90.69%	94.43%	94.26%	92.80%	95.03%	94.44%	88.47%	95.57%	89.79%	90.98%	98.73%	93.91%	98.71%	96.47%
ENSG00000122140.13	97.11%	98.67%	96.49%	na	96.98%	96.72%	98.09%	95.72%	na	95.07%	100.00%	97.94%	100.00%	96.22%	96.08%	92.18%	98.17%	96.68%	95.45%	98.61%	na	95.54%	na	95.60%	98.40%	na	97.40%	96.24%	97.41%	97.20%	96.66%	92.72%	98.39%	93.94%	na
ENSG00000122386.11	95.93%	100.00%	99.51%	100.00%	96.78%	99.51%	99.59%	96.99%	99.68%	90.84%	99.95%	99.53%	99.71%	97.43%	99.55%	100.00%	99.51%	99.31%	97.43%	99.18%	99.39%	98.24%	97.58%	99.55%	99.21%	99.96%	93.76%	96.75%	99.16%	99.77%	99.59%	99.69%	99.71%	98.19%	99.66%
ENSG00000122585.8	98.24%	97.61%	94.96%	94.94%	94.07%	100.00%	99.90%	95.52%	96.56%	70.08%	97.55%	100.00%	100.00%	98.22%	93.01%	93.28%	95.48%	95.59%	97.50%	97.66%	93.70%	100.00%	97.56%	100.00%	88.64%	97.00%	97.40%	97.45%	97.65%	97.00%	100.00%	96.09%	93.43%	97.45%	99.80%
ENSG00000122852.15	99.35%	89.80%	98.56%	89.80%	99.55%	98.05%	98.76%	99.36%	na	98.00%	100.00%	na	98.09%	na	98.67%	99.43%	99.02%	99.53%	99.80%	99.44%	na	na	99.65%	100.00%	99.64%	99.64%	98.79%	99.43%	na	99.96%	99.60%	na	na	99.65%	99.50%
ENSG00000122861.16	91.15%	na	95.88%	96.95%	97.31%	91.63%	95.20%	97.91%	98.31%	92.86%	na	92.28%	94.99%	90.70%	na	99.46%	87.69%	98.15%	95.20%	na	95.20%	98.24%	100.00%	97.94%	95.22%	99.37%	92.42%	96.35%	95.14%	98.60%	na	na	98.68%	99.14%	94.79%
ENSG00000123353.10	90.34%	98.63%	99.53%	84.79%	88.87%	91.62%	na	89.34%	90.09%	98.79%	91.66%	98.79%	90.11%	98.71%	na	na	97.39%	85.46%	98.71%	99.36%	99.21%	98.73%	98.07%	98.09%	98.08%	na	na	88.84%	91.63%	98.48%	97.75%	98.38%	88.71%	91.64%	na
ENSG00000123395.15	88.60%	95.27%	92.85%	93.18%	88.58%	na	na	93.04%	na	88.14%	na	94.59%	na	na	92.81%	90.04%	na	94.86%	na	97.77%	na	na	na	91.66%	94.28%	na	na	91.20%	na	na	88.86%	na	na	99.63%	na
ENSG00000123975.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000124102.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000124103.10	na	na	93.53%	na	93.60%	na	93.60%	na	54.90%	94.56%	94.55%	na	na	93.60%	na	93.40%	na	na	93.60%	na	na	na	94.49%	na	na	92.55%	na	na	100.00%	93.48%	na	96.70%	93.60%	na	na
ENSG00000124157.7	81.29%	88.66%	95.78%	94.39%	85.24%	85.32%	90.74%	91.05%	97.61%	93.06%	97.80%	94.39%	84.87%	82.78%	100.00%	100.00%	98.36%	95.78%	98.36%	93.05%	89.10%	93.15%	98.46%	95.78%	94.39%	93.05%	98.36%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	85.32%	89.20%
ENSG00000124216.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000124233.12	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000124253.11	85.60%	87.48%	na	na	na	na	na	na	na	94.15%	79.42%	91.97%	na	89.57%	na	na	na	na	na	na	na	na	na	na	98.62%	na	na	na	na	77.24%	na	na	75.85%	91.27%	75.28%
ENSG00000124391.5	na	na	na	73.96%	na	na	99.01%	98.96%	na	na	100.00%	99.16%	99.01%	na	na	na	na	99.01%	99.16%	99.16%	na	na	99.35%	99.50%	na	99.35%	99.03%	99.01%	98.92%	99.09%	na	99.01%	74.82%	na	na
ENSG00000124444.16	84.86%	na	99.54%	98.21%	na	95.00%	95.45%	91.87%	90.30%	93.53%	96.19%	97.01%	na	na	95.62%	96.11%	92.38%	na	92.09%	96.64%	96.15%	95.25%	89.43%	na	91.89%	88.79%	97.34%	na	92.30%	82.70%	na	91.89%	94.94%	95.99%	88.36%
ENSG00000124593.16	98.03%	96.35%	98.98%	98.58%	97.12%	94.74%	93.90%	100.00%	100.00%	95.35%	99.81%	98.93%	94.38%	98.27%	98.79%	96.97%	98.63%	97.47%	100.00%	98.59%	96.14%	97.51%	98.24%	99.84%	97.79%	97.42%	96.31%	98.75%	99.99%	98.27%	95.35%	94.54%	97.13%	97.52%	96.65%
ENSG00000124702.19	94.03%	92.82%	99.96%	94.03%	100.00%	96.24%	93.74%	99.96%	100.00%	100.00%	94.17%	93.74%	95.96%	93.05%	97.44%	96.82%	97.46%	93.77%	100.00%	100.00%	94.03%	95.71%	97.39%	92.91%	100.00%	93.05%	99.95%	96.91%	97.43%	93.87%	95.56%	86.37%	94.38%	97.43%	95.70%
ENSG00000124713.6	91.53%	91.49%	91.10%	100.00%	100.00%	92.18%	91.53%	100.00%	87.57%	89.87%	91.10%	91.12%	91.10%	91.53%	100.00%	90.01%	92.18%	100.00%	91.51%	92.01%	91.10%	92.01%	89.85%	92.01%	91.07%	89.87%	100.00%	91.53%	100.00%	91.52%	89.83%	100.00%	100.00%	92.18%	89.87%
ENSG00000124935.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000124939.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125084.13	100.00%	93.40%	93.37%	100.00%	93.40%	100.00%	100.00%	93.40%	94.10%	93.40%	93.40%	93.40%	93.40%	100.00%	93.40%	100.00%	93.38%	93.39%	93.40%	100.00%	93.40%	93.40%	93.39%	93.38%	100.00%	93.40%	100.00%	93.40%	100.00%	93.40%	100.00%	93.40%	100.00%	93.40%	93.39%
ENSG00000125148.7	97.24%	99.16%	na	na	na	na	na	na	na	na	na	na	na	na	na	98.20%	na	na	97.62%	na	na	na	97.84%	97.53%	na	na	na	na	na	na	na	na	98.04%	97.24%	na
ENSG00000125363.14	100.00%	100.00%	98.54%	99.69%	97.35%	74.21%	100.00%	95.86%	99.46%	89.67%	98.42%	89.75%	97.39%	100.00%	100.00%	86.87%	95.99%	86.87%	89.67%	97.35%	98.52%	98.82%	83.25%	92.33%	78.40%	98.26%	88.35%	99.64%	99.24%	100.00%	100.00%	100.00%	95.66%	96.83%	100.00%
ENSG00000125398.8	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125445.11	83.21%	92.98%	87.38%	80.98%	na	95.06%	84.46%	80.18%	83.59%	82.54%	76.78%	na	83.64%	na	85.71%	96.53%	88.73%	89.26%	100.00%	86.15%	90.79%	81.25%	83.47%	79.97%	86.22%	na	86.09%	87.77%	92.60%	96.31%	81.92%	83.21%	na	na	94.61%
ENSG00000125492.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125520.14	na	94.95%	90.04%	96.01%	na	na	95.81%	97.04%	81.01%	na	na	99.40%	91.68%	100.00%	na	95.36%	95.36%	na	93.67%	na	95.80%	94.67%	96.21%	93.49%	91.62%	95.58%	96.29%	89.16%	94.22%	93.08%	na	100.00%	95.03%	na	99.59%
ENSG00000125534.10	na	90.74%	na	86.42%	94.48%	93.08%	91.31%	93.71%	84.06%	81.83%	94.68%	81.99%	94.42%	81.42%	72.17%	96.16%	100.00%	81.81%	100.00%	94.42%	na	94.15%	92.75%	86.27%	100.00%	91.30%	91.30%	97.07%	91.93%	93.66%	94.63%	93.68%	94.35%	81.89%	na
ENSG00000125571.10	83.43%	97.85%	91.90%	95.80%	91.68%	86.70%	100.00%	86.36%	97.40%	89.55%	95.88%	82.28%	93.33%	92.06%	91.75%	89.99%	100.00%	100.00%	96.62%	95.29%	88.97%	100.00%	86.61%	87.36%	81.02%	88.31%	96.62%	96.69%	86.70%	97.34%	96.65%	86.38%	96.66%	88.67%	95.50%
ENSG00000125611.16	80.57%	92.60%	83.19%	90.34%	89.85%	76.63%	89.34%	94.31%	84.81%	72.87%	85.59%	90.51%	89.84%	93.82%	96.02%	64.54%	93.51%	96.03%	84.80%	90.34%	90.92%	90.34%	89.87%	88.75%	87.97%	87.60%	91.43%	88.19%	89.94%	92.36%	89.82%	68.14%	93.80%	86.76%	89.33%
ENSG00000125652.8	100.00%	100.00%	95.23%	95.41%	97.09%	95.41%	95.26%	95.25%	97.74%	94.04%	97.57%	95.40%	95.26%	89.01%	95.26%	96.88%	95.25%	89.01%	92.99%	100.00%	95.52%	97.35%	95.23%	91.25%	100.00%	94.96%	97.56%	97.74%	100.00%	89.01%	97.27%	100.00%	89.01%	95.52%	97.74%
ENSG00000125656.11	97.08%	89.82%	95.44%	86.60%	86.90%	na	84.22%	85.95%	89.26%	87.34%	81.55%	93.19%	83.79%	na	97.27%	na	93.35%	90.13%	na	91.35%	90.17%	94.52%	na	90.86%	94.97%	91.03%	85.66%	98.91%	91.97%	85.59%	92.37%	92.26%	91.38%	na	na
ENSG00000125657.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125787.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125815.9	98.90%	87.18%	94.54%	100.00%	94.54%	100.00%	99.10%	99.10%	90.40%	86.18%	86.97%	90.42%	98.90%	99.13%	99.42%	87.23%	86.97%	93.64%	87.18%	98.24%	98.90%	87.12%	85.54%	95.11%	94.44%	94.00%	100.00%	93.66%	99.42%	90.06%	99.10%	98.94%	98.64%	87.18%	94.53%
ENSG00000125843.11	93.16%	92.35%	88.01%	87.93%	92.31%	83.67%	89.34%	92.75%	88.57%	99.62%	78.94%	88.38%	98.94%	80.57%	78.89%	88.40%	99.03%	99.11%	83.75%	89.16%	93.23%	80.57%	92.45%	99.38%	99.70%	92.35%	78.89%	99.28%	93.08%	87.94%	88.16%	99.57%	89.06%	87.43%	87.65%
ENSG00000125901.6	90.36%	100.00%	90.23%	90.36%	100.00%	90.34%	90.36%	100.00%	87.44%	90.34%	90.32%	90.36%	90.36%	90.36%	90.36%	90.07%	100.00%	90.36%	90.36%	90.36%	90.36%	100.00%	90.33%	90.32%	100.00%	90.36%	90.36%	90.36%	90.36%	90.36%	90.36%	90.36%	100.00%	90.36%	90.36%
ENSG00000125962.16	96.01%	na	98.19%	na	na	94.57%	84.46%	na	na	98.58%	95.87%	87.56%	na	97.02%	95.08%	92.10%	na	na	na	98.04%	99.03%	95.06%	na	88.53%	na	na	97.00%	na	95.80%	83.90%	94.86%	93.91%	na	na	98.15%
ENSG00000125995.16	99.60%	100.00%	na	100.00%	99.80%	99.90%	100.00%	99.60%	na	99.90%	99.85%	na	100.00%	na	99.60%	na	na	99.70%	99.80%	100.00%	na	na	na	99.90%	100.00%	100.00%	na	99.60%	100.00%	100.00%	100.00%	100.00%	99.60%	100.00%	na
ENSG00000126254.12	96.26%	97.18%	98.29%	98.39%	97.00%	97.55%	94.84%	96.01%	98.93%	93.44%	97.10%	98.71%	94.28%	99.17%	96.82%	98.05%	96.47%	96.78%	97.88%	97.55%	97.16%	97.33%	94.72%	91.03%	97.88%	97.61%	98.25%	97.02%	96.54%	98.47%	98.07%	97.67%	99.03%	98.14%	97.54%
ENSG00000126264.10	100.00%	92.34%	94.56%	92.34%	100.00%	92.34%	94.56%	100.00%	87.42%	100.00%	100.00%	100.00%	92.12%	92.12%	100.00%	94.84%	92.07%	100.00%	100.00%	100.00%	96.57%	92.34%	92.12%	92.34%	92.34%	92.34%	100.00%	100.00%	92.12%	92.12%	92.12%	100.00%	92.12%	94.56%	92.12%
ENSG00000126432.14	92.45%	91.04%	92.42%	93.18%	91.04%	95.57%	93.32%	94.69%	89.26%	100.00%	93.00%	94.15%	94.67%	90.95%	90.17%	93.87%	93.55%	95.88%	92.70%	93.89%	97.21%	100.00%	92.14%	93.16%	93.63%	98.01%	97.98%	100.00%	92.43%	92.35%	92.83%	94.68%	100.00%	94.59%	95.87%
ENSG00000126549.11	na	96.89%	85.78%	na	na	98.91%	98.68%	na	98.35%	na	97.49%	98.86%	99.54%	na	99.88%	98.92%	97.76%	na	na	na	99.09%	na	na	99.66%	na	97.26%	na	96.56%	na	na	99.73%	na	98.59%	96.53%	99.64%
ENSG00000126749.17	94.18%	94.16%	na	na	96.60%	98.78%	98.96%	98.88%	94.27%	na	92.01%	na	93.81%	91.72%	na	100.00%	na	100.00%	na	na	98.26%	na	94.63%	na	97.22%	96.68%	92.22%	na	94.17%	na	96.17%	96.31%	na	na	99.94%
ENSG00000126895.16	na	90.97%	na	91.62%	83.34%	87.19%	100.00%	na	87.22%	96.19%	95.70%	91.19%	88.95%	100.00%	na	96.86%	na	na	83.48%	na	na	100.00%	na	na	95.52%	na	100.00%	82.78%	88.81%	90.92%	100.00%	83.49%	85.69%	94.58%	89.67%
ENSG00000126947.13	98.84%	100.00%	98.84%	98.84%	100.00%	98.84%	98.84%	98.84%	100.00%	98.84%	98.84%	100.00%	98.84%	98.84%	98.84%	98.84%	98.84%	100.00%	98.84%	100.00%	98.84%	98.84%	98.84%	98.84%	98.84%	98.84%	98.84%	100.00%	98.84%	98.84%	98.84%	98.84%	98.84%	98.84%	100.00%
ENSG00000127184.13	93.57%	89.19%	94.59%	88.99%	86.65%	92.53%	88.78%	84.48%	85.28%	91.99%	96.00%	87.52%	90.11%	89.11%	93.16%	96.31%	92.71%	87.19%	89.36%	89.33%	79.31%	92.09%	na	na	96.32%	89.54%	90.93%	82.23%	84.65%	90.99%	99.91%	89.44%	89.63%	86.21%	85.88%
ENSG00000127528.6	na	97.20%	98.29%	98.29%	na	na	na	98.32%	99.16%	na	100.00%	98.29%	na	98.31%	na	96.90%	na	na	98.29%	98.29%	98.29%	98.38%	95.66%	na	na	na	na	98.29%	na	na	98.30%	98.80%	98.29%	na	na
ENSG00000127554.13	na	na	na	na	na	na	na	na	na	94.08%	na	na	na	na	na	na	na	na	na	na	94.09%	100.00%	na	89.94%	na	na	na	na	na	na	na	94.71%	99.99%	na	na
ENSG00000127561.16	92.89%	92.72%	83.63%	93.89%	97.79%	94.33%	84.89%	89.57%	92.23%	100.00%	95.39%	na	90.52%	na	82.75%	96.29%	99.30%	84.94%	93.74%	87.69%	99.20%	79.99%	98.69%	na	99.06%	95.38%	91.10%	89.81%	89.54%	94.35%	93.63%	84.98%	na	84.57%	na
ENSG00000128045.7	99.55%	na	na	97.77%	98.68%	na	99.56%	97.77%	na	na	na	99.29%	99.27%	96.05%	na	99.70%	na	na	99.32%	93.95%	na	99.35%	99.53%	99.58%	99.34%	99.69%	99.11%	99.45%	99.20%	96.06%	96.60%	99.44%	99.26%	99.56%	na
ENSG00000128165.9	99.28%	na	na	na	na	na	na	na	na	na	na	99.34%	99.93%	na	na	99.67%	99.34%	99.86%	na	99.28%	na	99.28%	99.34%	100.00%	99.29%	na	na	na	99.28%	99.29%	99.93%	99.29%	na	na	99.99%
ENSG00000128228.5	na	na	100.00%	na	na	na	na	na	96.15%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	97.39%	100.00%	na	na	na	100.00%	na	na	100.00%	na	100.00%	100.00%	na	100.00%
ENSG00000128283.7	na	na	na	100.00%	89.81%	99.58%	na	na	94.51%	na	99.57%	89.86%	97.09%	na	100.00%	na	na	na	91.79%	na	91.96%	96.69%	97.71%	na	100.00%	na	100.00%	97.07%	89.82%	na	100.00%	100.00%	100.00%	97.35%	96.80%
ENSG00000128285.5	97.16%	97.00%	na	na	na	na	na	na	na	na	97.16%	na	97.16%	na	na	97.48%	na	na	na	na	97.16%	na	na	na	na	94.75%	97.16%	na	na	na	97.16%	na	97.16%	na	na
ENSG00000128482.16	95.69%	98.27%	98.27%	92.08%	96.73%	95.70%	na	97.13%	na	na	96.70%	99.13%	94.99%	95.85%	99.26%	96.19%	100.00%	na	99.13%	87.59%	97.99%	97.56%	97.69%	89.25%	97.60%	91.41%	97.97%	93.89%	95.85%	96.42%	na	99.10%	na	92.06%	92.84%
ENSG00000128524.5	na	98.03%	97.48%	na	97.65%	na	na	na	100.00%	na	na	97.48%	91.20%	na	na	100.00%	na	na	na	na	92.41%	92.41%	97.47%	na	97.48%	na	na	na	na	na	92.41%	na	92.41%	97.61%	na
ENSG00000128590.5	na	100.00%	na	na	na	na	na	100.00%	na	na	na	na	na	na	na	100.00%	99.61%	na	na	99.69%	na	na	na	99.94%	na	na	na	na	100.00%	100.00%	99.61%	na	na	na	na
ENSG00000128626.12	99.32%	95.35%	94.09%	95.91%	92.42%	na	99.36%	94.41%	na	na	99.57%	99.62%	na	96.01%	na	97.31%	na	na	99.63%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ENSG00000128917.8	na	94.58%	na	94.80%	96.27%	97.31%	na	98.17%	91.08%	98.68%	na	na	99.45%	na	99.35%	100.00%	96.92%	98.73%	na	na	na	na	98.91%	99.53%	99.73%	99.69%	na	na	99.08%	95.03%	99.34%	96.95%	93.20%	97.13%	91.26%
ENSG00000128965.13	na	74.03%	98.05%	98.43%	98.71%	99.15%	74.06%	na	na	na	na	82.25%	na	98.06%	na	na	97.43%	86.60%	na	97.46%	97.46%	97.46%	98.05%	97.45%	85.69%	na	na	98.45%	na	na	98.40%	na	na	na	81.91%
ENSG00000129152.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000129195.16	na	91.19%	98.30%	76.46%	96.23%	95.38%	99.46%	99.81%	89.98%	98.19%	99.45%	98.48%	96.70%	97.72%	72.06%	na	na	99.69%	na	91.20%	96.09%	96.18%	98.12%	90.13%	96.79%	98.63%	92.93%	92.88%	96.07%	96.59%	94.77%	98.89%	99.54%	91.42%	93.54%
ENSG00000129226.14	95.01%	100.00%	95.85%	100.00%	100.00%	100.00%	93.85%	87.11%	100.00%	94.75%	87.13%	92.13%	89.37%	100.00%	100.00%	100.00%	87.11%	100.00%	92.69%	92.07%	100.00%	97.61%	100.00%	100.00%	91.67%	100.00%	100.00%	100.00%	87.45%	100.00%	100.00%	95.08%	92.07%	87.11%	98.25%
ENSG00000129235.11	79.99%	92.37%	78.10%	95.92%	83.65%	95.02%	90.91%	78.85%	89.72%	74.30%	78.90%	86.52%	92.38%	90.33%	94.15%	91.47%	92.47%	90.33%	93.97%	95.63%	88.70%	88.97%	97.05%	90.82%	96.86%	95.61%	88.11%	89.31%	92.87%	na	96.33%	81.27%	na	83.93%	94.78%
ENSG00000130066.17	83.19%	94.93%	na	94.60%	na	na	na	na	na	100.00%	80.53%	na	na	na	96.01%	na	97.04%	85.14%	85.32%	96.14%	80.34%	85.32%	96.21%	89.72%	na	na	94.36%	na	na	na	na	na	94.67%	80.37%	91.99%
ENSG00000130173.14	95.53%	95.06%	94.34%	100.00%	95.53%	89.58%	93.74%	94.30%	92.03%	94.70%	89.52%	93.54%	96.14%	95.53%	92.12%	95.94%	93.54%	93.52%	100.00%	92.12%	93.97%	94.36%	94.90%	93.58%	94.34%	95.53%	89.57%	89.78%	89.78%	100.00%	93.54%	94.03%	94.35%	93.85%	94.36%
ENSG00000130203.10	97.70%	98.94%	93.48%	97.70%	na	90.24%	98.79%	na	90.43%	na	94.82%	97.21%	na	95.36%	na	na	98.12%	100.00%	91.15%	97.58%	98.17%	96.38%	na	96.75%	97.81%	na	96.99%	96.61%	98.06%	93.24%	na	98.32%	99.86%	97.38%	na
ENSG00000130208.10	na	86.98%	100.00%	83.82%	82.50%	85.65%	95.04%	94.38%	96.30%	96.23%	92.95%	96.90%	96.12%	90.51%	82.03%	94.53%	93.21%	80.03%	93.06%	94.53%	na	na	94.96%	96.83%	92.04%	90.28%	93.63%	82.56%	88.29%	91.72%	95.23%	99.21%	84.72%	na	80.10%
ENSG00000130222.11	98.48%	91.71%	94.21%	91.72%	91.63%	86.44%	91.63%	91.63%	78.68%	73.90%	72.88%	73.00%	100.00%	98.48%	72.94%	96.68%	92.67%	73.17%	96.69%	91.29%	91.72%	91.63%	91.79%	91.62%	86.44%	91.78%	91.63%	93.91%	91.63%	94.47%	86.92%	72.88%	98.59%	72.88%	93.73%
ENSG00000130244.13	na	96.61%	90.40%	96.92%	93.01%	91.52%	96.76%	94.38%	na	93.47%	91.78%	93.48%	98.68%	92.98%	99.55%	98.35%	96.50%	na	97.39%	95.44%	93.23%	93.44%	na	99.35%	90.19%	na	96.70%	na	87.88%	93.06%	94.29%	98.26%	na	97.16%	91.18%
ENSG00000130313.7	99.06%	96.06%	na	96.60%	93.55%	98.31%	82.04%	na	na	100.00%	90.21%	89.65%	95.85%	na	95.61%	97.60%	95.60%	94.54%	97.16%	95.59%	98.40%	91.34%	na	91.72%	99.06%	97.44%	91.30%	97.34%	87.69%	97.21%	99.15%	na	94.85%	99.62%	78.36%
ENSG00000130427.3	100.00%	100.00%	93.36%	95.06%	95.06%	100.00%	93.38%	93.38%	100.00%	100.00%	95.09%	93.38%	93.38%	95.09%	100.00%	95.09%	100.00%	100.00%	95.09%	100.00%	93.38%	100.00%	93.36%	95.08%	93.36%	93.37%	95.09%	95.06%	93.38%	93.38%	93.38%	100.00%	95.09%	95.06%	95.06%
ENSG00000130545.16	97.25%	98.08%	96.41%	95.69%	98.76%	100.00%	97.74%	93.38%	93.85%	99.14%	97.94%	99.19%	95.36%	99.11%	99.55%	98.94%	99.11%	96.95%	100.00%	97.95%	100.00%	99.11%	100.00%	100.00%	97.78%	100.00%	94.35%	95.61%	98.53%	96.13%	100.00%	99.46%	98.38%	96.09%	96.21%
ENSG00000130598.17	na	100.00%	na	na	100.00%	95.79%	87.64%	99.73%	100.00%	100.00%	100.00%	100.00%	94.53%	95.80%	100.00%	99.73%	100.00%	99.73%	99.87%	na	100.00%	99.73%	na	99.73%	na	99.92%	99.73%	100.00%	95.94%	99.73%	99.15%	100.00%	99.73%	88.00%	99.73%
ENSG00000130706.13	96.17%	100.00%	95.65%	96.02%	86.61%	86.66%	94.69%	95.08%	85.99%	89.73%	98.71%	86.11%	94.94%	80.21%	93.66%	82.50%	86.77%	83.16%	97.59%	93.70%	97.02%	86.37%	94.66%	84.90%	94.84%	89.62%	100.00%	96.75%	95.08%	93.79%	86.08%	86.17%	98.16%	84.90%	89.62%
ENSG00000130772.14	94.40%	100.00%	95.31%	na	95.68%	na	na	90.16%	94.73%	na	90.39%	93.28%	na	94.07%	95.98%	97.81%	98.89%	96.62%	96.97%	97.68%	94.50%	100.00%	95.79%	na	97.65%	94.42%	97.75%	95.11%	94.21%	96.70%	na	95.64%	na	97.68%	97.96%
ENSG00000130810.20	95.39%	92.51%	92.45%	91.81%	88.46%	91.66%	89.24%	96.08%	91.72%	95.65%	89.46%	95.24%	91.75%	92.04%	89.31%	96.73%	89.79%	94.97%	85.81%	95.51%	96.90%	90.30%	93.14%	92.07%	89.18%	88.48%	97.65%	87.49%	93.08%	90.38%	90.93%	93.16%	96.81%	98.94%	91.64%
