Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000122386.11	46.67%	99.39%	45.87%	99.83%	54.99%	52.60%	99.93%	54.64%	99.73%	38.92%	98.22%	100.00%	99.81%	49.81%	99.98%	99.52%	100.00%	100.00%	53.46%	87.99%	100.00%	56.55%	46.57%	100.00%	100.00%	100.00%	46.29%	49.80%	100.00%	99.60%	99.86%	99.83%	99.81%	54.87%	99.88%
ENSG00000122585.8	51.59%	57.92%	45.05%	44.96%	45.41%	55.08%	58.34%	99.91%	99.14%	49.69%	58.31%	59.62%	55.08%	57.73%	100.00%	43.64%	46.66%	99.88%	58.33%	52.39%	100.00%	56.17%	58.35%	56.29%	91.94%	58.34%	58.44%	58.41%	44.16%	57.80%	55.08%	95.86%	100.00%	58.41%	58.45%
ENSG00000122852.15	43.17%	43.12%	44.27%	48.89%	100.00%	55.73%	47.63%	37.65%	na	82.90%	99.91%	na	55.67%	na	83.39%	99.49%	49.30%	99.94%	99.71%	100.00%	na	na	99.92%	44.31%	99.95%	100.00%	45.51%	100.00%	na	38.43%	100.00%	na	na	98.41%	100.00%
ENSG00000122861.16	44.06%	na	72.77%	52.79%	45.61%	66.95%	96.11%	98.78%	98.31%	60.54%	na	39.89%	33.23%	33.51%	na	91.11%	52.27%	99.07%	96.11%	na	96.11%	99.04%	44.57%	60.48%	96.02%	50.99%	38.62%	56.20%	35.22%	63.74%	na	na	90.63%	93.62%	38.76%
ENSG00000123353.10	96.17%	61.42%	52.59%	42.55%	94.72%	96.01%	na	66.01%	97.67%	88.96%	96.06%	90.12%	97.64%	55.85%	na	na	87.71%	94.16%	66.70%	58.43%	57.17%	63.16%	89.44%	59.44%	70.30%	na	na	94.87%	96.16%	68.57%	73.97%	65.52%	93.53%	96.26%	na
ENSG00000123395.15	92.01%	84.65%	75.74%	92.21%	91.80%	na	na	92.97%	na	81.53%	na	47.50%	na	na	89.11%	77.85%	na	88.87%	na	68.51%	na	na	na	85.73%	92.16%	na	na	88.08%	na	na	91.98%	na	na	69.40%	na
ENSG00000123975.5	52.03%	51.87%	52.03%	52.03%	52.03%	52.03%	52.03%	52.03%	99.68%	52.03%	52.03%	52.03%	52.03%	52.03%	52.03%	51.87%	52.03%	52.03%	51.95%	52.03%	52.03%	52.03%	51.54%	51.87%	52.03%	52.03%	52.03%	52.03%	52.03%	51.79%	52.03%	52.03%	52.03%	52.03%	52.03%
ENSG00000124102.5	52.27%	52.27%	52.09%	52.27%	52.27%	52.27%	52.27%	52.27%	99.82%	52.27%	52.27%	52.27%	52.27%	52.27%	52.27%	52.27%	52.27%	52.27%	52.27%	52.27%	52.27%	52.27%	52.27%	52.18%	52.27%	52.27%	52.27%	52.27%	52.27%	52.27%	52.27%	52.18%	52.27%	52.27%	52.27%
ENSG00000124103.10	na	na	98.95%	na	49.01%	na	49.01%	na	65.37%	46.98%	47.02%	na	na	49.01%	na	98.80%	na	na	49.01%	na	na	na	46.61%	na	na	49.47%	na	na	48.20%	99.02%	na	51.84%	49.01%	na	na
ENSG00000124157.7	33.76%	34.48%	31.67%	44.44%	31.11%	29.58%	50.98%	30.40%	73.38%	48.88%	58.85%	44.44%	30.14%	29.06%	47.96%	47.86%	52.15%	31.58%	52.20%	48.85%	33.82%	45.65%	27.64%	31.65%	44.44%	48.84%	52.15%	54.57%	51.58%	53.17%	47.93%	51.58%	47.96%	29.58%	28.56%
ENSG00000124216.4	50.73%	50.62%	50.67%	50.73%	50.73%	50.70%	50.73%	50.73%	100.00%	50.70%	50.73%	50.73%	50.73%	50.73%	50.73%	50.62%	50.73%	59.51%	50.73%	50.70%	50.73%	50.73%	50.70%	50.70%	50.73%	50.67%	50.70%	59.53%	50.70%	50.62%	50.73%	50.73%	50.73%	50.73%	50.73%
ENSG00000124233.12	50.77%	50.14%	50.65%	50.77%	50.74%	50.77%	50.14%	50.14%	99.88%	50.14%	50.14%	50.12%	50.14%	50.14%	50.14%	49.59%	50.00%	49.59%	50.12%	50.77%	50.14%	50.77%	50.71%	49.61%	50.06%	50.12%	50.14%	50.14%	50.77%	49.49%	50.14%	50.14%	50.14%	50.14%	50.14%
ENSG00000124253.11	49.22%	42.32%	na	na	na	na	na	na	na	57.80%	98.56%	43.22%	na	44.16%	na	na	na	na	na	na	na	na	na	na	41.42%	na	na	na	na	98.66%	na	na	95.97%	53.10%	96.59%
ENSG00000124391.5	na	na	na	100.00%	na	na	71.46%	71.46%	na	na	51.28%	57.73%	71.46%	na	na	na	na	70.95%	57.73%	57.73%	na	na	51.71%	57.64%	na	51.94%	70.65%	71.46%	70.65%	70.52%	na	71.14%	100.00%	na	na
ENSG00000124444.16	95.32%	na	51.67%	45.07%	na	45.11%	76.12%	86.72%	87.61%	51.07%	51.83%	45.34%	na	na	88.13%	52.26%	44.20%	na	89.47%	47.04%	51.97%	59.61%	42.44%	na	88.23%	79.29%	90.65%	na	92.96%	95.75%	na	86.18%	47.01%	39.80%	73.98%
ENSG00000124593.16	54.19%	66.32%	99.93%	82.12%	40.64%	49.50%	28.25%	89.62%	93.31%	28.81%	49.65%	50.44%	50.66%	51.35%	59.31%	64.25%	61.45%	57.70%	91.51%	47.96%	64.69%	100.00%	35.58%	39.38%	99.99%	70.14%	27.08%	59.33%	56.32%	36.66%	29.12%	41.82%	62.93%	99.98%	49.29%
ENSG00000124702.19	31.05%	44.05%	56.30%	31.05%	100.00%	51.99%	49.07%	56.32%	98.42%	99.63%	50.06%	49.07%	47.13%	53.33%	47.05%	48.02%	51.49%	49.06%	100.00%	99.79%	31.05%	39.20%	52.80%	44.11%	100.00%	53.33%	52.42%	49.06%	46.89%	40.45%	44.67%	42.44%	41.90%	47.01%	39.18%
ENSG00000124713.6	35.66%	35.48%	42.10%	51.16%	51.07%	41.61%	35.66%	51.16%	89.59%	35.73%	42.10%	42.05%	42.10%	35.66%	51.16%	35.76%	41.61%	51.16%	35.57%	41.45%	42.10%	41.45%	35.69%	41.45%	42.01%	35.73%	51.16%	35.66%	51.16%	35.62%	35.64%	51.16%	51.16%	41.61%	35.73%
ENSG00000124935.4	52.75%	52.64%	52.75%	52.75%	52.75%	52.75%	52.75%	52.75%	100.00%	52.75%	52.75%	52.75%	52.75%	52.75%	52.75%	52.64%	52.75%	52.75%	52.75%	52.75%	52.75%	52.75%	52.64%	52.75%	52.75%	52.75%	52.75%	52.75%	52.75%	52.75%	52.75%	52.75%	52.75%	52.75%	52.75%
ENSG00000124939.6	52.40%	52.21%	52.02%	52.40%	52.40%	52.40%	52.40%	52.40%	100.00%	52.40%	52.40%	52.40%	52.40%	52.40%	52.40%	52.31%	52.40%	52.40%	52.40%	52.40%	52.40%	52.40%	52.31%	52.40%	52.40%	52.40%	52.40%	52.40%	52.40%	52.31%	52.40%	52.40%	52.40%	52.40%	52.40%
ENSG00000125084.13	50.52%	36.09%	36.02%	50.39%	36.14%	50.52%	50.52%	36.14%	90.65%	36.12%	36.12%	36.14%	36.14%	50.52%	36.14%	50.37%	36.10%	36.12%	36.14%	50.52%	36.14%	36.14%	36.12%	36.07%	50.50%	36.14%	50.52%	36.14%	50.52%	36.09%	50.50%	36.14%	50.52%	36.14%	36.10%
ENSG00000125148.7	100.00%	98.31%	na	na	na	na	na	na	na	na	na	na	na	na	na	99.32%	na	na	99.84%	na	na	na	99.51%	99.89%	na	na	na	na	na	na	na	na	99.87%	100.00%	na
ENSG00000125363.14	90.35%	52.65%	87.19%	99.92%	80.96%	78.26%	100.00%	90.02%	100.00%	57.56%	84.39%	48.06%	73.52%	90.66%	100.00%	76.12%	81.09%	34.84%	57.56%	80.96%	88.35%	71.45%	74.20%	49.82%	67.04%	57.16%	58.76%	92.81%	84.79%	100.00%	99.88%	46.83%	87.47%	69.81%	100.00%
ENSG00000125398.8	50.32%	50.31%	50.29%	50.28%	50.32%	50.32%	50.32%	50.32%	99.87%	50.27%	50.32%	50.32%	50.32%	50.32%	50.32%	50.27%	50.29%	50.31%	50.32%	50.32%	50.32%	50.32%	50.31%	50.28%	50.32%	50.32%	50.32%	50.32%	50.32%	50.32%	50.32%	50.32%	50.31%	50.32%	50.32%
ENSG00000125445.11	88.53%	62.97%	79.03%	90.49%	na	60.83%	82.29%	89.28%	79.93%	86.10%	87.43%	na	72.60%	na	88.69%	57.07%	84.38%	49.35%	55.93%	76.22%	64.62%	86.93%	83.53%	89.20%	80.48%	na	84.73%	66.58%	63.61%	66.35%	86.98%	88.49%	na	na	56.94%
ENSG00000125492.11	50.66%	50.63%	50.58%	50.66%	50.63%	50.63%	50.66%	50.66%	99.95%	50.66%	50.63%	50.63%	50.60%	50.66%	50.66%	50.60%	50.63%	50.58%	50.66%	50.66%	50.66%	50.66%	50.55%	50.63%	50.58%	50.66%	50.63%	50.66%	50.66%	50.55%	50.66%	50.66%	50.63%	50.63%	50.66%
ENSG00000125520.14	na	59.16%	55.00%	91.76%	na	na	50.46%	60.41%	57.29%	na	na	64.80%	56.05%	99.83%	na	53.48%	90.69%	na	34.79%	na	72.52%	45.34%	47.08%	45.47%	63.51%	70.31%	41.73%	30.75%	64.06%	29.81%	na	99.87%	89.59%	na	77.77%
ENSG00000125534.10	na	66.99%	na	72.07%	90.65%	58.43%	86.76%	56.19%	74.61%	71.31%	56.19%	71.67%	91.05%	69.49%	64.45%	52.70%	99.15%	71.19%	100.00%	91.05%	na	90.81%	55.95%	71.10%	100.00%	87.30%	87.30%	55.99%	60.35%	55.38%	55.46%	55.74%	91.21%	71.19%	na
ENSG00000125571.10	35.35%	86.37%	48.52%	100.00%	54.19%	38.88%	100.00%	46.83%	98.10%	49.74%	99.31%	38.54%	56.85%	45.80%	49.02%	49.42%	99.72%	87.23%	100.00%	68.08%	40.99%	99.88%	44.46%	38.74%	35.29%	46.04%	96.44%	99.83%	38.88%	72.60%	99.79%	44.57%	88.39%	47.80%	100.00%
ENSG00000125611.16	82.56%	42.62%	76.31%	63.63%	55.01%	93.59%	48.22%	51.57%	98.08%	91.97%	79.79%	84.45%	54.95%	39.72%	39.63%	84.84%	40.86%	41.08%	64.40%	63.58%	67.26%	62.45%	52.57%	55.01%	61.08%	85.18%	49.88%	73.01%	50.63%	62.92%	70.38%	91.31%	41.21%	85.01%	50.93%
ENSG00000125652.8	100.00%	46.68%	44.02%	50.85%	50.02%	50.67%	44.26%	44.09%	88.09%	53.57%	50.97%	50.80%	44.26%	39.15%	44.26%	45.13%	44.02%	39.15%	39.06%	99.79%	47.86%	42.21%	42.20%	40.26%	51.24%	47.37%	50.70%	88.14%	100.00%	39.15%	40.32%	100.00%	39.15%	48.86%	88.14%
ENSG00000125656.11	40.84%	52.86%	69.89%	52.24%	57.08%	na	51.17%	50.92%	65.96%	67.38%	69.61%	61.17%	65.32%	na	55.09%	na	41.45%	29.80%	na	34.07%	71.97%	42.80%	na	57.61%	38.23%	55.22%	58.74%	67.39%	59.07%	50.00%	35.29%	35.17%	41.36%	na	na
ENSG00000125657.5	50.76%	50.76%	50.76%	50.73%	50.76%	50.76%	50.76%	50.76%	99.63%	50.76%	50.70%	50.73%	50.76%	50.76%	50.76%	50.58%	50.64%	50.70%	50.73%	50.76%	50.76%	50.76%	50.64%	50.73%	50.76%	50.76%	50.76%	50.73%	50.76%	50.58%	50.76%	50.67%	50.76%	50.76%	50.76%
ENSG00000125787.11	99.87%	99.08%	84.43%	99.60%	99.47%	99.74%	99.87%	99.74%	98.42%	98.68%	99.87%	84.17%	84.04%	99.87%	98.55%	83.77%	100.00%	100.00%	84.30%	82.72%	81.66%	100.00%	99.87%	100.00%	99.87%	99.74%	84.43%	100.00%	100.00%	99.60%	97.63%	84.43%	98.68%	84.43%	99.60%
ENSG00000125815.9	52.04%	32.97%	48.94%	44.54%	48.94%	37.57%	41.06%	41.06%	83.15%	35.54%	33.94%	36.09%	52.04%	47.25%	67.48%	32.93%	33.94%	87.19%	33.01%	100.00%	52.04%	33.02%	33.05%	62.76%	50.29%	87.42%	54.51%	87.42%	67.48%	38.08%	41.06%	49.13%	50.07%	33.01%	48.83%
ENSG00000125843.11	30.64%	26.30%	29.05%	28.88%	24.91%	57.63%	28.02%	26.37%	71.01%	42.40%	60.97%	29.03%	43.57%	58.43%	60.97%	27.36%	43.49%	43.47%	57.50%	26.68%	32.22%	58.20%	26.45%	35.71%	31.42%	26.20%	60.99%	47.60%	29.28%	28.86%	29.00%	43.95%	26.68%	30.62%	34.88%
ENSG00000125901.6	40.80%	51.18%	40.50%	40.80%	51.23%	40.75%	40.80%	51.23%	74.61%	40.75%	40.70%	40.80%	40.80%	40.80%	40.80%	40.11%	51.18%	40.80%	40.80%	40.80%	40.80%	51.23%	40.70%	40.70%	51.23%	40.80%	40.80%	40.80%	40.80%	40.80%	40.80%	40.80%	51.23%	40.80%	40.80%
ENSG00000125962.16	85.22%	na	99.91%	na	na	98.96%	70.77%	na	na	77.49%	99.90%	42.26%	na	82.14%	99.99%	45.96%	na	na	na	97.75%	96.57%	100.00%	na	34.00%	na	na	82.25%	na	99.97%	28.95%	100.00%	67.09%	na	na	97.72%
ENSG00000125995.16	99.20%	51.45%	na	70.36%	99.40%	99.30%	70.56%	100.00%	na	98.69%	57.60%	na	100.00%	na	100.00%	na	na	99.90%	75.60%	53.22%	na	na	na	98.69%	97.99%	70.36%	na	100.00%	70.56%	70.26%	70.56%	99.40%	99.00%	49.89%	na
ENSG00000126254.12	99.94%	99.30%	98.93%	99.92%	92.99%	92.71%	33.43%	29.95%	90.98%	44.65%	94.55%	100.00%	42.55%	64.32%	99.99%	89.16%	83.67%	90.60%	99.93%	48.04%	99.97%	99.95%	70.18%	43.94%	82.56%	99.91%	73.14%	99.98%	66.32%	91.00%	91.51%	54.65%	91.93%	57.40%	99.75%
ENSG00000126264.10	53.76%	55.20%	52.77%	55.20%	99.82%	55.20%	52.77%	81.38%	90.60%	77.13%	77.13%	53.69%	54.79%	54.79%	99.29%	49.47%	54.43%	100.00%	100.00%	77.13%	72.87%	55.20%	54.79%	55.20%	55.20%	55.20%	98.94%	77.13%	54.79%	54.79%	54.79%	100.00%	54.79%	52.77%	54.79%
ENSG00000126432.14	38.74%	33.78%	38.62%	99.15%	33.78%	32.29%	47.85%	30.31%	80.85%	98.26%	99.46%	80.84%	30.19%	47.05%	55.53%	35.70%	98.53%	32.21%	38.53%	35.86%	40.70%	100.00%	52.47%	38.58%	40.85%	77.05%	76.24%	64.42%	38.66%	38.35%	40.26%	30.25%	100.00%	73.26%	32.15%
ENSG00000126549.11	na	90.63%	76.52%	na	na	73.90%	82.47%	na	98.27%	na	97.84%	92.79%	96.97%	na	100.00%	91.80%	96.58%	na	na	na	91.21%	na	na	95.82%	na	76.54%	na	75.68%	na	na	69.69%	na	93.28%	93.21%	97.75%
ENSG00000126749.17	78.16%	45.56%	na	na	56.82%	62.41%	53.55%	65.02%	80.84%	na	81.20%	na	49.69%	63.10%	na	55.74%	na	59.65%	na	na	47.17%	na	53.91%	na	72.62%	55.43%	70.97%	na	78.25%	na	49.37%	54.70%	na	na	61.36%
ENSG00000126895.16	na	50.49%	na	46.30%	94.68%	95.84%	39.95%	na	95.82%	36.67%	98.63%	77.26%	51.45%	66.76%	na	73.15%	na	na	87.21%	na	na	81.56%	na	na	98.41%	na	99.97%	94.68%	96.44%	50.74%	99.77%	94.63%	48.00%	55.44%	96.81%
ENSG00000126947.13	90.09%	50.21%	90.00%	90.05%	50.59%	90.09%	90.05%	90.05%	99.91%	90.09%	90.09%	93.95%	90.09%	90.09%	90.09%	89.95%	90.09%	50.59%	90.09%	93.95%	90.05%	90.09%	90.05%	89.95%	90.09%	90.09%	90.05%	93.95%	90.09%	90.05%	90.05%	90.05%	90.05%	90.09%	93.95%
ENSG00000127184.13	62.33%	62.64%	98.09%	62.54%	70.05%	71.71%	54.81%	67.14%	97.15%	96.36%	100.00%	93.51%	60.03%	62.73%	89.48%	97.99%	54.69%	79.56%	85.98%	86.06%	80.33%	84.90%	na	na	58.44%	85.51%	62.16%	84.50%	91.58%	37.93%	87.37%	52.06%	85.27%	80.84%	89.90%
ENSG00000127528.6	na	74.55%	51.06%	50.93%	na	na	na	51.08%	93.69%	na	50.41%	51.06%	na	51.06%	na	65.48%	na	na	51.08%	51.06%	51.06%	25.41%	79.38%	na	na	na	na	51.04%	na	na	51.06%	38.27%	51.04%	na	na
ENSG00000127554.13	na	na	na	na	na	na	na	na	na	99.88%	na	na	na	na	na	na	na	na	na	na	99.97%	46.56%	na	95.57%	na	na	na	na	na	na	na	53.27%	53.35%	na	na
ENSG00000127561.16	59.88%	52.47%	60.26%	46.48%	51.52%	67.55%	88.27%	41.14%	59.81%	56.51%	78.85%	na	42.60%	na	85.48%	55.56%	49.39%	70.19%	56.52%	48.04%	55.66%	84.70%	50.23%	na	57.86%	79.47%	76.79%	57.85%	74.28%	67.82%	75.37%	88.40%	na	69.57%	na
ENSG00000128045.7	51.66%	na	na	42.30%	94.05%	na	47.49%	42.44%	na	na	na	52.98%	53.00%	49.33%	na	58.04%	na	na	52.83%	54.14%	na	52.94%	52.68%	52.87%	52.94%	58.59%	99.97%	55.91%	58.65%	49.24%	42.77%	56.45%	52.69%	45.84%	na
ENSG00000128165.9	41.63%	na	na	na	na	na	na	na	na	na	na	41.61%	99.83%	na	na	50.50%	41.61%	99.95%	na	41.63%	na	41.63%	41.55%	50.27%	41.62%	na	na	na	41.63%	41.89%	99.91%	41.89%	na	na	49.96%
ENSG00000128228.5	na	na	53.02%	na	na	na	na	na	99.67%	53.34%	52.69%	na	na	52.69%	na	52.69%	55.94%	53.41%	na	52.69%	na	72.69%	52.64%	na	na	na	53.38%	na	na	52.84%	na	53.41%	52.69%	na	55.78%
ENSG00000128283.7	na	na	na	99.91%	93.99%	96.66%	na	na	96.19%	na	95.83%	94.51%	97.51%	na	59.81%	na	na	na	95.02%	na	93.65%	78.36%	96.51%	na	57.45%	na	72.50%	97.51%	94.04%	na	99.95%	65.80%	56.52%	70.43%	67.30%
ENSG00000128285.5	60.04%	93.76%	na	na	na	na	na	na	na	na	60.15%	na	60.08%	na	na	53.70%	na	na	na	na	60.12%	na	na	na	na	75.34%	60.12%	na	na	na	60.12%	na	60.12%	na	na
ENSG00000128482.16	62.89%	64.63%	67.04%	30.41%	68.66%	62.94%	na	77.29%	na	na	65.58%	54.57%	61.49%	60.48%	62.34%	57.80%	57.58%	na	54.75%	39.46%	65.59%	39.93%	97.32%	48.33%	64.20%	43.80%	50.49%	91.98%	60.47%	71.38%	na	54.42%	na	86.04%	46.84%
ENSG00000128524.5	na	67.74%	61.52%	na	61.55%	na	na	na	100.00%	na	na	61.52%	51.76%	na	na	80.77%	na	na	na	na	59.10%	59.10%	61.43%	na	61.52%	na	na	na	na	na	59.10%	na	59.10%	61.28%	na
ENSG00000128590.5	na	50.44%	na	na	na	na	na	69.08%	na	na	na	na	na	na	na	60.89%	58.30%	na	na	58.45%	na	na	na	58.03%	na	na	na	na	69.16%	57.37%	58.20%	na	na	na	na
ENSG00000128626.12	98.40%	58.49%	58.49%	95.89%	53.46%	na	98.41%	65.39%	na	na	94.75%	98.30%	na	99.53%	na	65.25%	na	na	97.58%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ENSG00000128917.8	na	92.82%	na	50.12%	65.56%	76.05%	na	67.74%	80.50%	65.94%	na	na	71.23%	na	67.29%	72.05%	48.71%	69.86%	na	na	na	na	48.51%	62.27%	47.29%	58.72%	na	na	65.74%	41.67%	67.02%	49.40%	72.60%	51.28%	44.25%
ENSG00000128965.13	na	99.87%	68.68%	70.87%	70.69%	74.57%	100.00%	na	na	na	na	92.48%	na	69.03%	na	na	70.11%	88.52%	na	71.11%	71.17%	71.22%	68.92%	70.93%	88.26%	na	na	71.31%	na	na	70.26%	na	na	na	91.16%
ENSG00000129152.4	50.69%	50.64%	50.67%	50.67%	50.69%	50.69%	50.69%	50.69%	99.83%	50.69%	50.64%	50.69%	50.69%	50.69%	50.69%	50.61%	50.69%	50.64%	50.69%	50.67%	50.69%	50.69%	50.69%	50.67%	50.69%	50.69%	50.69%	50.69%	50.69%	50.61%	50.67%	50.64%	50.67%	50.69%	50.69%
ENSG00000129195.16	na	41.82%	47.86%	54.30%	74.11%	58.91%	84.65%	78.46%	80.87%	58.21%	99.42%	69.97%	61.72%	67.56%	74.76%	na	na	63.69%	na	49.91%	65.35%	51.77%	74.20%	50.41%	45.41%	57.46%	79.91%	43.56%	62.86%	70.26%	61.75%	55.87%	97.83%	77.97%	64.19%
ENSG00000129226.14	47.79%	99.66%	45.46%	100.00%	100.00%	100.00%	50.16%	61.78%	99.83%	50.79%	61.13%	52.62%	42.20%	100.00%	99.89%	95.26%	61.75%	87.51%	56.49%	43.31%	99.94%	51.31%	46.06%	99.66%	38.51%	99.77%	100.00%	57.59%	43.33%	99.77%	87.32%	48.73%	42.87%	61.78%	97.74%
ENSG00000129235.11	95.71%	51.30%	92.75%	59.49%	95.64%	56.10%	88.75%	94.48%	80.59%	80.02%	92.94%	89.49%	94.75%	58.23%	51.20%	65.28%	40.18%	57.44%	51.98%	58.02%	82.31%	85.46%	52.86%	60.93%	47.67%	57.94%	68.15%	88.30%	55.92%	na	46.22%	93.69%	na	95.14%	55.61%
ENSG00000130066.17	99.78%	45.36%	na	46.67%	na	na	na	na	na	62.83%	99.40%	na	na	na	82.43%	na	53.03%	94.78%	99.74%	99.59%	99.36%	99.74%	98.96%	66.34%	na	na	81.79%	na	na	na	na	na	68.21%	99.61%	74.49%
ENSG00000130173.14	52.72%	81.77%	81.71%	51.38%	67.32%	49.18%	51.58%	54.07%	58.57%	81.88%	38.73%	64.52%	57.73%	52.72%	59.55%	44.85%	50.89%	39.79%	51.26%	59.55%	41.06%	82.00%	81.65%	64.65%	81.48%	52.72%	38.90%	57.79%	57.79%	51.09%	64.40%	43.62%	81.82%	53.77%	81.88%
ENSG00000130203.10	70.09%	74.89%	98.01%	71.63%	na	79.40%	66.07%	na	93.25%	na	89.45%	69.81%	na	98.19%	na	na	60.14%	68.41%	97.49%	69.99%	85.52%	64.68%	na	50.50%	85.93%	na	61.42%	51.94%	84.40%	89.25%	na	76.65%	76.08%	53.93%	na
ENSG00000130208.10	na	97.51%	59.98%	86.65%	94.70%	95.03%	56.79%	71.37%	86.03%	54.68%	56.97%	75.48%	76.44%	95.69%	96.41%	66.11%	57.56%	93.51%	93.76%	66.11%	na	na	47.67%	59.19%	99.58%	67.84%	66.90%	80.50%	90.50%	55.03%	62.85%	69.28%	82.15%	na	80.10%
ENSG00000130222.11	51.22%	66.53%	59.10%	66.64%	66.64%	100.00%	66.64%	66.64%	100.00%	100.00%	100.00%	100.00%	71.90%	51.22%	100.00%	59.28%	59.88%	100.00%	59.33%	63.43%	66.64%	66.57%	66.49%	66.46%	100.00%	58.64%	66.64%	46.17%	66.61%	59.58%	100.00%	100.00%	51.18%	100.00%	61.82%
ENSG00000130244.13	na	40.55%	29.20%	41.25%	35.86%	29.30%	36.26%	31.65%	na	55.08%	59.85%	62.77%	62.77%	32.05%	56.24%	66.45%	45.71%	na	69.41%	51.09%	59.06%	58.47%	na	38.12%	52.60%	na	27.01%	na	40.50%	47.56%	30.25%	46.80%	na	78.04%	38.04%
ENSG00000130313.7	93.15%	45.64%	na	87.88%	89.57%	48.73%	89.79%	na	na	85.48%	60.45%	95.38%	62.32%	na	90.68%	58.66%	83.56%	99.96%	59.52%	81.90%	62.69%	51.24%	na	63.62%	93.19%	49.90%	80.71%	57.66%	64.54%	45.48%	78.25%	na	46.41%	77.22%	78.38%
ENSG00000130427.3	50.75%	50.75%	40.30%	44.39%	44.39%	50.75%	40.39%	40.39%	99.94%	50.75%	45.14%	40.39%	40.39%	45.14%	50.75%	45.11%	50.60%	50.72%	45.14%	50.72%	40.39%	50.75%	40.30%	45.08%	40.33%	40.36%	45.14%	44.36%	40.39%	40.39%	40.39%	50.72%	45.11%	44.39%	44.39%
ENSG00000130545.16	90.00%	75.71%	78.94%	50.22%	56.82%	49.43%	68.81%	36.60%	89.12%	45.31%	92.52%	100.00%	48.31%	53.82%	77.85%	45.72%	53.84%	46.53%	97.03%	61.41%	53.35%	51.24%	99.09%	51.10%	90.02%	55.16%	42.12%	53.30%	49.92%	48.94%	75.84%	77.71%	90.30%	52.44%	44.86%
ENSG00000130598.17	na	99.73%	na	na	100.00%	56.24%	62.74%	99.73%	99.47%	99.56%	99.86%	99.91%	50.53%	92.33%	100.00%	100.00%	99.73%	100.00%	99.87%	na	100.00%	100.00%	na	99.87%	na	92.45%	100.00%	99.69%	52.67%	100.00%	95.80%	99.87%	100.00%	37.50%	100.00%
ENSG00000130706.13	57.75%	61.26%	62.85%	52.94%	89.01%	92.00%	83.26%	63.64%	61.05%	89.66%	48.69%	58.08%	86.72%	47.56%	67.44%	75.39%	89.55%	54.84%	54.85%	66.30%	58.48%	89.55%	74.34%	67.47%	81.89%	94.22%	54.05%	61.87%	63.58%	88.16%	88.65%	86.45%	62.11%	68.45%	94.22%
ENSG00000130772.14	55.19%	67.41%	51.72%	na	95.93%	na	na	32.57%	94.98%	na	35.86%	91.85%	na	95.27%	56.11%	53.45%	54.62%	52.29%	63.05%	63.42%	67.74%	71.52%	51.55%	na	63.49%	60.37%	53.50%	51.74%	55.22%	97.43%	na	96.20%	na	63.47%	100.00%
ENSG00000130810.20	64.38%	93.94%	81.15%	63.33%	54.34%	72.48%	85.17%	62.38%	84.01%	59.04%	85.19%	51.85%	76.62%	85.71%	85.04%	56.16%	68.13%	57.63%	57.63%	53.84%	55.53%	44.65%	70.45%	64.67%	67.88%	88.49%	83.60%	51.89%	75.31%	59.31%	70.90%	50.97%	70.51%	62.84%	94.07%
ENSG00000130829.18	49.93%	29.96%	99.96%	54.83%	29.86%	59.69%	53.28%	30.19%	72.29%	99.92%	29.31%	31.23%	39.69%	51.53%	30.01%	99.16%	100.00%	100.00%	30.30%	30.01%	42.10%	30.01%	99.40%	100.00%	99.96%	31.23%	30.44%	30.30%	100.00%	41.77%	29.36%	31.26%	65.05%	100.00%	30.09%
ENSG00000131055.5	100.00%	99.85%	99.85%	38.66%	100.00%	100.00%	100.00%	51.79%	99.85%	60.91%	100.00%	51.87%	88.12%	100.00%	41.63%	38.96%	99.70%	100.00%	41.41%	100.00%	100.00%	100.00%	87.67%	40.73%	62.48%	41.33%	99.70%	100.00%	100.00%	38.71%	99.25%	100.00%	62.48%	41.63%	51.72%
ENSG00000131097.7	99.90%	55.02%	81.50%	na	na	99.92%	70.81%	43.07%	96.73%	na	99.92%	79.49%	75.13%	81.81%	na	80.02%	75.26%	41.17%	99.92%	na	61.70%	78.77%	99.43%	79.18%	79.49%	91.39%	100.00%	na	62.09%	99.23%	87.09%	na	100.00%	87.09%	96.97%
ENSG00000131174.7	50.78%	33.00%	46.36%	na	46.62%	na	59.46%	41.15%	97.94%	na	46.44%	47.62%	43.55%	72.23%	na	97.81%	35.11%	na	46.22%	43.51%	56.73%	na	47.29%	43.44%	na	39.90%	44.96%	na	33.44%	na	33.77%	na	46.86%	44.46%	na
